method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8212499999999998, 0.925, 0.7, 48.65, 50.0, 46.0
surrogate, 2, 0.8412499999999999, 0.925, 0.775, 48.05, 50.0, 46.0
surrogate, 3, 0.8525, 0.925, 0.8, 47.85, 50.0, 46.0
surrogate, 4, 0.865, 0.925, 0.8, 47.5, 50.0, 45.0
surrogate, 5, 0.8725000000000002, 0.925, 0.725, 47.35, 50.0, 45.0
surrogate, 6, 0.8775000000000001, 0.925, 0.725, 47.1, 50.0, 45.0
surrogate, 7, 0.8800000000000001, 0.925, 0.725, 46.95, 50.0, 45.0
surrogate, 8, 0.8825, 0.925, 0.725, 46.5, 50.0, 45.0
surrogate, 9, 0.8837499999999998, 0.925, 0.825, 45.9, 48.0, 45.0
surrogate, 10, 0.8975, 0.925, 0.85, 45.95, 48.0, 45.0
surrogate, 11, 0.9025000000000001, 0.925, 0.85, 45.8, 48.0, 45.0
surrogate, 12, 0.9037500000000002, 0.925, 0.75, 45.15, 47.0, 44.0
surrogate, 13, 0.9075, 0.925, 0.75, 45.05, 46.0, 44.0
surrogate, 14, 0.9025000000000001, 0.925, 0.725, 45.0, 46.0, 44.0
surrogate, 15, 0.905, 0.925, 0.725, 44.95, 46.0, 44.0
surrogate, 16, 0.9162500000000001, 0.925, 0.75, 44.95, 45.0, 44.0
surrogate, 17, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 18, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 19, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 20, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 21, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 22, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 23, 0.9187500000000002, 0.925, 0.8, 44.95, 45.0, 44.0
surrogate, 24, 0.9212500000000002, 0.95, 0.8, 45.1, 48.0, 44.0
emulator, 25, 0.95, 0.95, 0.95, 48.0, 48.0, 48.0
