method, generation, average_ar, max_ar, min_ar, average_power, max_power, min_power
surrogate, 1, 0.8597619047619048, 0.9761904761904762, 0.7380952380952381, 237.93, 249.0, 71.0
surrogate, 2, 0.8914285714285713, 0.9761904761904762, 0.5952380952380952, 232.15, 249.0, 71.0
surrogate, 3, 0.9004761904761903, 0.9761904761904762, 0.5952380952380952, 229.16, 249.0, 71.0
surrogate, 4, 0.9071428571428569, 1.0, 0.5952380952380952, 225.77, 249.0, 71.0
emulator, 4.1, 1.0, 1.0, 1.0, 248.0, 248.0, 248.0
