method, generation, latency, ar
surrogate, 1, 64.0, 0.9166666666666666
surrogate, 1, 59.0, 0.9
surrogate, 1, 39.0, 0.8833333333333333
surrogate, 1, 35.0, 0.8
surrogate, 2, 64.0, 0.9333333333333333
surrogate, 2, 59.0, 0.9166666666666666
surrogate, 2, 39.0, 0.8833333333333333
surrogate, 2, 35.0, 0.8
surrogate, 3, 1112.0, 0.9666666666666667
surrogate, 3, 64.0, 0.9333333333333333
surrogate, 3, 59.0, 0.9166666666666666
surrogate, 3, 39.0, 0.8833333333333333
surrogate, 3, 35.0, 0.8
surrogate, 4, 1112.0, 0.9666666666666667
surrogate, 4, 50.0, 0.95
surrogate, 4, 39.0, 0.8833333333333333
surrogate, 4, 35.0, 0.8
