method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8350000000000002, 0.925, 0.7375, 47.2, 49.0, 46.0
surrogate, 2, 0.88125, 0.925, 0.775, 47.05, 48.0, 46.0
surrogate, 3, 0.8862500000000001, 0.9375, 0.775, 46.9, 48.0, 46.0
surrogate, 4, 0.884375, 0.9375, 0.775, 46.8, 48.0, 46.0
surrogate, 5, 0.8862499999999999, 0.9375, 0.775, 46.8, 48.0, 46.0
surrogate, 6, 0.900625, 0.9375, 0.8125, 47.0, 49.0, 46.0
surrogate, 7, 0.903125, 0.9375, 0.775, 46.9, 49.0, 45.0
surrogate, 8, 0.9056250000000002, 0.9375, 0.775, 46.8, 48.0, 45.0
surrogate, 9, 0.9043750000000002, 0.9375, 0.775, 46.75, 48.0, 45.0
surrogate, 10, 0.9037500000000002, 0.9375, 0.775, 46.7, 48.0, 45.0
surrogate, 11, 0.9025000000000002, 0.9375, 0.775, 46.65, 48.0, 45.0
surrogate, 12, 0.9025000000000002, 0.9375, 0.775, 46.65, 48.0, 45.0
surrogate, 13, 0.8943750000000001, 0.95, 0.775, 46.55, 48.0, 45.0
