# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,9.00,3.76,22.56,24.00,0.02,35.07
1.00,61.00,3.76,25.38,24.00,0.04,35.28
1.00,11.00,7.75,41.12,22.00,0.04,33.37
1.00,68.00,5.33,30.08,22.67,0.02,33.74
1.00,52.00,3.76,27.88,20.00,0.04,31.28
1.00,5.00,5.45,32.71,15.20,0.05,36.02
1.00,20.00,6.58,39.48,20.80,0.04,32.14
1.00,75.00,5.26,34.59,17.60,0.03,28.72
1.00,57.00,5.26,33.46,16.80,0.05,31.21
1.00,47.00,4.70,29.45,18.67,0.05,33.66
1.00,55.00,5.64,37.13,21.33,0.03,32.48
1.00,50.00,11.28,80.83,21.83,0.10,35.84
1.00,37.00,13.16,95.73,23.43,0.10,37.81
1.00,53.00,14.43,111.11,21.71,0.19,41.20
1.00,54.00,13.56,103.96,23.14,0.08,35.92
1.00,25.00,13.16,102.65,22.43,0.15,38.91
1.00,17.00,15.98,119.97,22.00,0.17,39.03
1.00,80.00,5.64,40.10,20.00,0.04,31.38
1.00,84.00,12.22,76.20,18.15,0.12,33.83
1.00,88.00,12.22,102.66,26.31,0.11,41.22
1.00,78.00,14.10,95.08,18.53,0.16,35.17
1.00,19.00,26.32,225.27,26.50,0.26,42.86
1.00,98.00,28.75,237.51,26.00,0.36,42.16
1.00,99.00,31.69,301.80,28.69,0.36,44.85
