method, generation, power, ar
surrogate, 1, 156.0, 1.0
surrogate, 1, 156.0, 1.0
surrogate, 1, 155.0, 0.9375
surrogate, 1, 139.0, 0.875
surrogate, 1, 123.0, 0.8125
surrogate, 1, 107.0, 0.75
emulator, 1.1, 166.0, 1.0
