# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,12.00,11.11,62.94,16.00,0.03,27.05
3.00,9.00,6.79,49.37,20.00,0.01,31.45
3.00,16.00,10.64,68.03,20.00,0.02,31.26
3.00,13.00,16.66,102.64,16.44,0.02,27.89
3.00,66.00,11.11,68.03,22.00,0.01,33.70
3.00,54.00,10.37,61.46,14.40,0.02,25.68
3.00,79.00,7.40,57.39,19.00,0.01,30.43
3.00,35.00,11.11,74.05,19.33,0.01,30.84
3.00,69.00,11.11,76.21,19.33,0.01,30.83
3.00,48.00,14.81,100.66,17.50,0.03,28.66
3.00,53.00,12.96,82.77,20.00,0.02,31.43
3.00,89.00,14.81,98.11,19.50,0.02,30.86
3.00,26.00,40.18,230.47,18.35,0.06,29.26
3.00,58.00,33.32,257.11,23.11,0.05,34.10
3.00,27.00,44.43,337.26,23.25,0.06,34.22
3.00,18.00,57.39,456.71,24.97,0.08,35.90
3.00,88.00,53.68,466.37,27.86,0.05,39.51
3.00,22.00,81.45,690.16,25.68,0.14,37.33
3.00,62.00,79.60,731.05,29.67,0.11,40.86
3.00,92.00,12.34,74.05,22.00,0.01,33.52
3.00,96.00,16.66,106.55,17.78,0.02,29.16
3.00,93.00,12.34,86.70,20.00,0.02,31.35
3.00,36.00,88.86,833.23,26.50,0.18,38.54
3.00,56.00,81.45,736.31,26.36,0.15,38.45
