# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,28.00,10.37,59.24,12.80,0.02,24.09
1.00,42.00,15.74,74.97,18.67,0.01,30.39
1.00,57.00,15.74,94.10,19.33,0.02,30.74
1.00,9.00,14.02,102.61,25.14,0.02,36.52
1.00,7.00,14.81,102.05,18.00,0.02,29.43
1.00,21.00,18.51,151.43,23.60,0.02,35.06
1.00,8.00,33.32,231.14,22.22,0.04,33.42
1.00,18.00,43.13,274.16,21.40,0.06,32.31
1.00,17.00,53.68,412.47,24.07,0.09,35.30
1.00,11.00,49.98,342.06,20.30,0.09,31.54
1.00,19.00,38.87,281.82,23.81,0.05,35.14
1.00,10.00,46.28,303.63,21.44,0.06,32.54
1.00,0.00,77.75,564.79,21.48,0.14,33.20
1.00,97.00,8.79,57.85,21.00,0.01,32.50
1.00,56.00,10.37,68.86,20.00,0.01,31.58
1.00,74.00,12.34,80.84,22.67,0.01,34.27
1.00,59.00,14.81,97.65,20.00,0.02,31.52
1.00,86.00,14.02,94.15,21.71,0.02,33.18
1.00,69.00,17.89,118.06,18.67,0.02,30.05
1.00,31.00,12.96,103.40,20.00,0.02,31.33
1.00,80.00,13.58,86.08,16.67,0.02,27.87
1.00,81.00,34.66,266.93,24.11,0.04,35.54
1.00,53.00,37.02,280.36,22.10,0.05,33.27
1.00,98.00,34.66,259.58,22.11,0.06,33.09
1.00,68.00,37.02,262.17,23.00,0.05,34.25
1.00,83.00,45.97,356.32,24.25,0.05,35.60
1.00,13.00,90.79,683.09,22.19,0.18,33.91
1.00,92.00,74.05,660.32,25.80,0.11,37.33
1.00,4.00,83.30,656.06,23.82,0.13,36.12
1.00,35.00,68.49,548.95,22.81,0.12,33.54
1.00,89.00,75.90,639.70,25.61,0.11,37.16
1.00,88.00,83.30,710.90,26.93,0.12,38.83
1.00,43.00,85.15,771.99,26.65,0.14,36.72
