generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.6303125,0.8125,0.4375,1422.350587371615,1797.285933213949,931.3360137141635
2,0.5778125,0.78125,0.34375,1294.833261739021,1804.6851993536757,749.3278664973193
3,0.5334375,0.75,0.34375,1189.4701845274956,1684.726221157007,749.3278664973193
4,0.5125,0.75,0.34375,1141.7307345661645,1774.2437181587748,750.6006933401146
5,0.48375,0.71875,0.34375,1072.7015501096619,1605.0500149372097,750.6006933401146
6,0.4559375,0.65625,0.28125,1001.5466974372815,1499.7513260344133,557.5967473435236
7,0.4378125,0.625,0.28125,953.4678265685461,1367.4253277723612,557.5967473435236
8,0.415625,0.625,0.25,901.0894696833731,1425.3850044949409,488.1042082164373
9,0.3990625,0.625,0.25,858.8530034238992,1369.0496433313567,488.1042082164373
10,0.3909375,0.59375,0.25,835.30012390251,1313.6510060896496,488.1042082164373
11,0.363125,0.5625,0.21875,770.3324176874297,1273.4103851603804,435.2952361042693
12,0.35875,0.5625,0.1875,762.4839381608472,1262.7763460875149,361.947776812906
13,0.331875,0.53125,0.1875,693.4418784078117,1152.612992169017,342.67403621856056
14,0.32,0.53125,0.15625,662.3932115126872,1101.1709382881165,342.67403621856056
15,0.304375,0.5,0.1875,629.2286169678486,1147.0893354351606,329.79282206630364
16,0.29625,0.5,0.15625,605.2100037597667,1112.8647580696252,329.79282206630364
17,0.28125,0.4375,0.125,568.6695985294068,979.9815725150486,218.1294434354778
18,0.2553125,0.4375,0.125,506.1908513883881,897.0930837867254,209.87538204797676
19,0.25125,0.40625,0.09375,493.39454812333736,846.7738860405625,180.14454344886474
20,0.235625,0.40625,0.125,462.66083475131165,884.1005993213457,209.87538204797676
21,0.230625,0.40625,0.125,452.63859982454983,845.339473550119,205.62007723906038
22,0.228125,0.4375,0.125,440.14354216335363,930.3110854783102,205.62007723906038
23,0.233125,0.40625,0.125,447.8660874898716,891.2054592631779,223.84265456434576
24,0.23375,0.375,0.15625,450.18996499600144,852.8644983741731,252.7965028982786
25,0.2346875,0.375,0.125,445.4031916417383,771.0682895386358,220.98793366168312
26,0.2228125,0.40625,0.09375,416.8443943766488,824.7098037352121,130.25031738354014
27,0.2153125,0.375,0.125,403.01312551924866,765.7873697696568,200.016193335076
28,0.2084375,0.34375,0.09375,380.41656358428094,669.2380777061625,145.99416820201753
29,0.2078125,0.375,0.09375,375.43871369423977,782.5826046852162,150.02678602855394
30,0.200625,0.375,0.09375,359.8232457286161,748.4853746835813,143.7540739266451
31,0.1953125,0.34375,0.09375,348.8503535655163,623.7732989693743,166.79541330774157
