method, generation, latency, ar
surrogate, 1, 62.0, 0.8625
surrogate, 1, 59.0, 0.85
surrogate, 1, 55.0, 0.8125
surrogate, 2, 62.0, 0.8625
surrogate, 2, 58.0, 0.85
surrogate, 2, 57.0, 0.825
surrogate, 2, 55.0, 0.8125
surrogate, 3, 59.0, 0.875
surrogate, 3, 58.0, 0.85
surrogate, 3, 57.0, 0.8375
surrogate, 3, 55.0, 0.8125
surrogate, 4, 60.0, 0.8875
surrogate, 4, 59.0, 0.875
surrogate, 4, 59.0, 0.875
surrogate, 4, 57.0, 0.85
surrogate, 4, 55.0, 0.8125
surrogate, 5, 59.0, 0.9
surrogate, 5, 57.0, 0.85
surrogate, 5, 55.0, 0.8125
surrogate, 6, 59.0, 0.9
surrogate, 6, 57.0, 0.875
surrogate, 6, 55.0, 0.8125
surrogate, 7, 59.0, 0.9125
surrogate, 7, 57.0, 0.875
surrogate, 7, 55.0, 0.8125
surrogate, 7, 55.0, 0.8125
surrogate, 8, 59.0, 0.9125
surrogate, 8, 57.0, 0.875
surrogate, 8, 55.0, 0.8125
surrogate, 8, 55.0, 0.8125
surrogate, 9, 59.0, 0.9125
surrogate, 9, 57.0, 0.875
surrogate, 9, 55.0, 0.8125
surrogate, 9, 55.0, 0.8125
surrogate, 10, 59.0, 0.9125
surrogate, 10, 59.0, 0.9125
surrogate, 10, 57.0, 0.875
surrogate, 10, 55.0, 0.8125
surrogate, 10, 55.0, 0.8125
surrogate, 11, 59.0, 0.925
surrogate, 11, 56.0, 0.875
surrogate, 11, 55.0, 0.8125
surrogate, 11, 55.0, 0.8125
surrogate, 11, 55.0, 0.8125
surrogate, 12, 59.0, 0.925
surrogate, 12, 55.0, 0.8875
surrogate, 13, 59.0, 0.925
surrogate, 13, 57.0, 0.9125
surrogate, 13, 55.0, 0.8875
surrogate, 14, 59.0, 0.925
surrogate, 14, 57.0, 0.9125
surrogate, 14, 57.0, 0.9125
surrogate, 14, 57.0, 0.9125
surrogate, 14, 55.0, 0.8875
surrogate, 15, 59.0, 0.925
surrogate, 15, 57.0, 0.9125
surrogate, 15, 57.0, 0.9125
surrogate, 15, 57.0, 0.9125
surrogate, 15, 55.0, 0.8875
surrogate, 16, 59.0, 0.925
surrogate, 16, 57.0, 0.9125
surrogate, 16, 57.0, 0.9125
surrogate, 16, 57.0, 0.9125
surrogate, 16, 55.0, 0.8875
surrogate, 17, 59.0, 0.925
surrogate, 17, 57.0, 0.9125
surrogate, 17, 57.0, 0.9125
surrogate, 17, 57.0, 0.9125
surrogate, 17, 55.0, 0.8875
surrogate, 18, 59.0, 0.925
surrogate, 18, 57.0, 0.9125
surrogate, 18, 57.0, 0.9125
surrogate, 18, 57.0, 0.9125
surrogate, 18, 55.0, 0.8875
surrogate, 18, 55.0, 0.8875
surrogate, 19, 59.0, 0.925
surrogate, 19, 57.0, 0.9125
surrogate, 19, 57.0, 0.9125
surrogate, 19, 57.0, 0.9125
surrogate, 19, 56.0, 0.9
surrogate, 19, 55.0, 0.8875
surrogate, 19, 55.0, 0.8875
surrogate, 20, 59.0, 0.925
surrogate, 20, 56.0, 0.9125
surrogate, 20, 55.0, 0.9
surrogate, 21, 59.0, 0.925
surrogate, 21, 56.0, 0.9125
surrogate, 21, 55.0, 0.9
surrogate, 21, 55.0, 0.9
surrogate, 22, 59.0, 0.925
surrogate, 22, 59.0, 0.925
surrogate, 22, 56.0, 0.9125
surrogate, 22, 55.0, 0.9
surrogate, 22, 55.0, 0.9
surrogate, 22, 55.0, 0.9
surrogate, 22, 55.0, 0.9
surrogate, 23, 59.0, 0.925
surrogate, 23, 59.0, 0.925
surrogate, 23, 59.0, 0.925
surrogate, 23, 56.0, 0.9125
surrogate, 23, 55.0, 0.9
surrogate, 23, 55.0, 0.9
surrogate, 23, 55.0, 0.9
surrogate, 23, 55.0, 0.9
surrogate, 23, 55.0, 0.9
surrogate, 24, 57.0, 0.9375
surrogate, 24, 56.0, 0.9125
surrogate, 24, 55.0, 0.9
surrogate, 24, 55.0, 0.9
surrogate, 24, 55.0, 0.9
surrogate, 24, 55.0, 0.9
surrogate, 24, 55.0, 0.9
surrogate, 25, 57.0, 0.9375
surrogate, 25, 56.0, 0.9125
surrogate, 25, 56.0, 0.9125
surrogate, 25, 56.0, 0.9125
surrogate, 25, 55.0, 0.9
surrogate, 25, 55.0, 0.9
surrogate, 25, 55.0, 0.9
surrogate, 25, 55.0, 0.9
surrogate, 25, 55.0, 0.9
surrogate, 26, 57.0, 0.9375
surrogate, 26, 57.0, 0.9375
surrogate, 26, 55.0, 0.9125
surrogate, 27, 58.0, 0.95
surrogate, 27, 57.0, 0.9375
surrogate, 27, 57.0, 0.9375
surrogate, 27, 55.0, 0.9125
emulator, 28, 61.0, 0.95
