# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,34.00,9.26,59.24,20.00,0.03,31.03
1.00,37.00,4.63,33.32,18.00,0.01,29.22
1.00,3.00,11.11,62.94,24.00,0.02,35.15
1.00,47.00,13.70,79.23,20.80,0.04,32.07
1.00,53.00,6.79,49.37,22.67,0.02,33.74
1.00,1.00,10.37,59.61,15.20,0.02,26.28
1.00,21.00,10.37,64.79,17.60,0.03,28.62
1.00,36.00,5.55,41.34,18.67,0.02,29.79
1.00,62.00,12.96,78.98,29.33,0.04,40.42
1.00,14.00,13.88,90.09,19.33,0.06,32.59
1.00,73.00,12.22,72.94,16.80,0.03,27.80
1.00,4.00,16.66,115.49,18.89,0.05,30.06
1.00,24.00,17.28,97.50,21.33,0.06,33.63
1.00,55.00,3.70,29.62,20.00,0.01,31.19
1.00,95.00,8.79,51.37,21.00,0.01,32.36
1.00,20.00,7.40,58.31,20.00,0.02,31.11
1.00,93.00,8.79,62.94,24.00,0.02,35.15
1.00,74.00,8.79,60.16,24.00,0.03,35.03
1.00,33.00,9.26,64.42,18.40,0.02,29.47
1.00,31.00,27.27,225.63,24.00,0.09,35.85
1.00,85.00,11.11,48.13,14.67,0.04,25.84
1.00,91.00,9.26,67.01,21.60,0.03,32.63
1.00,88.00,8.33,64.79,24.00,0.02,35.14
1.00,81.00,36.10,282.87,26.56,0.09,37.07
1.00,29.00,41.99,374.07,22.55,0.15,37.12
