# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
194.00,5.00,1.88,16.92,11.00,0.01,22.28
194.00,20.00,1.88,16.92,11.00,0.01,22.28
194.00,8.00,1.88,16.92,11.00,0.01,22.28
194.00,24.00,1.88,16.92,11.00,0.01,22.28
194.00,10.00,1.88,16.92,11.00,0.01,22.28
194.00,1.00,1.88,16.92,11.00,0.01,22.28
194.00,2.00,5.64,37.83,16.50,0.01,27.82
194.00,9.00,1.88,16.92,11.00,0.01,22.28
194.00,13.00,1.88,16.92,11.00,0.01,22.28
194.00,18.00,1.88,16.92,11.00,0.01,22.28
194.00,16.00,1.88,16.92,11.00,0.01,22.28
194.00,4.00,1.88,16.92,11.00,0.01,22.28
194.00,17.00,1.88,16.92,11.00,0.01,22.28
194.00,15.00,1.88,16.92,11.00,0.01,22.28
194.00,0.00,1.88,16.92,11.00,0.01,22.28
194.00,3.00,1.88,16.92,11.00,0.01,22.28
194.00,14.00,15.98,120.30,17.29,0.03,28.44
194.00,39.00,1.88,16.92,11.00,0.01,22.28
194.00,28.00,1.88,16.92,11.00,0.01,22.28
194.00,34.00,1.88,16.92,11.00,0.01,22.28
194.00,11.00,1.88,16.92,11.00,0.01,22.28
194.00,37.00,1.88,16.92,11.00,0.01,22.28
194.00,40.00,4.70,34.07,14.00,0.01,25.27
194.00,44.00,1.88,16.92,11.00,0.01,22.28
194.00,30.00,4.70,32.43,13.50,0.01,24.71
194.00,51.00,1.88,16.92,11.00,0.01,22.28
194.00,27.00,1.88,16.92,11.00,0.01,22.28
194.00,12.00,1.88,16.92,11.00,0.01,22.28
194.00,31.00,1.88,16.92,11.00,0.01,22.28
194.00,29.00,1.88,16.92,11.00,0.01,22.28
194.00,21.00,1.88,16.92,11.00,0.01,22.28
194.00,47.00,1.88,16.92,11.00,0.01,22.28
194.00,6.00,1.88,16.92,11.00,0.01,22.28
194.00,25.00,1.88,16.92,11.00,0.01,22.28
194.00,7.00,1.88,16.92,11.00,0.01,22.28
194.00,46.00,1.88,16.92,11.00,0.01,22.28
194.00,38.00,1.88,16.92,11.00,0.01,22.28
194.00,22.00,1.88,16.92,11.00,0.01,22.28
