# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,34.00,11.11,77.13,15.33,0.03,26.34
4.00,62.00,12.65,95.03,19.33,0.03,30.34
4.00,50.00,11.11,88.55,20.00,0.04,31.20
4.00,30.00,13.58,74.66,13.33,0.05,24.63
4.00,74.00,11.11,72.20,16.80,0.04,28.01
4.00,19.00,7.40,48.59,15.00,0.03,26.14
4.00,53.00,17.59,120.10,25.50,0.04,36.48
4.00,59.00,13.70,82.19,20.00,0.03,30.99
4.00,79.00,11.11,93.18,25.33,0.03,36.35
4.00,25.00,12.96,94.41,24.00,0.03,35.08
4.00,98.00,31.47,228.08,24.59,0.07,35.75
4.00,32.00,37.02,244.87,20.00,0.10,31.95
4.00,84.00,33.32,250.01,23.00,0.08,33.55
4.00,47.00,42.58,314.82,20.87,0.12,33.71
4.00,11.00,38.87,296.37,24.57,0.11,36.82
4.00,67.00,53.68,446.55,26.69,0.15,40.62
4.00,88.00,14.81,80.53,18.00,0.04,28.98
4.00,64.00,29.62,248.12,25.88,0.10,38.02
4.00,68.00,37.02,274.95,21.10,0.11,33.81
4.00,3.00,85.15,679.31,23.48,0.32,41.95
4.00,24.00,88.86,827.21,26.50,0.33,46.08
4.00,2.00,88.31,840.89,29.53,0.26,45.73
4.00,96.00,74.05,674.27,29.25,0.21,44.36
4.00,33.00,77.75,678.79,26.19,0.31,43.70
