# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,29.00,7.40,35.17,18.00,0.01,29.31
3.00,60.00,7.40,54.15,18.00,0.03,29.04
3.00,37.00,7.40,53.07,24.00,0.01,35.31
3.00,17.00,8.79,80.06,26.00,0.02,37.07
3.00,6.00,10.37,72.57,19.20,0.03,30.26
3.00,25.00,10.37,58.13,15.20,0.04,26.53
3.00,63.00,12.96,88.59,18.86,0.03,29.85
3.00,73.00,12.34,83.61,20.00,0.03,31.02
3.00,50.00,11.11,76.21,20.67,0.02,31.76
3.00,87.00,11.11,80.22,18.67,0.03,29.67
3.00,49.00,10.37,63.68,16.80,0.03,27.86
3.00,18.00,14.81,104.36,21.00,0.04,31.99
3.00,20.00,14.81,90.25,14.00,0.07,26.12
3.00,90.00,20.36,127.27,23.50,0.04,34.47
3.00,95.00,42.58,344.20,24.35,0.14,38.30
3.00,65.00,49.82,332.33,22.87,0.13,35.48
3.00,23.00,53.68,425.20,24.14,0.16,38.41
3.00,19.00,66.64,498.64,22.00,0.24,35.92
3.00,2.00,51.83,427.03,26.00,0.12,37.82
3.00,21.00,49.98,380.63,22.15,0.15,36.05
3.00,80.00,42.58,308.18,24.43,0.09,34.66
3.00,16.00,47.04,374.71,24.61,0.12,37.24
3.00,47.00,85.15,762.81,26.65,0.29,44.36
3.00,69.00,95.34,857.08,26.17,0.40,114.91
3.00,98.00,83.30,791.28,28.53,0.25,42.68
3.00,75.00,83.30,804.61,27.69,0.28,44.75
3.00,59.00,71.45,618.92,27.08,0.19,41.60
3.00,52.00,74.05,630.82,25.20,0.20,40.21
