# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
496.00,28.00,1.85,9.26,8.00,0.04,19.36
496.00,18.00,1.85,9.26,8.00,0.04,19.36
496.00,22.00,1.85,9.26,8.00,0.04,19.36
496.00,24.00,1.85,9.26,8.00,0.04,19.36
496.00,26.00,1.85,9.26,8.00,0.04,19.36
496.00,0.00,1.85,9.26,8.00,0.04,19.36
496.00,19.00,1.85,9.26,8.00,0.04,19.36
496.00,3.00,1.85,9.26,8.00,0.04,19.36
496.00,9.00,1.85,9.26,8.00,0.04,19.36
496.00,13.00,1.85,9.26,8.00,0.04,19.36
496.00,6.00,1.85,9.26,8.00,0.04,19.36
496.00,12.00,1.85,9.26,8.00,0.04,19.36
496.00,16.00,1.85,9.26,8.00,0.04,19.36
496.00,7.00,1.85,9.26,8.00,0.04,19.36
496.00,25.00,1.85,9.26,8.00,0.04,19.36
496.00,4.00,1.85,9.26,8.00,0.04,19.36
496.00,2.00,1.85,9.26,8.00,0.04,19.36
496.00,27.00,1.85,9.26,8.00,0.04,19.36
496.00,11.00,1.85,9.26,8.00,0.04,19.36
496.00,10.00,1.85,9.26,8.00,0.04,19.36
496.00,31.00,1.85,9.26,8.00,0.04,19.36
496.00,1.00,1.85,9.26,8.00,0.04,19.36
496.00,32.00,1.85,9.26,8.00,0.04,19.36
496.00,5.00,1.85,9.26,8.00,0.04,19.36
496.00,17.00,1.85,9.26,8.00,0.04,19.36
496.00,8.00,1.85,9.26,8.00,0.04,19.36
496.00,30.00,7.40,58.31,16.00,0.07,28.44
496.00,20.00,3.70,32.86,16.00,0.04,27.29
496.00,21.00,1.85,9.26,8.00,0.04,19.36
496.00,14.00,27.77,202.54,18.61,0.18,35.05
496.00,23.00,15.74,127.79,17.47,0.12,32.85
496.00,33.00,1.85,9.26,8.00,0.04,19.36
496.00,62.00,1.85,9.26,8.00,0.04,19.36
496.00,47.00,1.85,9.26,8.00,0.04,19.36
496.00,50.00,1.85,9.26,8.00,0.04,19.36
496.00,54.00,1.85,9.26,8.00,0.04,19.36
496.00,55.00,1.85,9.26,8.00,0.04,19.36
496.00,48.00,1.85,9.26,8.00,0.04,19.36
496.00,52.00,1.85,9.26,8.00,0.04,19.36
496.00,38.00,1.85,9.26,8.00,0.04,19.36
496.00,37.00,1.85,9.26,8.00,0.04,19.36
496.00,40.00,1.85,17.12,13.00,0.03,24.43
496.00,45.00,1.85,9.26,8.00,0.04,19.36
496.00,39.00,1.85,9.26,8.00,0.04,19.36
496.00,44.00,1.85,9.26,8.00,0.04,19.36
496.00,36.00,1.85,9.26,8.00,0.04,19.36
496.00,61.00,1.85,9.26,8.00,0.04,19.36
496.00,57.00,1.85,9.26,8.00,0.04,19.36
496.00,49.00,1.85,9.26,8.00,0.04,19.36
496.00,42.00,1.85,9.26,8.00,0.04,19.36
496.00,58.00,1.85,9.26,8.00,0.04,19.36
496.00,51.00,1.85,9.26,8.00,0.04,19.36
496.00,41.00,1.85,9.26,8.00,0.04,19.36
496.00,63.00,7.25,54.46,17.67,0.05,33.64
496.00,60.00,7.40,60.30,16.29,0.07,28.75
496.00,43.00,10.18,77.44,16.44,0.11,31.32
496.00,59.00,15.74,118.21,17.71,0.10,31.45
496.00,56.00,7.40,58.31,16.00,0.07,28.44
496.00,46.00,12.96,97.73,16.33,0.09,29.39
496.00,53.00,38.87,276.24,20.48,0.25,36.48
496.00,34.00,17.59,139.30,17.50,0.13,33.17
496.00,15.00,44.43,339.05,22.42,0.27,38.87
496.00,35.00,40.73,305.60,21.48,0.25,37.39
496.00,29.00,37.95,267.13,20.64,0.24,36.73
496.00,68.00,1.85,9.26,8.00,0.04,19.36
496.00,70.00,1.85,9.26,8.00,0.04,19.36
496.00,64.00,1.85,9.26,8.00,0.04,19.36
496.00,66.00,1.85,9.26,8.00,0.04,19.36
496.00,65.00,1.85,9.26,8.00,0.04,19.36
496.00,67.00,15.74,118.21,17.71,0.10,31.45
496.00,69.00,16.66,125.55,18.00,0.11,32.33
496.00,71.00,27.77,213.49,19.91,0.18,36.52
496.00,80.00,1.85,9.26,8.00,0.04,19.36
496.00,77.00,1.85,9.26,8.00,0.04,19.36
496.00,88.00,1.85,17.12,13.00,0.03,24.43
496.00,74.00,1.85,9.26,8.00,0.04,19.36
496.00,86.00,1.85,9.26,8.00,0.04,19.36
496.00,73.00,1.85,9.26,8.00,0.04,19.36
496.00,75.00,1.85,9.26,8.00,0.04,19.36
496.00,90.00,1.85,9.26,8.00,0.04,19.36
496.00,91.00,1.85,9.26,8.00,0.04,19.36
496.00,76.00,1.85,9.26,8.00,0.04,19.36
496.00,89.00,1.85,9.26,8.00,0.04,19.36
496.00,94.00,1.85,9.26,8.00,0.04,19.36
496.00,83.00,1.85,9.26,8.00,0.04,19.36
496.00,81.00,1.85,9.26,8.00,0.04,19.36
496.00,84.00,1.85,9.26,8.00,0.04,19.36
496.00,93.00,1.85,9.26,8.00,0.04,19.36
496.00,79.00,3.70,32.86,16.00,0.04,27.29
496.00,82.00,15.74,118.61,17.14,0.12,32.32
496.00,78.00,19.44,150.60,18.59,0.12,33.20
496.00,72.00,37.02,262.04,20.21,0.22,38.30
496.00,96.00,1.85,9.26,8.00,0.04,19.36
496.00,92.00,1.85,9.26,8.00,0.04,19.36
496.00,99.00,1.85,9.26,8.00,0.04,19.36
496.00,97.00,1.85,9.26,8.00,0.04,19.36
496.00,98.00,1.85,9.26,8.00,0.04,19.36
496.00,95.00,1.85,9.26,8.00,0.04,19.36
496.00,85.00,37.95,263.66,20.29,0.24,36.25
496.00,87.00,40.73,297.02,21.40,0.24,37.25
