# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,13.00,3.70,36.10,15.00,0.01,26.11
2.00,5.00,7.40,49.06,21.00,0.01,32.11
2.00,9.00,7.40,47.21,19.00,0.01,30.11
2.00,1.00,9.26,72.20,23.33,0.02,34.45
2.00,4.00,23.24,181.62,20.44,0.04,31.56
2.00,11.00,18.51,147.79,23.67,0.03,34.78
2.00,3.00,20.36,144.66,21.71,0.03,32.83
2.00,34.00,3.70,29.62,20.00,0.01,31.11
2.00,54.00,3.70,29.62,20.00,0.01,31.11
2.00,26.00,3.70,31.47,22.00,0.01,33.11
2.00,62.00,3.70,31.47,22.00,0.01,33.11
2.00,60.00,5.55,43.50,21.00,0.01,32.11
2.00,63.00,5.55,46.28,17.00,0.02,28.11
2.00,70.00,11.11,89.32,20.50,0.03,31.61
2.00,36.00,3.70,33.32,24.00,0.01,35.11
2.00,47.00,7.40,48.13,22.00,0.02,33.11
2.00,35.00,14.81,106.44,23.50,0.02,34.61
2.00,27.00,7.40,49.06,20.00,0.02,31.11
2.00,21.00,12.96,94.78,18.40,0.04,29.51
2.00,31.00,3.70,29.62,20.00,0.01,31.11
2.00,23.00,3.70,33.32,24.00,0.01,35.11
2.00,68.00,16.66,109.22,19.20,0.04,30.31
2.00,42.00,9.26,71.58,16.67,0.04,27.78
2.00,22.00,7.40,43.50,20.00,0.02,31.11
2.00,37.00,9.26,64.79,16.50,0.02,27.61
2.00,24.00,18.51,131.13,22.00,0.03,33.11
2.00,20.00,9.26,61.71,19.33,0.02,30.45
2.00,33.00,11.11,51.83,24.00,0.02,35.11
2.00,40.00,3.70,27.77,18.00,0.01,29.11
2.00,29.00,11.11,85.62,20.00,0.02,31.11
2.00,17.00,5.55,33.32,24.00,0.01,35.11
2.00,66.00,9.26,68.49,19.33,0.03,30.45
2.00,52.00,3.70,31.47,22.00,0.01,33.11
2.00,28.00,12.96,99.59,19.60,0.03,30.71
2.00,43.00,14.81,104.78,18.40,0.04,29.51
2.00,25.00,16.66,126.41,18.00,0.04,29.11
2.00,53.00,25.18,198.63,19.80,0.05,30.91
