method, generation, power, ar
surrogate, 1, 171.0, 1.0
surrogate, 1, 155.0, 0.9285714285714286
surrogate, 1, 146.0, 0.8571428571428571
surrogate, 1, 130.0, 0.7142857142857143
emulator, 1.1, 206.0, 1.0
