method, generation, average_ar, max_ar, min_ar, average_power, max_power, min_power
surrogate, 1, 0.846904761904762, 0.9523809523809523, 0.7142857142857143, 199.92, 209.0, 54.0
surrogate, 2, 0.885714285714286, 0.9523809523809523, 0.6428571428571429, 196.22, 209.0, 54.0
surrogate, 3, 0.8921428571428572, 0.9523809523809523, 0.6428571428571429, 194.27, 209.0, 54.0
surrogate, 4, 0.8883333333333333, 0.9761904761904762, 0.6428571428571429, 186.97, 209.0, 54.0
surrogate, 5, 0.8957142857142857, 1.0, 0.7142857142857143, 184.26, 209.0, 54.0
emulator, 5.1, 1.0, 1.0, 1.0, 205.0, 205.0, 205.0
