method, generation, power, ar
surrogate, 1, 208.0, 0.96875
surrogate, 1, 199.0, 0.9375
surrogate, 1, 190.0, 0.90625
surrogate, 1, 172.0, 0.8125
surrogate, 2, 208.0, 0.96875
surrogate, 2, 199.0, 0.9375
surrogate, 2, 94.0, 0.90625
surrogate, 3, 161.0, 1.0
surrogate, 3, 94.0, 0.90625
emulator, 3.1, 154.0, 1.0
