# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,13.00,3.70,24.07,14.00,0.01,25.11
4.00,14.00,3.70,18.51,12.00,0.02,23.11
4.00,6.00,3.70,39.80,17.00,0.01,28.11
4.00,15.00,7.40,58.00,18.00,0.01,29.11
4.00,1.00,6.79,60.47,17.33,0.02,28.45
4.00,7.00,5.55,39.80,16.00,0.01,27.11
4.00,11.00,16.66,95.80,22.50,0.01,33.61
4.00,12.00,16.66,109.59,20.00,0.01,31.11
4.00,0.00,16.35,120.33,18.67,0.02,29.78
4.00,4.00,12.59,98.11,19.60,0.02,30.71
4.00,3.00,18.51,118.17,18.67,0.02,29.78
4.00,9.00,5.55,55.54,17.33,0.01,28.45
4.00,2.00,9.26,59.24,16.00,0.01,27.11
4.00,5.00,18.51,126.19,21.33,0.01,32.45
4.00,28.00,3.70,24.07,16.00,0.01,27.11
4.00,17.00,5.55,44.43,17.00,0.02,28.11
4.00,26.00,7.40,55.54,17.33,0.01,28.45
4.00,27.00,7.40,54.92,16.67,0.01,27.78
4.00,32.00,5.55,56.15,17.33,0.01,28.45
4.00,23.00,12.96,86.08,18.50,0.02,29.61
4.00,30.00,5.55,43.50,17.00,0.01,28.11
4.00,24.00,3.70,37.95,17.00,0.01,28.11
4.00,19.00,12.96,76.82,19.00,0.01,30.11
4.00,31.00,5.55,38.88,15.00,0.01,26.11
4.00,20.00,16.66,150.64,19.50,0.01,30.61
4.00,29.00,11.11,81.92,18.50,0.01,29.61
4.00,10.00,24.07,162.21,20.00,0.02,31.11
4.00,18.00,9.26,74.05,17.00,0.01,28.11
4.00,21.00,22.21,141.22,20.00,0.02,31.11
4.00,25.00,9.26,76.36,18.00,0.01,29.11
4.00,35.00,9.26,80.53,18.50,0.01,29.61
4.00,33.00,16.66,109.59,20.00,0.01,31.11
4.00,34.00,22.21,177.10,20.89,0.02,32.00
4.00,37.00,16.66,125.26,20.00,0.02,31.11
4.00,8.00,46.28,352.07,22.75,0.04,33.88
4.00,16.00,48.13,381.89,23.65,0.03,34.77
4.00,49.00,3.70,24.07,16.00,0.01,27.11
4.00,42.00,7.40,39.80,17.00,0.01,28.11
4.00,52.00,3.70,25.92,16.00,0.01,27.11
4.00,39.00,5.55,37.02,16.00,0.01,27.11
4.00,40.00,11.11,80.06,17.50,0.01,28.61
4.00,41.00,12.96,98.85,19.60,0.01,30.71
4.00,44.00,5.55,43.50,17.00,0.01,28.11
4.00,51.00,11.11,97.74,18.80,0.02,29.91
4.00,36.00,16.66,116.63,19.33,0.02,30.45
4.00,55.00,19.83,139.90,19.14,0.02,30.26
4.00,43.00,20.36,152.03,19.50,0.01,30.61
4.00,47.00,11.11,84.23,19.00,0.01,30.11
4.00,46.00,22.21,177.95,22.00,0.02,33.11
4.00,38.00,25.92,170.10,19.33,0.02,30.45
4.00,45.00,12.96,95.15,18.40,0.01,29.51
4.00,48.00,29.62,230.73,20.91,0.02,32.03
4.00,22.00,27.43,232.91,21.27,0.02,32.39
4.00,53.00,38.88,280.30,23.83,0.03,34.96
4.00,57.00,3.70,20.36,12.00,0.01,23.11
4.00,59.00,7.40,43.50,17.00,0.01,28.11
4.00,61.00,3.70,24.07,14.00,0.01,25.11
4.00,64.00,9.26,73.58,16.50,0.01,27.61
4.00,60.00,10.64,78.21,18.50,0.01,29.61
4.00,50.00,5.55,38.88,15.00,0.01,26.11
4.00,54.00,14.19,113.85,19.33,0.02,30.45
4.00,58.00,18.51,141.85,17.00,0.02,28.11
4.00,62.00,22.21,162.21,20.75,0.02,31.86
4.00,65.00,18.51,153.65,20.50,0.02,31.61
4.00,56.00,16.66,132.05,21.33,0.02,32.45
4.00,63.00,21.80,186.97,21.33,0.02,32.45
4.00,68.00,7.40,55.54,17.33,0.01,28.45
4.00,71.00,7.40,62.32,17.33,0.01,28.45
4.00,66.00,31.10,220.85,21.40,0.03,32.52
4.00,67.00,16.66,108.48,20.00,0.02,31.11
4.00,79.00,3.70,25.92,16.00,0.01,27.11
4.00,69.00,3.70,25.92,16.00,0.01,27.11
4.00,70.00,3.70,25.92,16.00,0.01,27.11
4.00,74.00,3.70,25.92,16.00,0.01,27.11
4.00,72.00,3.70,24.07,16.00,0.01,27.11
4.00,75.00,7.40,60.47,18.00,0.01,29.11
4.00,77.00,16.66,127.47,18.29,0.02,29.40
4.00,73.00,12.59,98.48,19.20,0.01,30.31
4.00,76.00,37.02,247.39,22.36,0.03,33.48
4.00,78.00,22.21,163.11,18.44,0.02,29.56
4.00,82.00,3.70,24.07,16.00,0.01,27.11
4.00,98.00,5.55,40.73,17.00,0.01,28.11
4.00,83.00,3.70,25.92,16.00,0.01,27.11
4.00,96.00,3.70,25.92,16.00,0.01,27.11
4.00,102.00,12.96,81.92,19.00,0.02,30.11
4.00,84.00,9.26,75.44,18.50,0.01,29.61
4.00,87.00,3.70,37.02,17.00,0.01,28.11
4.00,86.00,3.70,41.65,17.00,0.01,28.11
4.00,105.00,5.55,43.50,16.00,0.02,27.11
4.00,89.00,16.66,128.53,19.14,0.02,30.26
4.00,80.00,7.40,51.83,16.67,0.01,27.78
4.00,88.00,26.66,196.23,20.80,0.02,31.92
4.00,103.00,25.92,159.90,20.25,0.02,31.37
4.00,104.00,25.92,156.66,19.75,0.02,30.87
4.00,100.00,22.21,163.11,18.44,0.02,29.56
4.00,90.00,19.90,148.10,18.25,0.02,29.36
4.00,95.00,18.51,121.56,19.67,0.02,30.78
4.00,101.00,25.92,197.34,20.20,0.03,31.31
4.00,85.00,25.92,148.36,21.14,0.01,32.26
4.00,99.00,20.36,155.04,20.50,0.02,31.61
4.00,94.00,29.62,211.88,20.00,0.02,31.12
4.00,97.00,42.58,302.17,23.38,0.03,34.51
4.00,81.00,54.05,358.64,23.60,0.04,34.74
4.00,112.00,3.70,25.92,16.00,0.01,27.11
4.00,121.00,3.70,24.07,16.00,0.01,27.11
4.00,107.00,3.70,24.07,14.00,0.01,25.11
4.00,93.00,6.79,53.07,17.33,0.01,28.45
4.00,128.00,12.96,87.01,19.00,0.02,30.11
4.00,126.00,12.96,78.21,19.00,0.01,30.11
4.00,116.00,9.26,77.29,17.50,0.02,28.61
4.00,114.00,3.70,37.02,17.00,0.01,28.11
4.00,109.00,16.66,116.63,19.33,0.02,30.45
4.00,108.00,14.81,112.31,20.00,0.01,31.11
4.00,110.00,18.51,126.19,21.33,0.01,32.45
4.00,119.00,25.92,170.31,21.75,0.02,32.87
4.00,120.00,27.77,161.75,20.50,0.02,31.62
4.00,123.00,12.96,114.03,20.00,0.02,31.11
4.00,117.00,12.96,102.19,18.80,0.01,29.91
4.00,92.00,27.77,220.46,20.36,0.03,31.48
4.00,113.00,38.88,294.05,23.08,0.03,34.20
4.00,118.00,24.07,171.54,20.00,0.02,31.11
4.00,111.00,20.36,136.19,20.57,0.01,31.69
4.00,106.00,18.51,155.96,19.75,0.02,30.86
4.00,125.00,34.86,258.40,21.33,0.03,32.45
4.00,115.00,32.61,278.11,22.92,0.02,34.04
4.00,91.00,42.58,318.40,22.27,0.03,33.39
4.00,147.00,3.70,25.92,18.00,0.01,29.11
4.00,135.00,3.70,36.10,16.00,0.01,27.11
4.00,130.00,5.55,38.88,17.00,0.01,28.11
4.00,132.00,3.70,39.80,16.00,0.01,27.11
4.00,133.00,7.40,58.62,18.00,0.01,29.11
4.00,137.00,5.55,38.88,14.00,0.01,25.11
4.00,139.00,10.18,78.21,16.50,0.02,27.61
4.00,131.00,11.11,81.92,18.50,0.01,29.61
4.00,143.00,11.11,99.59,19.20,0.01,30.31
4.00,141.00,7.40,55.54,16.67,0.02,27.78
4.00,138.00,12.96,105.89,19.60,0.02,30.71
4.00,129.00,16.66,130.20,20.00,0.02,31.11
4.00,127.00,14.81,94.78,20.00,0.01,31.11
4.00,144.00,22.21,142.81,20.57,0.02,31.69
4.00,146.00,24.07,156.43,19.00,0.03,30.11
4.00,134.00,27.77,190.26,21.11,0.02,32.23
4.00,124.00,33.32,282.46,24.17,0.03,35.29
4.00,145.00,25.92,167.30,22.00,0.02,33.12
4.00,122.00,34.25,245.59,21.50,0.03,32.62
