# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,8.00,19.51,173.40,26.72,0.06,39.96
3.00,1.00,24.19,204.04,25.61,0.07,38.96
3.00,10.00,24.97,214.95,25.25,0.08,38.70
3.00,4.00,22.63,179.52,26.14,0.07,39.38
3.00,0.00,23.41,188.89,25.27,0.07,38.51
3.00,2.00,23.75,224.03,26.93,0.09,40.41
3.00,3.00,25.35,216.89,27.35,0.08,40.75
3.00,7.00,24.19,203.79,25.81,0.07,39.06
3.00,5.00,23.41,205.09,26.67,0.08,40.06
3.00,6.00,25.75,256.50,27.52,0.10,41.00
3.00,12.00,28.24,221.61,21.56,0.16,35.05
3.00,11.00,21.07,171.71,23.78,0.07,37.16
3.00,20.00,23.41,177.96,24.87,0.07,38.14
3.00,14.00,24.97,208.21,25.94,0.10,39.42
3.00,26.00,23.41,199.90,25.60,0.07,38.89
3.00,16.00,24.97,230.17,26.56,0.09,40.02
3.00,13.00,24.97,220.18,27.06,0.08,40.49
3.00,23.00,22.20,179.15,24.44,0.09,37.92
3.00,21.00,22.63,190.39,26.21,0.09,39.66
3.00,9.00,24.19,225.76,27.68,0.09,41.14
3.00,29.00,24.19,205.13,25.23,0.09,38.68
3.00,17.00,22.63,196.53,25.79,0.10,39.28
3.00,18.00,24.19,197.58,25.48,0.08,38.92
3.00,19.00,24.19,210.82,24.19,0.08,37.62
3.00,24.00,25.75,235.60,29.09,0.10,42.57
3.00,15.00,25.75,223.28,27.09,0.09,40.55
3.00,28.00,27.31,249.86,26.46,0.10,39.94
3.00,22.00,23.41,205.40,28.60,0.07,41.98
3.00,36.00,20.29,176.65,27.23,0.07,40.56
3.00,30.00,24.19,226.53,28.97,0.08,42.35
3.00,50.00,23.06,202.65,26.48,0.09,39.95
3.00,43.00,22.63,195.43,27.38,0.08,40.81
3.00,55.00,24.19,204.98,27.42,0.08,40.86
3.00,40.00,23.41,197.51,25.40,0.09,38.86
3.00,42.00,22.63,202.35,25.38,0.08,38.82
3.00,67.00,25.75,221.65,26.97,0.09,40.43
3.00,47.00,24.19,192.36,25.87,0.08,39.32
3.00,34.00,26.53,216.80,26.12,0.08,39.52
3.00,35.00,23.41,210.12,28.20,0.08,41.60
3.00,57.00,24.19,223.19,26.84,0.08,40.24
3.00,54.00,26.53,225.71,26.82,0.08,40.25
3.00,59.00,24.19,205.66,25.10,0.11,38.59
3.00,65.00,25.75,230.99,26.48,0.08,39.86
3.00,38.00,24.19,222.98,26.77,0.08,40.19
3.00,41.00,25.75,237.18,28.91,0.08,42.30
3.00,56.00,24.19,214.13,28.26,0.07,41.64
3.00,46.00,24.97,236.51,27.88,0.08,41.29
3.00,66.00,25.75,218.74,26.12,0.08,39.52
3.00,37.00,24.19,200.14,24.58,0.09,38.06
3.00,39.00,24.97,226.73,27.06,0.08,40.46
3.00,33.00,22.46,201.53,27.43,0.09,40.90
3.00,45.00,24.97,220.09,26.25,0.10,39.73
3.00,64.00,21.07,192.14,26.00,0.08,39.45
3.00,53.00,23.41,195.02,25.47,0.06,38.58
3.00,25.00,23.41,200.06,25.67,0.07,39.03
3.00,32.00,24.97,223.67,28.06,0.08,41.50
3.00,48.00,24.19,217.01,28.65,0.09,42.11
3.00,31.00,25.75,223.87,27.88,0.08,41.29
3.00,27.00,24.19,239.75,27.48,0.10,40.97
3.00,74.00,22.63,192.65,25.10,0.09,38.56
3.00,79.00,22.63,201.55,28.55,0.06,41.73
3.00,76.00,24.97,200.33,25.12,0.09,38.58
3.00,62.00,24.19,196.93,26.52,0.09,39.98
3.00,72.00,24.97,209.99,25.94,0.10,39.42
3.00,52.00,24.19,213.47,26.32,0.09,39.80
3.00,44.00,23.41,219.72,28.47,0.08,41.89
3.00,75.00,25.75,239.65,28.85,0.07,42.19
3.00,73.00,26.53,226.17,26.35,0.08,39.71
3.00,49.00,27.31,239.53,25.83,0.09,39.30
3.00,61.00,21.85,188.57,26.43,0.07,39.81
3.00,78.00,21.85,202.06,27.86,0.09,41.32
3.00,51.00,25.75,211.52,25.33,0.09,38.78
3.00,80.00,30.13,250.13,23.25,0.16,36.75
3.00,84.00,24.97,218.79,26.44,0.09,39.90
3.00,85.00,24.19,206.20,25.23,0.10,38.71
3.00,71.00,26.53,216.12,25.88,0.09,39.35
3.00,70.00,25.75,221.46,26.12,0.09,39.58
3.00,58.00,24.97,225.69,28.38,0.10,41.86
3.00,83.00,25.75,236.87,25.03,0.15,38.53
3.00,68.00,25.75,212.66,25.94,0.10,39.42
3.00,60.00,24.97,209.78,26.62,0.07,39.97
3.00,89.00,23.41,205.72,26.53,0.07,39.89
3.00,69.00,22.63,188.47,26.41,0.08,39.86
3.00,63.00,21.07,197.27,28.30,0.07,41.67
3.00,88.00,24.97,206.47,24.50,0.11,37.99
3.00,86.00,25.75,216.54,26.79,0.07,40.13
3.00,77.00,26.53,236.51,27.41,0.10,40.90
3.00,93.00,23.41,176.31,23.67,0.10,37.15
3.00,98.00,21.85,186.16,26.07,0.08,39.52
3.00,82.00,23.55,203.00,26.21,0.13,39.70
3.00,97.00,24.19,211.87,26.19,0.09,39.67
3.00,90.00,24.97,215.55,27.31,0.08,40.71
3.00,91.00,21.85,189.93,26.57,0.07,39.83
3.00,96.00,24.97,199.59,26.38,0.07,39.75
3.00,81.00,24.19,206.13,26.39,0.08,39.79
3.00,94.00,24.97,201.66,25.69,0.08,39.11
3.00,95.00,23.41,222.22,26.27,0.11,39.76
3.00,87.00,25.75,217.09,25.33,0.08,38.71
3.00,92.00,25.75,224.62,25.70,0.13,39.19
3.00,99.00,24.19,216.98,27.29,0.09,40.74
