# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,19.00,5.09,32.63,19.00,0.03,30.27
3.00,41.00,4.40,31.70,24.00,0.02,35.08
3.00,59.00,5.09,40.73,23.00,0.04,34.39
3.00,10.00,4.40,30.78,20.00,0.02,31.07
3.00,9.00,4.63,33.88,16.80,0.03,27.95
3.00,25.00,6.11,40.17,23.20,0.03,34.36
3.00,37.00,6.79,37.02,16.67,0.06,29.07
3.00,8.00,9.26,63.08,18.60,0.06,30.82
3.00,63.00,3.70,27.31,20.00,0.02,31.07
3.00,67.00,14.08,101.47,25.50,0.05,36.72
3.00,36.00,8.07,51.70,21.71,0.04,32.96
3.00,11.00,12.96,101.15,26.00,0.07,38.24
3.00,30.00,13.88,106.81,24.27,0.07,36.21
3.00,48.00,8.33,65.46,21.11,0.04,32.45
3.00,20.00,14.81,124.43,24.75,0.08,37.30
3.00,54.00,14.81,119.81,25.00,0.08,37.27
3.00,75.00,5.00,30.54,20.00,0.02,31.10
3.00,73.00,5.55,37.33,16.00,0.03,27.10
3.00,72.00,3.39,22.52,22.67,0.01,33.85
3.00,70.00,11.11,54.98,24.00,0.06,36.09
3.00,77.00,13.88,95.24,22.13,0.08,34.56
3.00,58.00,24.99,210.78,27.41,0.14,42.75
3.00,32.00,27.05,217.77,23.19,0.22,42.67
3.00,55.00,26.84,260.08,29.10,0.18,46.02
3.00,49.00,33.67,242.12,21.44,0.30,37.81
3.00,98.00,27.77,241.60,22.73,0.24,39.20
