method, generation, latency, ar
surrogate, 1, 58.0, 0.9
surrogate, 1, 56.0, 0.8125
surrogate, 2, 64.0, 0.9375
surrogate, 2, 58.0, 0.9
surrogate, 2, 56.0, 0.8625
surrogate, 3, 64.0, 0.9375
surrogate, 3, 58.0, 0.9
surrogate, 3, 56.0, 0.8625
surrogate, 3, 55.0, 0.85
surrogate, 4, 56.0, 0.9375
surrogate, 4, 55.0, 0.85
surrogate, 5, 56.0, 0.9375
surrogate, 5, 55.0, 0.85
surrogate, 6, 56.0, 0.9375
surrogate, 6, 55.0, 0.85
surrogate, 7, 56.0, 0.9375
surrogate, 7, 55.0, 0.85
surrogate, 8, 56.0, 0.9375
surrogate, 8, 48.0, 0.8625
surrogate, 9, 56.0, 0.9375
surrogate, 9, 48.0, 0.8625
surrogate, 10, 56.0, 0.9375
surrogate, 10, 41.0, 0.8875
surrogate, 11, 56.0, 0.9375
surrogate, 11, 41.0, 0.8875
surrogate, 12, 56.0, 0.9375
surrogate, 12, 48.0, 0.9125
surrogate, 12, 41.0, 0.8875
surrogate, 13, 60.0, 0.95
surrogate, 13, 56.0, 0.9375
surrogate, 13, 48.0, 0.9125
surrogate, 13, 41.0, 0.8875
emulator, 14, 64.0, 0.95
