method, generation, power, ar
surrogate, 1, 231.0, 0.96875
surrogate, 1, 223.0, 0.9375
surrogate, 1, 109.0, 0.90625
surrogate, 2, 241.0, 1.0
surrogate, 2, 241.0, 1.0
surrogate, 2, 231.0, 0.96875
surrogate, 2, 223.0, 0.9375
surrogate, 2, 109.0, 0.90625
emulator, 2.1, 259.0, 1.0
