id,unique_count
46112,13
19988,13
35056,13
15213,13
56972,13
33527,13
50217,13
63878,13
7916,13
24858,13
2718,13
70297,13
65314,13
68813,13
74528,13
43758,13
78754,13
16718,13
79996,13
43716,13
46332,13
55420,13
2076,13
27732,13
7556,13
17466,13
34676,13
28008,13
68725,13
776,13
60417,13
10514,13
77024,13
70690,13
78546,13
23330,13
20352,13
40452,13
2012,13
42590,13
24078,13
53690,13
4114,13
36900,13
40037,13
64563,13
64278,13
24766,13
39117,13
60222,13
15710,13
70348,13
6568,13
36714,13
71394,13
58254,13
36944,13
49686,13
59001,13
12050,13
34188,13
21920,13
60226,13
14625,13
14956,13
23178,13
29595,13
27248,13
77382,13
13048,13
11722,13
33590,13
19561,13
23275,13
75448,13
33873,13
8850,13
5768,13
77250,13
3500,13
23572,13
24522,13
69327,13
67082,13
14508,13
8168,13
46492,13
37730,13
38802,13
55518,13
60398,13
24874,13
28548,13
25996,13
49266,13
9547,13
45513,13
49986,13
49194,13
50360,13
7388,13
57939,13
39837,13
2799,13
66456,13
78762,13
65475,13
36190,13
77016,13
31966,13
40203,13
69190,13
17814,13
57807,13
10606,13
71934,13
63492,13
27577,13
62008,13
27536,13
23513,13
6148,13
47022,13
33884,13
4731,13
30066,13
64718,13
35706,13
76342,13
60788,13
63648,13
14245,13
54980,13
60940,13
34701,13
15092,13
26664,13
53772,13
65956,13
74740,13
23386,13
16103,13
73248,13
22056,13
72272,13
9842,13
57354,13
70770,13
21332,13
2987,13
44667,13
41249,13
45912,13
10970,13
77486,13
44002,13
9562,13
9138,13
18582,13
16957,13
44518,13
61357,13
16900,13
66276,13
61920,13
79476,13
71838,13
77041,13
55180,13
10281,13
40238,13
6726,13
16980,13
11946,13
12122,13
1892,13
64063,13
63689,13
16582,13
5905,13
11122,13
30514,13
7132,13
40412,13
7484,13
8464,13
41384,13
19464,13
34360,13
54184,13
142,13
26272,13
5030,13
11475,13
62203,13
76901,13
13220,13
80076,13
5760,13
76534,13
59480,13
63926,13
62934,13
17614,13
3330,13
64254,13
33900,13
43434,13
78266,13
26252,13
73760,13
58139,13
33852,13
6209,13
50172,13
56258,13
65490,13
13096,13
4714,13
10148,13
12652,13
66680,13
13725,13
46999,13
78030,13
31007,13
47356,13
10507,13
72384,13
77802,13
44339,13
70906,13
3334,13
13333,13
20098,13
41036,13
53698,13
3628,13
59637,13
48472,13
44186,13
17563,13
3842,13
54200,13
28804,13
77294,13
74716,13
10450,13
8898,13
76322,13
4910,13
77698,13
54353,13
1612,13
13261,13
45102,13
27960,13
62112,13
48073,13
24007,13
61928,13
14760,13
76390,13
65717,13
9923,13
13348,13
49834,13
39820,13
13780,13
74060,13
72174,13
7560,13
73784,13
24311,13
79573,13
71886,13
29254,13
68284,13
42906,13
12413,13
73428,13
67852,13
38826,13
79660,13
32150,13
10959,13
16904,13
24770,13
74228,13
68268,13
52082,13
15388,13
73352,13
47656,13
40338,13
13700,13
38539,13
21221,13
65989,13
57450,13
18864,13
57202,13
5270,13
58002,13
11626,13
78167,13
47373,13
36018,13
37911,13
20532,13
65402,13
5374,13
70058,13
62955,13
54153,13
73857,13
16162,13
33579,13
38394,13
17866,13
57554,13
45390,13
77478,13
31442,13
26774,13
14304,13
46931,13
29302,13
46728,13
34156,13
12900,13
5199,13
49450,13
58154,13
48987,13
38410,13
73650,13
67716,13
60406,13
40234,13
3302,13
47164,13
12188,13
15486,13
18182,13
36266,13
22810,13
59928,13
17883,13
14208,13
250,13
23234,13
25661,13
56727,13
45230,13
6943,12
20469,12
20572,12
27496,12
62682,12
14460,12
50140,12
1341,12
1844,12
64726,12
58782,12
15902,12
62049,12
50950,12
7072,12
49670,12
58905,12
73116,12
20589,12
66966,12
77730,12
12685,12
4222,12
62966,12
9314,12
5046,12
26220,12
4562,12
53152,12
15276,12
51674,12
22834,12
22699,12
78386,12
63628,12
47888,12
35408,12
57578,12
23802,12
42694,12
57522,12
37598,12
2470,12
74629,12
57571,12
20853,12
3404,12
63922,12
36699,12
30930,12
42166,12
13793,12
3766,12
69858,12
53756,12
28700,12
16634,12
9974,12
75866,12
26685,12
61260,12
43442,12
46348,12
15782,12
59528,12
27204,12
15357,12
49962,12
43358,12
5696,12
53189,12
40912,12
8004,12
18062,12
41012,12
73464,12
36430,12
50352,12
32400,12
76518,12
34660,12
46576,12
54532,12
14684,12
5230,12
60577,12
30324,12
7300,12
66810,12
77230,12
46444,12
40048,12
56207,12
36610,12
36647,12
35456,12
59733,12
48882,12
53570,12
6596,12
61484,12
1012,12
62410,12
75835,12
71606,12
37670,12
63022,12
66228,12
13494,12
71959,12
23528,12
44267,12
56294,12
16682,12
20278,12
10088,12
80093,12
70642,12
73944,12
30970,12
18686,12
35530,12
62835,12
13340,12
25540,12
68870,12
69827,12
60072,12
70308,12
65194,12
46248,12
27880,12
624,12
19056,12
18294,12
44282,12
15950,12
48064,12
64367,12
42478,12
30898,12
12868,12
52889,12
37190,12
22899,12
12156,12
54801,12
21952,12
27240,12
72022,12
68604,12
65427,12
66409,12
76307,12
29754,12
68894,12
11994,12
75794,12
33446,12
68132,12
16614,12
70388,12
36162,12
35416,12
60725,12
60876,12
78150,12
28412,12
78842,12
69642,12
23508,12
13960,12
25331,12
76984,12
73703,12
32264,12
62498,12
53368,12
52880,12
2906,12
8052,12
17914,12
73635,12
19944,12
66938,12
43708,12
46228,12
33376,12
3588,12
33192,12
44918,12
35368,12
4659,12
10442,12
56655,12
15990,12
21849,12
47744,12
314,12
31150,12
40420,12
61872,12
9042,12
26100,12
78499,12
21536,12
22162,12
28,12
16828,12
30754,12
67953,12
20504,12
67648,12
38179,12
71022,12
36924,12
6096,12
16290,12
4462,12
42994,12
77835,12
52396,12
38443,12
36251,12
24214,12
69126,12
59684,12
56956,12
3979,12
67116,12
79412,12
17482,12
3476,12
52956,12
65418,12
11238,12
18840,12
9898,12
58814,12
27028,12
54648,12
69310,12
4163,12
54016,12
43262,12
64794,12
5624,12
56262,12
47204,12
77915,12
1676,12
56126,12
6457,12
40768,12
41068,12
50498,12
58102,12
35072,12
31235,12
71502,12
72232,12
27480,12
74364,12
79824,12
72191,12
7832,12
56490,12
66124,12
2702,12
54420,12
59032,12
73980,12
28540,12
27628,12
37602,12
33713,12
40680,12
1332,12
30038,12
22730,12
41197,12
10907,12
80041,12
34721,12
39528,12
50546,12
23648,12
27828,12
6592,12
16202,12
74392,12
69982,12
13642,12
5472,12
16419,12
62858,12
53120,12
324,12
4942,12
2878,12
14413,12
63234,12
78802,12
54916,12
8882,12
3199,12
49610,12
72917,12
20460,12
10220,12
79372,12
40497,12
47616,12
47056,12
64994,12
7997,12
45752,12
34472,12
48712,12
61545,12
1852,12
32861,12
59565,12
73583,12
70260,12
58856,12
2270,12
54681,12
72456,12
76327,12
37016,12
35794,12
4618,12
52700,12
77647,12
63351,12
12532,12
21324,12
1176,12
63604,12
23746,12
30204,12
74757,12
60080,12
4494,12
31814,12
18670,12
77658,12
69698,12
64230,12
73892,12
3882,12
18134,12
32110,12
12748,12
59168,12
61008,12
4446,12
62755,12
4510,12
53458,12
14144,12
24294,12
3718,12
7104,12
74320,12
58350,12
28476,12
34408,12
21632,12
38458,12
66756,12
52604,12
38242,12
21268,12
48906,12
66628,12
8769,12
8520,12
32328,12
31370,12
51162,12
36478,12
38683,12
66922,12
8080,12
26216,12
47444,12
45793,12
73360,12
74329,12
77310,12
40282,12
30062,12
26700,12
44802,12
62602,12
50034,12
58590,12
17298,12
44735,12
36928,12
26516,12
11906,12
4611,12
3230,12
16558,12
7468,12
65677,12
56159,12
36447,12
35602,12
72648,12
67260,12
956,12
2751,12
63182,12
34236,12
76235,12
66221,12
65972,12
11866,12
59652,12
22178,12
35826,12
52212,12
46300,12
2806,12
42326,12
61112,12
63632,12
17162,12
78882,12
57691,12
53352,12
42021,12
69631,12
70494,12
38924,12
14756,12
23354,12
42215,12
7737,12
13380,12
23358,12
44998,12
19392,12
38210,12
27208,12
29738,12
46676,12
62483,12
5446,12
32456,12
39948,12
52976,12
71050,12
69390,12
79052,12
267,12
50998,12
13716,12
20952,12
9694,12
47612,12
16574,12
29478,12
592,12
50943,12
47605,12
11850,12
28636,12
52178,12
17054,12
64330,12
65506,12
76194,12
55774,12
66520,12
31282,12
72198,12
74292,12
26124,12
9458,12
61176,12
53706,12
16171,12
6157,12
31903,12
61976,12
73546,12
72126,12
33518,11
47540,11
42334,11
51246,11
29486,11
64450,11
8688,11
43314,11
56290,11
76694,11
19972,11
69594,11
58952,11
2882,11
28684,11
2295,11
34504,11
72134,11
39656,11
27328,11
24694,11
23290,11
55663,11
12796,11
72872,11
69942,11
54292,11
47160,11
72063,11
40262,11
59865,11
63382,11
20227,11
57110,11
30922,11
37611,11
69046,11
27944,11
3366,11
39985,11
54316,11
44274,11
34488,11
51906,11
44902,11
47660,11
66898,11
50030,11
56734,11
42109,11
20234,11
65434,11
59600,11
44486,11
15348,11
66052,11
76374,11
24774,11
19016,11
26004,11
24174,11
55527,11
35978,11
2028,11
20908,11
31614,11
42866,11
56558,11
12612,11
26468,11
23974,11
11207,11
16086,11
37698,11
63151,11
75288,11
31166,11
71590,11
27180,11
19992,11
78706,11
55895,11
9778,11
63736,11
52948,11
68788,11
11407,11
26304,11
26248,11
63102,11
27584,11
73320,11
15870,11
25450,11
6216,11
9226,11
54744,11
8352,11
32592,11
73908,11
16126,11
11938,11
22064,11
14380,11
8600,11
59848,11
34268,11
16134,11
71806,11
62554,11
29771,11
12864,11
55388,11
17012,11
39044,11
78178,11
32030,11
33888,11
48728,11
61277,11
26320,11
10974,11
42422,11
10870,11
59072,11
31315,11
14545,11
52170,11
75544,11
13133,11
24970,11
7656,11
46866,11
41180,11
72980,11
18968,11
70062,11
4666,11
46942,11
25788,11
44966,11
44422,11
21384,11
72512,11
18824,11
10846,11
11979,11
26140,11
53901,11
9510,11
20361,11
6488,11
65258,11
15647,11
34052,11
34952,11
14844,11
11335,11
29658,11
67936,11
41008,11
63071,11
19957,11
20820,11
62137,11
16756,11
53172,11
26180,11
38940,11
49719,11
51082,11
16852,11
58026,11
16610,11
6520,11
27928,11
71774,11
45856,11
72320,11
67788,11
74388,11
46381,11
68844,11
45215,11
41312,11
43303,11
47046,11
22578,11
53328,11
22626,11
77667,11
68919,11
14297,11
56908,11
52804,11
42870,11
30926,11
79680,11
51326,11
58888,11
64350,11
76822,11
20190,11
49131,11
66652,11
36678,11
21428,11
6089,11
27136,11
38973,11
66232,11
23147,11
27649,11
61477,11
52952,11
8664,11
21308,11
2134,11
26866,11
69747,11
18526,11
56856,11
59844,11
45504,11
53864,11
4710,11
7852,11
69579,11
32672,11
3774,11
33856,11
3838,11
38138,11
60374,11
27296,11
36398,11
4294,11
43572,11
2819,11
36179,11
43866,11
31070,11
26696,11
77719,11
72632,11
31214,11
47088,11
42875,11
73598,11
28974,11
73328,11
23548,11
46652,11
404,11
32640,11
43742,11
34084,11
55703,11
28812,11
2119,11
76423,11
40436,11
19644,11
61425,11
37222,11
60584,11
57458,11
41796,11
51562,11
40904,11
59552,11
58067,11
62243,11
47188,11
28823,11
29150,11
64758,11
7380,11
63203,11
13236,11
5182,11
51026,11
8217,11
59233,11
63786,11
56038,11
67192,11
58774,11
46461,11
43826,11
65346,11
55116,11
62530,11
75048,11
2871,11
5422,11
16234,11
4594,11
17862,11
23258,11
36138,11
63564,11
54601,11
14476,11
30818,11
22250,11
15511,11
63403,11
16339,11
75441,11
54120,11
44766,11
22234,11
17994,11
50248,11
13514,11
65098,11
25187,11
5448,11
38828,11
71870,11
33728,11
52244,11
73424,11
34756,11
9558,11
48125,11
59016,11
24490,11
68252,11
48785,11
18018,11
49750,11
65572,11
22966,11
48068,11
77930,11
15494,11
78948,11
14240,11
47988,11
1304,11
49058,11
23633,11
19896,11
26400,11
41877,11
43310,11
17702,11
6372,11
8810,11
19288,11
8672,11
18031,11
71006,11
76766,11
58880,11
9034,11
6420,11
74928,11
27984,11
214,11
34325,11
61064,11
65844,11
60000,11
42262,11
55269,11
2850,11
42052,11
47080,11
27052,11
63038,11
76912,11
62634,11
38059,11
69518,11
45238,11
57670,11
28104,11
52035,11
73132,11
60262,11
27125,11
13828,11
20528,11
24322,11
7900,11
34636,11
50252,11
28444,11
16186,11
19544,11
75504,11
70018,11
48576,11
68684,11
72151,11
59384,11
36602,11
73574,11
28814,11
4170,11
33372,11
64198,11
60708,11
66140,11
32337,11
78174,11
68692,11
75176,11
6990,11
73872,11
4670,11
162,11
11802,11
13312,11
52220,11
3098,11
14648,11
49882,11
65644,11
7176,11
70526,11
37958,11
24702,11
4846,11
6605,11
13558,11
6056,11
32920,11
72464,11
3770,11
9882,11
57538,11
3480,11
25692,11
3686,11
58830,11
1692,11
59796,11
60266,11
23210,11
34288,11
24246,11
34824,11
45680,11
62786,11
75536,11
39236,11
35658,11
16370,11
42606,11
24290,11
41980,11
22762,11
74544,11
61036,11
58846,11
28878,11
59976,11
63418,11
79492,11
5110,11
58865,11
24722,11
61776,11
46720,11
70236,11
9774,11
53550,11
42311,11
70022,11
10994,11
69182,11
2938,11
50212,11
19856,11
32824,11
68748,11
50511,11
17618,11
28212,11
35842,11
60892,11
66300,11
64483,11
65450,11
49483,11
20020,11
11026,11
50815,11
18985,11
2630,11
21089,11
5512,11
33522,11
56888,11
31218,11
77754,11
56988,11
76824,11
56662,11
76210,11
67568,11
47065,11
53057,11
15607,11
24458,11
49814,11
10446,11
21136,11
45536,11
79608,11
64822,11
30002,11
51022,11
13578,11
76952,11
61044,11
66689,11
13196,11
14332,10
16817,10
6544,10
16450,10
42351,10
2518,10
13272,10
25138,10
888,10
25442,10
75472,10
4218,10
19792,10
72030,10
63894,10
7152,10
15196,10
33309,10
76666,10
30998,10
37226,10
47564,10
25106,10
1393,10
35746,10
76486,10
31322,10
53008,10
17670,10
55020,10
68088,10
3018,10
61049,10
26416,10
49551,10
51715,10
30034,10
14656,10
31418,10
39976,10
25796,10
67352,10
11370,10
29971,10
45382,10
712,10
59896,10
210,10
25636,10
13490,10
65410,10
59112,10
40404,10
66440,10
4642,10
20901,10
41948,10
23362,10
53137,10
57634,10
59580,10
39492,10
79645,10
35650,10
49250,10
25644,10
30994,10
58074,10
17986,10
21200,10
70090,10
52276,10
18798,10
56738,10
3254,10
32680,10
147,10
74324,10
48424,10
63462,10
24662,10
56475,10
29422,10
51374,10
78110,10
22842,10
74772,10
33662,10
22910,10
26237,10
35272,10
36186,10
46476,10
26068,10
53880,10
66256,10
8776,10
67608,10
71474,10
40728,10
5825,10
36682,10
65354,10
26464,10
68740,10
30650,10
71990,10
35345,10
41428,10
53436,10
52492,10
6704,10
42036,10
16151,10
48132,10
37606,10
6620,10
40944,10
38837,10
44770,10
39672,10
63306,10
27002,10
50742,10
52941,10
40346,10
39924,10
77739,10
62226,10
58438,10
74148,10
10410,10
55084,10
8184,10
54808,10
62339,10
67216,10
73868,10
29134,10
52348,10
63472,10
7869,10
29786,10
45286,10
47640,10
13788,10
6858,10
55148,10
41917,10
46760,10
69559,10
30248,10
17198,10
11390,10
71434,10
10176,10
53236,10
27140,10
33408,10
54296,10
18896,10
67236,10
68828,10
35360,10
19120,10
48060,10
46641,10
51682,10
4350,10
47684,10
38111,10
41232,10
44726,10
79100,10
77202,10
68910,10
43604,10
10321,10
5608,10
8076,10
52340,10
72932,10
4862,10
18790,10
76470,10
30987,10
5704,10
62506,10
16619,10
18702,10
3660,10
39004,10
46656,10
16940,10
78924,10
64598,10
50963,10
31338,10
25621,10
48816,10
43338,10
50578,10
32142,10
67821,10
77682,10
26986,10
23126,10
41668,10
9582,10
39316,10
14312,10
64826,10
72376,10
63346,10
69990,10
44354,10
56996,10
29062,10
56242,10
18655,10
10822,10
5366,10
28228,10
29103,10
25058,10
31462,10
75512,10
43106,10
20326,10
54816,10
71054,10
66541,10
44018,10
16599,10
20921,10
31183,10
29886,10
7348,10
43718,10
8032,10
66748,10
41844,10
25290,10
16502,10
12824,10
45478,10
14708,10
48224,10
51310,10
73400,10
10228,10
51178,10
13064,10
76956,10
23690,10
3082,10
23664,10
78666,10
25466,10
22112,10
9274,10
50978,10
21349,10
58087,10
77274,10
76683,10
32841,10
18415,10
77726,10
68612,10
19840,10
77967,10
19448,10
61420,10
41908,10
79029,10
69610,10
72904,10
11858,10
42942,10
48624,10
17598,10
32022,10
75401,10
16223,10
30220,10
47524,10
51594,10
64594,10
44139,10
1508,10
63778,10
2886,10
476,10
26620,10
18094,10
37510,10
38426,10
72078,10
46544,10
31974,10
5737,10
18011,10
71291,10
42862,10
14308,10
64914,10
75360,10
1141,10
54360,10
39076,10
21008,10
41900,10
18090,10
44886,10
26117,10
50058,10
34752,10
4194,10
77446,10
69055,10
27592,10
16824,10
17650,10
50954,10
39752,10
30390,10
2150,10
60957,10
79624,10
28556,10
2534,10
19708,10
54632,10
49542,10
61324,10
52876,10
69118,10
9098,10
12133,10
21889,10
60964,10
39568,10
55508,10
21736,10
78054,10
15452,10
48891,10
46724,10
2100,10
74464,10
79132,10
54080,10
68756,10
19240,10
15436,10
51242,10
71426,10
24507,10
70225,10
17831,10
67536,10
7956,10
6144,10
53389,10
74396,10
56706,10
70420,10
3694,10
8744,10
78102,10
31734,10
42938,10
4738,10
19224,10
11690,10
58082,10
2430,10
2206,10
51411,10
39132,10
44302,10
15380,10
34536,10
18511,10
74577,10
58742,10
48664,10
9826,10
15502,10
19572,10
36367,10
10490,10
76138,10
12300,10
49362,10
57370,10
52904,10
37066,10
7032,10
38794,10
27416,10
67653,10
63850,10
51810,10
7768,10
28788,10
44570,10
71190,10
34712,10
25298,10
60676,10
75112,10
38054,10
76503,10
25588,10
53324,10
42068,10
71126,10
64302,10
61492,10
74960,10
73792,10
10196,10
39572,10
58726,10
78282,10
2093,10
58567,10
46496,10
38506,10
34521,10
62258,10
29030,10
17435,10
57079,10
33340,10
56960,10
32078,10
79652,10
41764,10
26910,10
70874,10
22427,10
49010,10
63410,10
11254,10
5664,10
48954,10
42414,10
10264,10
25933,10
17718,10
46024,10
20175,10
51366,10
15428,10
25402,10
45422,10
51478,10
27796,10
31550,10
34716,10
48344,10
21360,10
6440,10
29238,10
33224,10
48800,10
56346,10
69570,10
48104,10
41456,10
19408,10
21768,10
49146,10
15332,10
66196,10
58122,10
58042,10
63532,10
25378,10
39452,10
2053,10
7817,10
20973,10
12885,10
75328,10
67740,10
71058,10
500,10
36546,10
75257,10
30340,10
51442,10
47580,10
2108,10
76770,10
48136,10
34773,10
48851,10
35304,10
60044,10
44722,10
73396,10
56314,10
69910,10
52189,10
52844,10
60556,10
18430,10
10790,10
28740,10
39348,10
34780,10
39268,9
64306,9
8448,9
56182,9
36706,9
48088,9
7600,9
78786,9
38490,9
73356,9
61096,9
6112,9
47908,9
22202,9
26624,9
59624,9
30850,9
17023,9
14260,9
25916,9
34336,9
58598,9
30746,9
59344,9
9090,9
70422,9
19489,9
18026,9
35898,9
19872,9
38996,9
17798,9
44798,9
21400,9
79588,9
31450,9
50526,9
51194,9
32472,9
55878,9
62194,9
29590,9
78858,9
12098,9
3119,9
45760,9
73864,9
43318,9
74416,9
42164,9
25202,9
43074,9
35930,9
63386,9
18366,9
63166,9
2255,9
30890,9
34904,9
67916,9
64778,9
32320,9
52356,9
14524,9
3537,9
4298,9
62234,9
13180,9
65515,9
14860,9
76270,9
34332,9
8786,9
69534,9
55196,9
6664,9
44346,9
49002,9
65556,9
59145,9
1124,9
7024,9
56190,9
55630,9
59828,9
10240,9
21640,9
11138,9
76936,9
63186,9
8946,9
472,9
928,9
5593,9
25346,9
25765,9
45462,9
18534,9
78916,9
8416,9
26548,9
18766,9
57922,9
1240,9
792,9
66588,9
6224,9
10312,9
3930,9
44278,9
32609,9
38014,9
69614,9
16650,9
71950,9
76290,9
59993,9
59912,9
72166,9
7564,9
55340,9
38050,9
22779,9
57654,9
42175,9
27588,9
61416,9
22136,9
65034,9
56006,9
46428,9
61945,9
18960,9
78595,9
64310,9
69778,9
15526,9
33880,9
8784,9
32816,9
4746,9
76034,9
17583,9
23842,9
35216,9
74316,9
29854,9
7784,9
47508,9
43222,9
2550,9
34653,9
54373,9
59700,9
14444,9
27897,9
30364,9
9486,9
64374,9
46560,9
24707,9
6152,9
32152,9
78182,9
45166,9
9934,9
1321,9
66060,9
4430,9
32892,9
24318,9
15284,9
25525,9
40929,9
75546,9
1156,9
43870,9
45006,9
54564,9
77702,9
73417,9
17234,9
38610,9
12340,9
58822,9
30966,9
39600,9
11418,9
56690,9
11618,9
35810,9
80036,9
2036,9
78070,9
54664,9
75610,9
20860,9
53104,9
16110,9
45470,9
74344,9
50846,9
57222,9
52325,9
49566,9
70946,9
39589,9
63414,9
32856,9
43286,9
40000,9
53542,9
70478,9
78419,9
80104,9
8712,9
16518,9
13276,9
50878,9
54704,9
77096,9
13032,9
65162,9
42382,9
22878,9
33678,9
57036,9
22458,9
27876,9
21184,9
19524,9
44502,9
58582,9
6172,9
30470,9
1172,9
15140,9
75731,9
19724,9
25362,9
9930,9
12090,9
46200,9
62354,9
23990,9
79580,9
35376,9
50384,9
74808,9
51922,9
79808,9
56279,9
75586,9
37826,9
31266,9
43154,9
72086,9
15471,9
20016,9
11786,9
33988,9
67644,9
74592,9
5078,9
62096,9
58318,9
33300,9
28380,9
39604,9
53024,9
19568,9
33630,9
75489,9
48874,9
69862,9
79292,9
69086,9
48053,9
31054,9
68016,9
32848,9
68966,9
78626,9
58358,9
17014,9
36710,9
79556,9
2414,9
41084,9
75642,9
41280,9
69646,9
64646,9
29518,9
46208,9
26596,9
76762,9
7148,9
49954,9
70706,9
67868,9
29575,9
77122,9
46696,9
72528,9
55484,9
69566,9
60065,9
28492,9
8528,9
18478,9
45689,9
65748,9
37574,9
7604,9
64382,9
52920,9
55492,9
16166,9
58078,9
8017,9
20242,9
6998,9
13081,9
6120,9
1356,9
16258,9
41988,9
13566,9
31750,9
35554,9
40936,9
9743,9
14024,9
17038,9
63770,9
72240,9
11346,9
53276,9
69926,9
48866,9
49027,9
9210,9
41016,9
43850,9
56614,9
63331,9
75722,9
12788,9
33092,9
5488,9
61824,9
76988,9
72832,9
1404,9
78996,9
28045,9
73148,9
29222,9
46265,9
23326,9
37430,9
6292,9
74840,9
27716,9
67264,9
60290,9
29523,9
60432,9
12067,9
24606,9
38226,9
72208,9
49018,9
50280,9
46648,9
62970,9
31374,9
37810,9
46806,9
16606,9
76703,9
38706,9
12444,9
34573,9
65780,9
49586,9
24738,9
1932,9
2598,9
32248,9
60382,9
20956,9
45070,9
38650,9
33076,9
71439,9
41432,9
48553,9
13534,9
8752,9
9958,9
35448,9
48840,9
39148,9
37894,9
62306,9
48832,9
66293,9
58150,9
15340,9
8368,9
44322,9
43382,9
44318,9
19920,9
57246,9
9490,9
43090,9
77246,9
40190,9
74612,9
38852,9
46914,9
40126,9
56510,9
14364,9
55838,9
49914,9
47692,9
73036,9
25652,9
37678,9
62903,9
39736,9
18809,9
4366,9
73570,9
54812,9
27812,9
23110,9
27552,9
58534,8
45992,8
64662,8
47840,8
61488,8
15244,8
26433,8
1821,8
30714,8
50377,8
11706,8
14576,8
65498,8
62184,8
7452,8
16158,8
50204,8
42574,8
9710,8
26384,8
42156,8
1224,8
28108,8
3962,8
29610,8
63118,8
39900,8
26633,8
9978,8
51426,8
24198,8
62802,8
68596,8
10726,8
15462,8
20500,8
55734,8
56214,8
21993,8
5262,8
49162,8
11186,8
4479,8
9475,8
20700,8
49614,8
44794,8
21436,8
31863,8
12848,8
60294,8
41412,8
56362,8
37342,8
61040,8
40052,8
56670,8
49990,8
44550,8
980,8
8971,8
72856,8
20652,8
79308,8
77654,8
42934,8
19948,8
32184,8
65522,8
55260,8
75128,8
20376,8
66241,8
15574,8
64702,8
35635,8
53292,8
10378,8
5334,8
33324,8
38860,8
74044,8
73264,8
52741,8
16678,8
45616,8
75208,8
41397,8
64678,8
44750,8
17314,8
47620,8
36230,8
18098,8
50418,8
54332,8
51762,8
69638,8
28757,8
28596,8
1092,8
67684,8
39517,8
12436,8
56924,8
43043,8
27612,8
76738,8
76066,8
72912,8
47873,8
39965,8
70312,8
59556,8
4050,8
9758,8
27684,8
2366,8
4531,8
37042,8
31886,8
72984,8
49830,8
14632,8
40492,8
39884,8
45528,8
22442,8
72948,8
48568,8
11155,8
36318,8
68934,8
59376,8
2854,8
45134,8
72976,8
79872,8
18022,8
62938,8
36932,8
24542,8
10296,8
35738,8
54784,8
3810,8
3282,8
15814,8
2068,8
6640,8
7584,8
22394,8
12732,8
57870,8
2399,8
35464,8
31383,8
16206,8
46600,8
43830,8
49506,8
59024,8
71322,8
42910,8
49582,8
26448,8
31934,8
61456,8
3548,8
21448,8
49618,8
33368,8
59464,8
54900,8
44406,8
33109,8
69794,8
36194,8
38771,8
18542,8
49851,8
19596,8
34604,8
23286,8
79220,8
76255,8
39972,8
57594,8
32913,8
3258,8
77866,8
18774,8
49098,8
52002,8
48140,8
26886,8
8084,8
12813,8
6244,8
12269,8
3326,8
42830,8
29870,8
37159,8
43608,8
59160,8
36638,8
36082,8
72908,8
8008,8
28076,8
77206,8
75802,8
39868,8
9482,8
19809,8
5391,8
6504,8
56442,8
26485,8
45649,8
11190,8
44374,8
59264,8
68116,8
5976,8
2810,8
15405,8
79188,8
52924,8
48012,8
40354,8
69574,8
33304,8
49090,8
79656,8
64546,8
48760,8
57674,8
26572,8
59628,8
47688,8
69174,8
43238,8
55822,8
46412,8
64946,8
74660,8
16654,8
46145,8
1980,8
72497,8
65274,8
10014,8
21152,8
32368,8
70810,8
28060,8
22016,8
76454,8
56710,8
28036,8
69966,8
1996,8
38118,8
58638,8
1836,8
75714,8
11270,8
52428,8
55614,8
32192,8
62514,8
22298,8
42230,8
5544,8
5190,8
14280,8
40528,8
35152,8
75954,8
57986,8
56395,8
71354,8
73180,8
21284,8
35522,8
45600,8
49938,8
26704,8
45086,8
18783,8
61340,8
9663,8
27860,8
39140,8
8512,8
32135,8
36634,8
80028,8
76250,8
33704,8
32928,8
20916,8
66644,8
67281,8
23194,8
35488,8
61688,8
78130,8
68836,8
42278,8
55100,8
41164,8
72969,8
22882,8
68853,8
40964,8
432,8
41460,8
37626,8
74560,8
46032,8
79628,8
2782,8
44350,8
26668,8
32312,8
41892,8
35914,8
60298,8
35514,8
15188,8
70534,8
73165,8
23576,8
12164,8
18302,8
61592,8
74692,8
49370,8
56816,8
16972,8
55830,8
63898,8
75858,8
50506,8
31718,8
46616,8
78610,8
23958,8
77138,8
10002,8
55694,8
58896,8
38046,8
13562,8
73734,8
27132,8
3262,8
1028,7
41388,7
53546,7
44690,7
34888,7
34556,7
29966,7
65458,7
8656,7
60992,7
17635,7
33124,7
138,7
65692,7
73345,7
74676,7
76314,7
72217,7
42132,7
58920,7
15766,7
52180,7
65708,7
74836,7
62168,7
63366,7
73085,7
48108,7
42342,7
30241,7
45182,7
62890,7
49330,7
78618,7
34788,7
14752,7
34304,7
34708,7
79924,7
63134,7
79792,7
19504,7
10006,7
80108,7
56506,7
7636,7
50426,7
18614,7
31002,7
38988,7
71274,7
28040,7
54032,7
25154,7
80072,7
40980,7
57706,7
79876,7
74764,7
31103,7
78884,7
51470,7
25732,7
69842,7
20335,7
67901,7
75570,7
21720,7
30366,7
62152,7
67984,7
79044,7
7112,7
19,7
70059,7
46272,7
72182,7
71159,7
53088,7
40760,7
54500,7
17846,7
52123,7
53408,7
79956,7
41392,7
75432,7
41449,7
55766,7
31378,7
66752,7
23282,7
13824,7
41464,7
52154,7
35232,7
73196,7
42198,7
51858,7
46832,7
10966,7
49546,7
68168,7
39980,7
6188,7
30030,7
17946,7
22170,7
75272,7
48304,7
60028,7
74812,7
33208,7
34340,7
71254,7
1372,7
68772,7
