method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8143750000000001, 0.8875, 0.7375, 60.05, 64.0, 57.0
surrogate, 2, 0.834375, 0.8875, 0.725, 59.3, 60.0, 57.0
surrogate, 3, 0.8450000000000001, 0.9, 0.7125, 58.8, 60.0, 56.0
surrogate, 4, 0.83375, 0.9, 0.7, 58.15, 60.0, 56.0
surrogate, 5, 0.8318749999999999, 0.9, 0.7, 57.8, 60.0, 55.0
surrogate, 6, 0.8287499999999998, 0.9125, 0.7, 57.4, 60.0, 55.0
surrogate, 7, 0.844375, 0.9125, 0.75, 57.35, 60.0, 55.0
surrogate, 8, 0.8468750000000002, 0.9125, 0.75, 57.35, 60.0, 55.0
surrogate, 9, 0.85625, 0.9125, 0.75, 57.4, 60.0, 55.0
surrogate, 10, 0.8562500000000002, 0.9125, 0.75, 57.3, 60.0, 55.0
surrogate, 11, 0.8637500000000001, 0.9125, 0.775, 57.45, 60.0, 55.0
surrogate, 12, 0.8662500000000002, 0.9125, 0.8125, 57.45, 60.0, 55.0
surrogate, 13, 0.869375, 0.9125, 0.8125, 57.4, 60.0, 55.0
surrogate, 14, 0.874375, 0.9125, 0.8125, 57.45, 60.0, 55.0
surrogate, 15, 0.875, 0.9125, 0.825, 57.25, 60.0, 55.0
surrogate, 16, 0.875625, 0.9125, 0.825, 57.0, 60.0, 55.0
surrogate, 17, 0.8887499999999999, 0.9125, 0.8375, 57.65, 60.0, 55.0
surrogate, 18, 0.8925000000000001, 0.9125, 0.85, 57.5, 60.0, 55.0
surrogate, 19, 0.8956250000000001, 0.925, 0.85, 57.45, 60.0, 55.0
surrogate, 20, 0.8956249999999999, 0.925, 0.85, 57.25, 60.0, 55.0
surrogate, 21, 0.89375, 0.925, 0.85, 56.7, 59.0, 55.0
surrogate, 22, 0.896875, 0.925, 0.85, 56.75, 59.0, 55.0
surrogate, 23, 0.898125, 0.925, 0.8625, 56.6, 59.0, 55.0
surrogate, 24, 0.899375, 0.9375, 0.8625, 56.55, 59.0, 55.0
surrogate, 25, 0.9025000000000002, 0.9375, 0.8625, 56.5, 59.0, 55.0
surrogate, 26, 0.9025000000000002, 0.9375, 0.8625, 56.5, 59.0, 55.0
surrogate, 27, 0.9018750000000001, 0.9375, 0.8625, 56.25, 59.0, 55.0
surrogate, 28, 0.903125, 0.9375, 0.8625, 56.15, 59.0, 55.0
surrogate, 29, 0.9056250000000002, 0.9375, 0.8625, 56.2, 59.0, 55.0
surrogate, 30, 0.9087500000000001, 0.9375, 0.8625, 56.2, 59.0, 55.0
surrogate, 31, 0.915625, 0.9375, 0.875, 56.45, 59.0, 55.0
surrogate, 32, 0.9181250000000001, 0.9375, 0.875, 56.45, 59.0, 55.0
surrogate, 33, 0.92125, 0.9375, 0.875, 56.5, 59.0, 55.0
surrogate, 34, 0.92125, 0.9375, 0.875, 56.5, 59.0, 55.0
surrogate, 35, 0.9256249999999999, 0.9375, 0.9, 56.65, 59.0, 55.0
surrogate, 36, 0.9243750000000001, 0.95, 0.9, 56.2, 59.0, 55.0
emulator, 37, 0.95, 0.95, 0.95, 61.0, 61.0, 61.0
