# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,21.00,5.55,29.62,18.67,0.08,32.05
2.00,25.00,4.63,30.73,19.20,0.04,30.54
2.00,30.00,3.70,25.45,22.00,0.05,36.60
2.00,40.00,7.03,41.84,24.00,0.07,36.59
2.00,51.00,3.70,30.08,18.00,0.05,32.84
2.00,81.00,5.55,44.12,21.33,0.08,34.63
2.00,5.00,9.26,53.02,22.86,0.08,36.26
2.00,37.00,7.40,52.06,20.50,0.08,33.65
2.00,77.00,9.26,58.78,19.60,0.06,31.82
2.00,6.00,6.48,40.20,17.14,0.07,30.15
2.00,34.00,5.55,42.11,20.67,0.06,33.16
2.00,78.00,9.26,51.09,13.20,0.12,28.76
2.00,92.00,20.99,145.30,22.73,0.25,39.11
2.00,32.00,20.95,167.22,27.36,0.23,44.23
2.00,76.00,14.81,113.24,24.12,0.12,39.59
2.00,44.00,22.21,168.90,22.08,0.35,38.24
2.00,50.00,25.92,188.13,22.64,0.46,38.85
2.00,23.00,17.59,126.68,22.32,0.19,41.72
2.00,31.00,27.13,224.14,24.83,0.39,40.99
2.00,90.00,21.29,147.29,21.22,0.26,37.60
2.00,95.00,24.99,188.29,25.48,0.24,41.95
2.00,65.00,37.02,318.79,23.65,0.63,39.89
2.00,41.00,51.93,344.63,22.83,0.78,80.55
2.00,68.00,36.10,299.20,27.28,0.42,43.46
2.00,56.00,42.58,365.01,25.91,0.63,42.15
