# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,92.00,3.70,22.68,20.00,0.05,33.86
3.00,27.00,5.09,34.94,23.00,0.07,35.96
3.00,26.00,7.87,47.51,20.67,0.09,34.36
3.00,75.00,5.55,37.64,16.00,0.07,29.10
3.00,64.00,3.39,25.92,24.00,0.04,37.10
3.00,3.00,8.56,47.90,17.50,0.10,32.23
3.00,45.00,7.40,42.92,16.00,0.09,30.36
3.00,58.00,6.48,50.75,20.00,0.09,34.22
3.00,97.00,4.63,31.10,16.80,0.05,31.33
3.00,6.00,5.18,36.65,24.00,0.06,36.55
3.00,80.00,6.79,47.21,23.33,0.09,37.24
3.00,46.00,4.63,35.36,20.80,0.04,32.14
3.00,18.00,16.66,126.60,22.44,0.21,46.16
3.00,22.00,27.39,160.50,22.76,0.21,43.41
3.00,5.00,21.29,143.35,21.48,0.21,43.66
3.00,28.00,29.62,245.04,22.19,0.52,38.42
3.00,99.00,7.10,50.29,24.00,0.10,38.51
3.00,91.00,34.47,253.37,22.97,0.58,39.20
3.00,15.00,37.95,348.20,27.71,0.40,43.88
3.00,24.00,41.65,375.31,27.42,0.51,43.65
3.00,2.00,44.43,413.79,27.08,0.68,43.35
3.00,69.00,38.87,369.93,29.05,0.48,45.28
3.00,76.00,41.65,387.74,25.73,0.71,42.04
