# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,25.00,2.63,16.92,19.20,0.01,30.41
3.00,72.00,2.82,17.31,12.67,0.02,23.80
3.00,9.00,3.10,20.96,21.60,0.01,32.78
3.00,14.00,2.23,13.75,18.00,0.01,29.32
3.00,51.00,3.45,22.79,22.00,0.01,33.28
3.00,48.00,3.13,22.09,24.00,0.01,35.27
3.00,24.00,2.63,14.38,16.00,0.01,27.17
3.00,44.00,4.16,28.33,22.29,0.02,33.42
3.00,53.00,3.56,19.87,16.00,0.02,27.07
3.00,19.00,4.46,29.55,20.50,0.01,31.71
3.00,11.00,2.35,15.79,19.20,0.01,30.48
3.00,45.00,4.30,23.16,16.57,0.02,27.64
3.00,6.00,7.52,52.25,18.12,0.04,29.49
3.00,31.00,8.46,62.41,20.56,0.04,31.88
3.00,40.00,9.40,64.23,20.10,0.03,31.19
3.00,36.00,7.99,56.16,20.12,0.04,31.35
3.00,35.00,10.76,77.17,24.00,0.06,39.45
3.00,4.00,7.99,59.56,23.88,0.04,35.16
3.00,82.00,2.63,17.58,20.00,0.01,31.18
3.00,95.00,2.63,18.61,21.60,0.01,32.83
3.00,56.00,2.82,18.95,19.33,0.01,30.65
3.00,85.00,3.10,17.58,18.40,0.01,29.56
3.00,68.00,3.29,22.22,20.00,0.01,31.23
3.00,73.00,3.76,29.25,19.00,0.02,30.12
3.00,97.00,4.23,28.12,24.00,0.01,35.17
3.00,83.00,8.90,60.30,22.12,0.03,33.24
3.00,75.00,7.99,64.89,24.59,0.02,35.63
3.00,93.00,7.99,64.35,24.59,0.03,35.62
3.00,96.00,7.99,64.29,23.18,0.04,34.54
3.00,57.00,21.15,172.38,26.36,0.08,37.93
3.00,29.00,22.56,211.03,26.25,0.15,42.14
