# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,0.00,31.47,203.45,21.20,0.04,32.31
3.00,1.00,29.62,196.73,18.91,0.04,30.02
3.00,2.00,12.96,92.56,18.00,0.03,29.11
3.00,10.00,7.40,47.21,18.00,0.02,29.11
3.00,3.00,9.26,68.49,21.33,0.02,32.45
3.00,11.00,16.66,111.81,22.00,0.04,33.11
3.00,5.00,5.55,53.68,19.00,0.03,30.11
3.00,6.00,18.51,149.64,22.00,0.04,33.11
3.00,4.00,9.26,68.49,21.33,0.02,32.45
3.00,9.00,5.55,44.43,18.00,0.01,29.11
3.00,27.00,3.70,24.07,16.00,0.02,27.11
3.00,8.00,3.70,27.77,18.00,0.01,29.11
3.00,16.00,12.96,78.68,18.00,0.04,29.11
3.00,25.00,3.70,27.77,18.00,0.01,29.11
3.00,14.00,7.40,48.13,19.00,0.02,30.11
3.00,12.00,5.55,43.50,19.00,0.02,30.11
3.00,20.00,22.21,128.66,22.00,0.02,33.11
3.00,21.00,7.40,45.35,19.00,0.02,30.11
3.00,13.00,9.26,62.94,21.33,0.02,32.45
3.00,18.00,14.81,92.93,15.60,0.07,26.72
3.00,7.00,20.36,168.23,20.75,0.04,31.86
3.00,15.00,20.36,156.32,17.33,0.04,28.45
3.00,26.00,20.36,149.95,20.86,0.03,31.97
3.00,19.00,14.50,117.55,19.00,0.03,30.11
3.00,24.00,17.89,125.57,21.33,0.02,32.45
3.00,31.00,3.70,27.77,18.00,0.01,29.11
3.00,45.00,7.40,50.91,20.00,0.02,31.11
3.00,38.00,3.70,39.80,17.00,0.01,28.11
3.00,37.00,3.70,25.92,18.00,0.02,29.11
3.00,29.00,12.96,69.73,21.33,0.03,32.45
3.00,33.00,14.81,86.08,20.50,0.02,31.61
3.00,23.00,16.66,104.78,21.20,0.03,32.31
3.00,39.00,3.70,46.28,20.00,0.02,31.11
3.00,17.00,9.26,58.00,17.33,0.03,28.45
3.00,36.00,11.11,72.81,20.00,0.04,31.11
3.00,40.00,12.96,87.01,21.00,0.03,32.11
3.00,43.00,11.11,86.08,20.50,0.02,31.61
3.00,35.00,11.11,85.62,20.00,0.02,31.11
3.00,44.00,27.77,181.01,20.89,0.05,32.00
3.00,22.00,27.77,217.70,22.00,0.05,33.11
3.00,30.00,14.81,112.31,18.67,0.03,29.78
3.00,41.00,38.88,272.69,22.00,0.05,33.11
3.00,42.00,22.21,137.61,22.67,0.03,33.78
3.00,32.00,22.21,142.77,17.75,0.03,28.86
3.00,28.00,38.88,334.63,19.88,0.06,31.00
3.00,34.00,27.77,216.76,18.91,0.07,30.02
3.00,80.00,3.70,24.07,16.00,0.02,27.11
