# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,75.00,3.56,26.12,21.71,0.07,34.69
1.00,68.00,3.29,18.09,24.00,0.06,36.76
1.00,26.00,1.72,10.18,17.33,0.03,28.57
1.00,20.00,3.29,23.23,21.14,0.05,37.39
1.00,21.00,2.82,20.68,21.33,0.05,38.44
1.00,59.00,4.82,30.84,22.00,0.06,34.56
1.00,47.00,4.23,27.62,23.11,0.05,39.97
1.00,82.00,2.82,22.87,20.00,0.06,32.71
1.00,46.00,3.63,25.04,25.14,0.04,37.04
1.00,18.00,9.15,69.79,22.32,0.22,43.08
1.00,11.00,8.93,66.32,20.74,0.16,37.76
1.00,73.00,11.14,74.70,20.95,0.27,37.29
1.00,15.00,9.87,68.70,20.95,0.18,39.55
1.00,5.00,8.72,66.35,23.33,0.16,40.30
1.00,49.00,9.87,69.08,21.33,0.16,38.22
1.00,57.00,9.57,67.54,22.53,0.18,41.17
1.00,66.00,10.34,76.80,22.64,0.16,39.50
1.00,65.00,10.81,72.01,20.87,0.16,37.78
1.00,36.00,11.75,89.45,24.16,0.16,40.90
1.00,17.00,10.81,73.79,22.17,0.15,38.90
1.00,19.00,7.99,55.41,18.94,0.16,36.02
1.00,52.00,9.40,76.19,21.80,0.19,43.39
1.00,22.00,10.34,76.60,25.36,0.16,42.19
1.00,28.00,12.95,91.80,20.96,0.28,37.26
1.00,8.00,9.87,75.68,23.05,0.14,39.65
1.00,34.00,14.10,101.37,22.67,0.22,41.41
1.00,24.00,14.57,127.83,27.03,0.29,43.31
1.00,31.00,15.00,117.69,22.39,0.35,38.55
1.00,84.00,3.56,25.38,20.57,0.09,35.29
1.00,93.00,4.63,30.48,20.57,0.05,33.86
1.00,60.00,9.40,74.84,21.30,0.20,44.96
1.00,94.00,9.87,79.57,23.05,0.15,39.87
1.00,95.00,11.28,95.31,24.50,0.22,43.09
1.00,92.00,11.75,99.20,25.68,0.19,45.75
1.00,42.00,14.57,116.48,21.68,0.32,37.88
1.00,79.00,11.75,100.66,25.84,0.21,50.65
1.00,78.00,9.40,68.72,23.80,0.11,39.16
1.00,71.00,16.68,141.68,22.41,0.40,38.58
1.00,6.00,16.45,124.51,24.00,0.31,40.22
1.00,44.00,20.68,176.10,24.91,0.39,41.08
1.00,89.00,10.27,86.66,24.19,0.25,40.69
1.00,97.00,11.28,87.63,23.17,0.22,43.28
1.00,77.00,15.98,130.76,26.06,0.28,42.40
1.00,25.00,22.56,195.86,27.88,0.33,44.06
