# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
135.00,3.00,3.70,30.54,11.00,0.01,22.25
135.00,10.00,3.70,30.54,11.00,0.01,22.25
135.00,0.00,3.70,30.54,11.00,0.01,22.25
135.00,7.00,3.70,30.54,11.00,0.01,22.25
135.00,14.00,3.70,30.54,11.00,0.01,22.25
135.00,8.00,3.70,30.54,11.00,0.01,22.25
135.00,6.00,3.70,30.54,11.00,0.01,22.25
135.00,5.00,3.70,30.54,11.00,0.01,22.25
135.00,13.00,3.70,30.54,11.00,0.01,22.25
135.00,4.00,3.70,30.54,11.00,0.01,22.25
135.00,12.00,3.70,30.54,11.00,0.01,22.25
135.00,11.00,53.68,370.24,19.58,0.07,30.62
135.00,2.00,29.62,231.53,15.86,0.05,26.80
135.00,9.00,48.13,376.72,18.30,0.06,29.40
135.00,1.00,38.88,297.82,16.82,0.06,27.77
135.00,28.00,3.70,30.54,11.00,0.01,22.25
135.00,24.00,3.70,30.54,11.00,0.01,22.25
135.00,31.00,3.70,30.54,11.00,0.01,22.25
135.00,20.00,3.70,30.54,11.00,0.01,22.25
135.00,32.00,3.70,30.54,11.00,0.01,22.25
135.00,19.00,3.70,30.54,11.00,0.01,22.25
135.00,15.00,3.70,30.54,11.00,0.01,22.25
135.00,30.00,3.70,30.54,11.00,0.01,22.25
135.00,17.00,3.70,30.54,11.00,0.01,22.25
135.00,16.00,3.70,30.54,11.00,0.01,22.25
135.00,26.00,3.70,30.54,11.00,0.01,22.25
135.00,23.00,3.70,30.54,11.00,0.01,22.25
135.00,27.00,3.70,30.54,11.00,0.01,22.25
135.00,33.00,3.70,30.54,11.00,0.01,22.25
135.00,36.00,3.70,30.54,11.00,0.01,22.25
135.00,18.00,3.70,30.54,11.00,0.01,22.25
135.00,29.00,3.70,30.54,11.00,0.01,22.25
135.00,21.00,3.70,30.54,11.00,0.01,22.25
135.00,67.00,3.70,30.54,11.00,0.01,22.25
135.00,46.00,3.70,30.54,11.00,0.01,22.25
135.00,62.00,3.70,30.54,11.00,0.01,22.25
135.00,65.00,3.70,30.54,11.00,0.01,22.25
135.00,68.00,3.70,30.54,11.00,0.01,22.25
135.00,39.00,3.70,30.54,11.00,0.01,22.25
135.00,45.00,3.70,30.54,11.00,0.01,22.25
135.00,44.00,3.70,30.54,11.00,0.01,22.25
135.00,55.00,3.70,30.54,11.00,0.01,22.25
135.00,51.00,3.70,30.54,11.00,0.01,22.25
135.00,34.00,3.70,30.54,11.00,0.01,22.25
135.00,47.00,3.70,30.54,11.00,0.01,22.25
135.00,64.00,3.70,30.54,11.00,0.01,22.25
135.00,37.00,3.70,30.54,11.00,0.01,22.25
135.00,59.00,3.70,30.54,11.00,0.01,22.25
135.00,54.00,3.70,30.54,11.00,0.01,22.25
135.00,43.00,3.70,30.54,11.00,0.01,22.25
135.00,35.00,3.70,30.54,11.00,0.01,22.25
