# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,21.00,8.69,80.09,26.77,0.04,39.36
1.00,3.00,8.97,74.10,25.69,0.03,37.83
1.00,15.00,8.69,73.25,23.38,0.04,36.31
1.00,12.00,8.02,78.74,26.67,0.04,39.40
1.00,26.00,8.69,78.21,25.38,0.03,37.42
1.00,0.00,8.47,83.53,27.50,0.05,40.66
1.00,4.00,14.08,89.95,17.47,0.10,30.96
1.00,22.00,8.69,74.84,25.23,0.03,36.89
1.00,9.00,8.02,77.65,28.17,0.03,39.93
1.00,28.00,9.36,83.22,25.29,0.04,38.18
1.00,19.00,10.47,93.34,25.47,0.05,38.50
1.00,24.00,10.03,101.81,26.00,0.05,39.15
1.00,18.00,8.69,74.82,26.31,0.04,39.16
1.00,17.00,10.15,97.90,27.86,0.05,40.96
1.00,27.00,10.70,95.78,24.50,0.05,37.40
1.00,8.00,10.31,94.40,25.71,0.05,38.79
1.00,25.00,9.36,86.78,26.71,0.04,39.28
1.00,5.00,9.67,90.86,27.57,0.04,40.13
1.00,7.00,10.70,105.70,26.75,0.04,39.46
1.00,1.00,9.95,89.47,28.62,0.05,41.85
1.00,20.00,7.49,63.74,24.60,0.05,37.67
1.00,2.00,9.36,93.89,27.86,0.04,40.20
1.00,6.00,9.36,91.70,28.71,0.04,41.24
1.00,23.00,10.03,88.30,25.73,0.04,37.95
1.00,11.00,10.03,94.72,26.80,0.04,39.02
1.00,16.00,9.36,88.98,27.00,0.05,39.97
1.00,14.00,10.03,95.72,28.00,0.04,40.74
1.00,10.00,10.70,99.72,27.12,0.04,39.80
1.00,13.00,11.74,92.83,27.20,0.05,40.19
1.00,43.00,8.02,64.76,23.00,0.04,35.44
1.00,40.00,10.05,80.05,26.33,0.05,39.26
1.00,31.00,8.69,77.85,28.31,0.04,41.00
1.00,34.00,8.02,68.46,24.00,0.03,36.06
1.00,30.00,8.69,82.55,27.08,0.03,39.28
1.00,38.00,7.35,70.55,26.00,0.03,37.88
1.00,45.00,9.36,74.17,22.86,0.03,34.85
1.00,47.00,8.69,80.29,25.69,0.03,37.87
1.00,44.00,9.92,70.65,23.69,0.05,36.85
1.00,48.00,10.03,89.42,21.33,0.06,34.70
1.00,37.00,9.36,86.76,25.29,0.04,38.19
1.00,56.00,8.69,89.55,27.69,0.05,40.77
1.00,46.00,8.69,74.94,25.08,0.03,37.02
1.00,42.00,9.36,93.39,27.71,0.04,40.48
1.00,53.00,9.36,82.74,27.57,0.04,40.10
1.00,29.00,10.70,93.00,25.00,0.04,37.82
1.00,35.00,10.03,91.09,26.40,0.05,39.50
1.00,39.00,10.70,97.78,26.88,0.04,39.65
1.00,32.00,11.34,95.30,26.27,0.06,39.53
1.00,33.00,10.93,96.86,24.75,0.06,37.99
1.00,41.00,8.69,80.78,24.62,0.03,36.91
1.00,57.00,10.03,102.16,26.67,0.05,39.83
1.00,36.00,9.36,87.45,27.57,0.04,40.31
1.00,63.00,7.35,65.75,24.91,0.03,37.22
1.00,50.00,8.69,73.32,26.31,0.05,39.34
1.00,51.00,8.08,68.06,26.73,0.03,38.93
1.00,49.00,8.69,73.45,23.85,0.05,36.85
1.00,59.00,8.69,78.18,27.08,0.03,38.73
1.00,62.00,9.36,73.10,24.71,0.04,37.18
1.00,60.00,10.07,80.36,22.57,0.04,35.26
1.00,58.00,9.36,88.36,25.14,0.05,38.17
1.00,64.00,9.36,80.95,23.43,0.05,36.52
1.00,65.00,8.69,68.00,24.92,0.04,37.45
1.00,66.00,9.93,86.35,27.29,0.03,39.39
1.00,68.00,9.36,92.25,28.14,0.04,41.02
1.00,67.00,8.02,71.25,24.50,0.03,36.17
1.00,52.00,9.51,81.99,26.46,0.05,39.62
1.00,55.00,8.69,83.58,27.23,0.04,39.97
1.00,61.00,10.83,98.69,26.93,0.05,39.99
1.00,70.00,9.41,73.48,26.77,0.04,39.34
1.00,72.00,8.02,70.83,24.33,0.04,36.92
1.00,71.00,8.69,76.59,25.85,0.04,38.33
1.00,73.00,10.03,82.26,24.80,0.04,37.44
1.00,76.00,9.36,84.58,25.14,0.04,37.70
1.00,77.00,10.70,98.33,25.25,0.05,38.27
1.00,78.00,10.03,91.78,26.80,0.04,39.48
1.00,75.00,10.03,96.86,26.80,0.05,39.82
1.00,74.00,9.74,93.75,26.14,0.04,38.83
1.00,69.00,9.36,90.58,28.43,0.04,41.27
1.00,54.00,10.03,99.00,27.33,0.04,39.98
1.00,95.00,9.36,76.20,19.67,0.06,32.94
1.00,88.00,8.02,73.28,23.00,0.04,35.86
1.00,90.00,8.69,78.54,26.92,0.04,39.80
1.00,82.00,9.36,80.24,25.71,0.04,38.32
1.00,97.00,9.36,75.77,25.00,0.04,37.39
1.00,80.00,8.02,84.09,28.67,0.05,41.74
1.00,92.00,9.00,78.44,25.85,0.05,38.84
1.00,85.00,9.36,88.86,26.14,0.04,38.62
1.00,83.00,8.69,84.43,28.62,0.04,41.11
1.00,98.00,8.92,82.79,25.54,0.05,38.68
1.00,89.00,9.36,73.12,24.43,0.05,37.59
1.00,94.00,8.69,83.38,27.38,0.05,40.37
1.00,81.00,10.70,101.12,26.00,0.05,38.99
1.00,93.00,9.36,86.66,24.71,0.04,37.62
1.00,86.00,10.70,96.82,26.00,0.05,39.14
1.00,99.00,10.70,102.00,25.50,0.05,38.61
1.00,79.00,10.03,94.96,27.07,0.04,39.41
1.00,96.00,8.62,63.65,24.67,0.03,36.88
1.00,87.00,8.36,66.20,25.17,0.04,37.62
1.00,84.00,9.10,81.04,27.23,0.04,39.69
1.00,91.00,10.03,89.46,26.67,0.05,39.69
