# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
174.00,0.00,3.70,20.36,10.00,0.03,21.13
174.00,3.00,3.70,20.36,10.00,0.03,21.13
174.00,28.00,3.70,20.36,10.00,0.03,21.13
174.00,23.00,3.70,20.36,10.00,0.03,21.13
174.00,21.00,3.70,20.36,10.00,0.03,21.13
174.00,1.00,3.70,20.36,10.00,0.03,21.13
174.00,38.00,3.70,20.36,10.00,0.03,21.13
174.00,12.00,3.70,20.36,10.00,0.03,21.13
174.00,44.00,3.70,20.36,10.00,0.03,21.13
174.00,5.00,3.70,20.36,10.00,0.03,21.13
174.00,29.00,3.70,20.36,10.00,0.03,21.13
174.00,42.00,3.70,20.36,10.00,0.03,21.13
174.00,11.00,3.70,20.36,10.00,0.03,21.13
174.00,31.00,3.70,20.36,10.00,0.03,21.13
174.00,19.00,3.70,20.36,10.00,0.03,21.13
174.00,24.00,3.70,20.36,10.00,0.03,21.13
174.00,10.00,3.70,20.36,10.00,0.03,21.13
174.00,20.00,3.70,20.36,10.00,0.03,21.13
174.00,27.00,3.70,20.36,10.00,0.03,21.13
174.00,8.00,3.70,20.36,10.00,0.03,21.13
174.00,6.00,3.70,20.36,10.00,0.03,21.13
174.00,25.00,3.70,20.36,10.00,0.03,21.13
174.00,9.00,6.79,46.90,11.33,0.06,23.73
174.00,36.00,3.70,20.36,10.00,0.03,21.13
174.00,30.00,3.70,20.36,10.00,0.03,21.13
174.00,17.00,3.70,20.36,10.00,0.03,21.13
174.00,33.00,3.70,20.36,10.00,0.03,21.13
174.00,32.00,3.70,20.36,10.00,0.03,21.13
174.00,18.00,3.70,20.36,10.00,0.03,21.13
174.00,4.00,3.70,20.36,10.00,0.03,21.13
174.00,7.00,3.70,20.36,10.00,0.03,21.13
174.00,2.00,3.70,20.36,10.00,0.03,21.13
174.00,22.00,3.70,20.36,10.00,0.03,21.13
174.00,15.00,3.70,20.36,10.00,0.03,21.13
174.00,35.00,3.70,20.36,10.00,0.03,21.13
174.00,37.00,3.70,20.36,10.00,0.03,21.13
174.00,16.00,48.13,394.40,21.00,0.14,34.93
174.00,13.00,72.20,535.07,22.56,0.18,36.30
174.00,14.00,99.96,793.51,24.82,0.28,44.18
174.00,54.00,3.70,20.36,10.00,0.03,21.13
174.00,53.00,3.70,20.36,10.00,0.03,21.13
174.00,49.00,3.70,20.36,10.00,0.03,21.13
174.00,45.00,3.70,20.36,10.00,0.03,21.13
174.00,62.00,3.70,20.36,10.00,0.03,21.13
174.00,60.00,3.70,20.36,10.00,0.03,21.13
174.00,56.00,3.70,20.36,10.00,0.03,21.13
174.00,59.00,3.70,20.36,10.00,0.03,21.13
174.00,48.00,3.70,20.36,10.00,0.03,21.13
174.00,46.00,3.70,20.36,10.00,0.03,21.13
174.00,51.00,3.70,20.36,10.00,0.03,21.13
174.00,50.00,3.70,20.36,10.00,0.03,21.13
174.00,39.00,3.70,20.36,10.00,0.03,21.13
174.00,63.00,3.70,20.36,10.00,0.03,21.13
174.00,40.00,3.70,20.36,10.00,0.03,21.13
174.00,47.00,3.70,20.36,10.00,0.03,21.13
174.00,57.00,3.70,20.36,10.00,0.03,21.13
174.00,34.00,3.70,20.36,10.00,0.03,21.13
174.00,52.00,3.70,20.36,10.00,0.03,21.13
174.00,41.00,3.70,20.36,10.00,0.03,21.13
174.00,55.00,3.70,20.36,10.00,0.03,21.13
174.00,43.00,41.34,336.81,20.11,0.13,33.71
174.00,61.00,79.60,634.83,23.10,0.24,35.18
174.00,58.00,98.11,689.32,24.13,0.24,26.79
174.00,26.00,105.52,806.57,25.29,0.29,49.14
174.00,64.00,3.70,20.36,10.00,0.03,21.13
174.00,67.00,3.70,20.36,10.00,0.03,21.13
174.00,73.00,3.70,20.36,10.00,0.03,21.13
174.00,77.00,3.70,20.36,10.00,0.03,21.13
174.00,74.00,3.70,20.36,10.00,0.03,21.13
174.00,68.00,3.70,20.36,10.00,0.03,21.13
174.00,66.00,3.70,20.36,10.00,0.03,21.13
174.00,70.00,3.70,20.36,10.00,0.03,21.13
174.00,76.00,3.70,20.36,10.00,0.03,21.13
174.00,79.00,3.70,20.36,10.00,0.03,21.13
174.00,75.00,3.70,20.36,10.00,0.03,21.13
174.00,71.00,3.70,20.36,10.00,0.03,21.13
174.00,69.00,3.70,20.36,10.00,0.03,21.13
174.00,65.00,24.07,205.64,17.67,0.08,29.31
174.00,81.00,3.70,20.36,10.00,0.03,21.13
174.00,80.00,3.70,20.36,10.00,0.03,21.13
174.00,82.00,3.70,20.36,10.00,0.03,21.13
174.00,78.00,3.70,20.36,10.00,0.03,21.13
174.00,86.00,3.70,20.36,10.00,0.03,21.13
174.00,83.00,38.88,317.32,20.00,0.13,33.65
174.00,72.00,61.09,467.87,21.57,0.16,35.26
174.00,85.00,90.71,711.67,23.75,0.25,37.08
174.00,96.00,3.70,20.36,10.00,0.03,21.13
174.00,98.00,3.70,20.36,10.00,0.03,21.13
174.00,88.00,3.70,20.36,10.00,0.03,21.13
174.00,92.00,3.70,20.36,10.00,0.03,21.13
174.00,90.00,3.70,20.36,10.00,0.03,21.13
174.00,93.00,3.70,20.36,10.00,0.03,21.13
174.00,99.00,3.70,20.36,10.00,0.03,21.13
174.00,89.00,3.70,20.36,10.00,0.03,21.13
174.00,97.00,3.70,20.36,10.00,0.03,21.13
174.00,87.00,6.79,46.90,11.33,0.06,23.73
174.00,94.00,11.11,86.27,14.40,0.06,26.49
174.00,91.00,35.79,277.43,19.47,0.11,32.21
174.00,95.00,35.17,274.59,19.20,0.11,31.62
174.00,84.00,133.29,1038.43,25.67,0.38,51.43
