method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8231249999999999, 0.8875, 0.775, 61.75, 68.0, 56.0
surrogate, 2, 0.8618750000000001, 0.9125, 0.775, 60.1, 64.0, 56.0
surrogate, 3, 0.8756250000000001, 0.925, 0.8125, 59.9, 64.0, 56.0
surrogate, 4, 0.8762500000000001, 0.925, 0.7875, 59.5, 64.0, 56.0
surrogate, 5, 0.8775000000000001, 0.925, 0.7875, 59.5, 64.0, 56.0
surrogate, 6, 0.884375, 0.925, 0.7875, 59.6, 66.0, 56.0
surrogate, 7, 0.8875, 0.9375, 0.7875, 58.5, 62.0, 52.0
surrogate, 8, 0.88125, 0.9375, 0.7875, 57.3, 62.0, 48.0
surrogate, 9, 0.881875, 0.9375, 0.7875, 57.3, 62.0, 48.0
surrogate, 10, 0.884375, 0.9375, 0.7625, 56.05, 64.0, 34.0
surrogate, 11, 0.8812499999999999, 0.9375, 0.7625, 55.65, 64.0, 34.0
surrogate, 12, 0.86625, 0.9375, 0.7125, 54.55, 64.0, 34.0
surrogate, 13, 0.86875, 0.9375, 0.7625, 53.95, 64.0, 34.0
surrogate, 14, 0.8712500000000001, 0.95, 0.7625, 53.75, 64.0, 34.0
emulator, 15, 0.95, 0.95, 0.95, 68.0, 68.0, 68.0
