method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.86, 0.9375, 0.7625, 46.95, 48.0, 44.0
surrogate, 2, 0.8968749999999999, 0.9375, 0.8125, 46.65, 48.0, 44.0
surrogate, 3, 0.9043750000000002, 0.9375, 0.8125, 46.3, 48.0, 44.0
surrogate, 4, 0.9000000000000001, 0.9375, 0.8125, 46.25, 48.0, 44.0
surrogate, 5, 0.9218750000000002, 0.9375, 0.85, 46.5, 48.0, 44.0
surrogate, 6, 0.9193750000000002, 0.9375, 0.85, 45.8, 48.0, 44.0
surrogate, 7, 0.92125, 0.9375, 0.9125, 45.45, 47.0, 44.0
surrogate, 8, 0.9187500000000002, 0.9375, 0.9125, 45.25, 47.0, 44.0
surrogate, 9, 0.9193750000000002, 0.9375, 0.9125, 45.25, 47.0, 44.0
surrogate, 10, 0.9193750000000002, 0.9375, 0.9125, 45.15, 47.0, 44.0
surrogate, 11, 0.9175000000000002, 0.9375, 0.875, 44.95, 47.0, 43.0
surrogate, 12, 0.9175000000000001, 0.95, 0.875, 44.95, 47.0, 43.0
