# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
5.00,0.00,0.94,3.76,8.00,0.01,19.11
5.00,3.00,0.94,6.11,16.00,0.01,27.11
5.00,2.00,0.94,6.58,16.00,0.01,27.11
5.00,5.00,0.94,6.58,16.00,0.01,27.11
5.00,4.00,1.88,17.39,17.00,0.01,28.11
5.00,1.00,3.60,27.88,17.33,0.01,28.45
5.00,6.00,0.94,6.11,14.00,0.01,25.11
5.00,8.00,2.82,25.38,19.60,0.01,30.71
5.00,7.00,7.99,56.73,21.45,0.02,32.57
5.00,9.00,0.94,5.64,12.00,0.01,23.11
5.00,10.00,2.35,22.28,17.20,0.01,28.31
5.00,11.00,6.58,47.83,21.56,0.01,32.67
5.00,22.00,1.41,6.58,16.00,0.01,27.11
5.00,19.00,0.94,6.58,16.00,0.01,27.11
5.00,13.00,1.41,8.46,24.00,0.01,35.11
5.00,14.00,0.94,6.11,16.00,0.01,27.11
5.00,17.00,0.94,6.58,16.00,0.01,27.11
5.00,12.00,4.70,37.36,18.75,0.01,29.86
5.00,16.00,5.64,39.59,20.25,0.01,31.36
5.00,18.00,4.52,36.42,18.75,0.01,29.86
5.00,15.00,6.11,43.60,20.22,0.01,31.33
5.00,20.00,12.22,86.80,25.00,0.03,36.11
5.00,30.00,0.94,6.58,16.00,0.01,27.11
5.00,36.00,0.94,6.11,16.00,0.01,27.11
5.00,38.00,0.94,5.17,12.00,0.01,23.11
5.00,23.00,1.41,10.10,19.00,0.01,30.11
5.00,24.00,0.94,9.16,15.00,0.01,26.11
5.00,34.00,5.64,35.11,19.14,0.02,30.25
5.00,28.00,5.17,36.95,18.75,0.01,29.86
5.00,29.00,4.70,38.59,19.75,0.02,30.86
5.00,27.00,4.70,37.18,18.50,0.01,29.61
5.00,25.00,1.72,13.47,16.00,0.01,27.11
5.00,32.00,0.94,9.16,15.00,0.01,26.11
5.00,26.00,4.23,25.47,17.60,0.02,28.71
5.00,31.00,7.52,58.06,22.00,0.02,33.11
5.00,37.00,10.81,72.99,22.62,0.02,33.73
5.00,21.00,4.70,37.65,19.50,0.01,30.61
5.00,35.00,6.58,45.79,21.11,0.01,32.22
5.00,33.00,0.94,6.11,16.00,0.01,27.11
5.00,39.00,9.40,70.92,23.69,0.02,34.80
5.00,41.00,0.94,6.58,16.00,0.01,27.11
5.00,42.00,0.94,5.17,12.00,0.01,23.11
5.00,40.00,0.94,6.11,14.00,0.01,25.11
5.00,52.00,0.94,6.58,16.00,0.01,27.11
5.00,47.00,0.94,6.11,16.00,0.01,27.11
5.00,51.00,1.88,10.81,16.00,0.01,27.11
5.00,48.00,0.94,5.64,12.00,0.01,23.11
5.00,45.00,0.94,9.16,15.00,0.01,26.11
5.00,50.00,0.94,6.11,16.00,0.01,27.11
5.00,43.00,7.05,46.05,20.44,0.02,31.56
5.00,44.00,4.70,39.89,19.00,0.02,30.11
5.00,49.00,4.70,37.07,18.75,0.01,29.86
5.00,65.00,0.94,6.58,16.00,0.01,27.11
5.00,66.00,0.94,6.11,14.00,0.01,25.11
5.00,61.00,1.41,6.58,16.00,0.01,27.11
5.00,60.00,0.94,6.58,16.00,0.01,27.11
5.00,63.00,0.94,6.11,16.00,0.01,27.11
5.00,54.00,0.94,6.11,14.00,0.01,25.11
5.00,59.00,2.35,20.21,17.00,0.01,28.11
5.00,67.00,3.29,26.86,17.67,0.01,28.78
5.00,55.00,2.35,14.57,16.00,0.02,27.11
5.00,53.00,4.70,34.78,17.25,0.02,28.36
5.00,57.00,7.05,43.70,20.22,0.02,31.33
5.00,64.00,6.49,51.65,20.60,0.02,31.71
5.00,46.00,7.99,57.38,21.27,0.02,32.38
5.00,62.00,10.34,75.23,23.69,0.02,34.80
5.00,58.00,7.99,63.36,21.27,0.04,32.39
5.00,71.00,3.76,24.25,16.40,0.01,27.51
5.00,69.00,3.76,22.84,17.60,0.01,28.71
5.00,68.00,4.70,37.83,19.50,0.02,30.61
5.00,70.00,4.15,29.92,18.67,0.01,29.78
5.00,56.00,12.69,94.49,24.00,0.03,35.11
5.00,78.00,0.94,6.11,16.00,0.01,27.11
5.00,72.00,0.94,6.58,16.00,0.01,27.11
5.00,75.00,1.41,10.34,16.00,0.01,27.11
5.00,77.00,0.94,6.58,16.00,0.01,27.11
5.00,74.00,4.70,33.70,18.00,0.01,29.11
5.00,73.00,7.52,58.06,22.00,0.02,33.11
5.00,82.00,0.94,5.64,12.00,0.01,23.11
5.00,81.00,0.94,5.17,12.00,0.01,23.11
5.00,84.00,0.94,6.58,16.00,0.01,27.11
5.00,85.00,1.88,10.34,14.00,0.01,25.11
5.00,88.00,1.41,11.04,15.00,0.01,26.11
5.00,83.00,2.35,17.74,16.00,0.01,27.11
5.00,80.00,3.76,29.21,18.67,0.01,29.78
5.00,87.00,6.11,39.24,19.75,0.02,30.86
5.00,79.00,6.89,49.55,20.67,0.02,31.78
5.00,76.00,6.11,44.96,20.67,0.02,31.78
5.00,89.00,0.94,6.58,16.00,0.01,27.11
5.00,91.00,0.94,6.58,16.00,0.01,27.11
5.00,92.00,0.94,6.58,16.00,0.01,27.11
5.00,94.00,1.41,11.04,15.00,0.01,26.11
5.00,95.00,0.94,8.69,14.00,0.01,25.11
5.00,86.00,7.05,50.33,19.20,0.02,30.31
5.00,108.00,0.94,6.58,16.00,0.01,27.11
5.00,102.00,0.94,6.58,16.00,0.01,27.11
5.00,107.00,0.94,6.58,16.00,0.01,27.11
5.00,97.00,0.94,6.58,16.00,0.01,27.11
5.00,93.00,0.94,6.58,16.00,0.01,27.11
5.00,106.00,1.88,10.81,16.00,0.01,27.11
5.00,99.00,2.35,17.74,16.00,0.01,27.11
5.00,98.00,2.82,22.75,17.60,0.01,28.71
5.00,103.00,0.94,9.16,15.00,0.01,26.11
5.00,100.00,3.29,26.86,17.67,0.01,28.78
5.00,115.00,0.94,6.11,16.00,0.01,27.11
5.00,113.00,0.94,6.58,16.00,0.01,27.11
5.00,105.00,0.94,5.17,12.00,0.01,23.11
5.00,101.00,0.94,6.58,16.00,0.01,27.11
5.00,110.00,0.94,6.58,16.00,0.01,27.11
5.00,112.00,2.35,17.74,16.00,0.01,27.11
5.00,109.00,4.23,27.91,21.60,0.01,32.71
5.00,104.00,3.76,22.84,17.60,0.01,28.71
5.00,118.00,4.23,28.51,18.33,0.01,29.45
5.00,116.00,5.17,36.83,17.75,0.02,28.86
5.00,96.00,9.87,67.35,21.69,0.02,32.80
5.00,111.00,5.17,38.18,19.25,0.01,30.36
5.00,90.00,7.99,57.38,21.27,0.02,32.38
5.00,120.00,1.41,6.58,16.00,0.01,27.11
5.00,122.00,1.41,10.10,14.00,0.01,25.11
5.00,123.00,3.76,26.79,16.67,0.01,27.78
5.00,121.00,5.17,30.94,19.33,0.01,30.45
5.00,128.00,0.94,4.70,12.00,0.01,23.11
5.00,131.00,0.94,6.58,16.00,0.01,27.11
5.00,124.00,6.06,48.09,21.11,0.02,32.22
5.00,114.00,8.76,61.60,22.36,0.02,33.48
5.00,126.00,7.05,50.10,20.40,0.02,31.51
5.00,125.00,5.64,36.60,18.50,0.01,29.61
5.00,117.00,6.58,54.09,21.60,0.02,32.71
5.00,140.00,0.94,6.11,16.00,0.01,27.11
5.00,119.00,7.05,50.89,19.40,0.03,30.51
5.00,142.00,0.94,6.11,14.00,0.01,25.11
5.00,139.00,0.94,10.57,15.00,0.01,26.11
5.00,138.00,2.35,17.70,20.67,0.01,31.78
5.00,127.00,0.94,8.22,13.00,0.01,24.11
5.00,133.00,6.58,39.42,20.25,0.01,31.36
5.00,134.00,3.68,27.73,17.33,0.01,28.45
5.00,148.00,3.29,28.74,18.67,0.02,29.78
