method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.84625, 1.0, 0.5, 37.96, 43.0, 33.0
emulator, 1.1, 1.0, 1.0, 1.0, 35.0, 35.0, 35.0
