method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 1.0, 1.0, 1.0, 3021.25, 3540.0, 2592.0
surrogate, 2, 0.999, 1.0, 0.98, 2678.9, 2957.0, 1000.0
surrogate, 3, 0.9974999999999999, 1.0, 0.97, 2549.7, 2868.0, 1000.0
surrogate, 4, 0.9955, 1.0, 0.96, 2454.3, 2767.0, 1000.0
surrogate, 5, 0.9879999999999999, 1.0, 0.95, 2397.95, 2756.0, 1000.0
surrogate, 6, 0.9879999999999999, 1.0, 0.95, 2355.9, 2641.0, 1000.0
surrogate, 7, 0.9879999999999999, 1.0, 0.95, 2311.4, 2592.0, 1000.0
surrogate, 8, 0.993, 1.0, 0.95, 2218.3, 2504.0, 1000.0
surrogate, 9, 0.9955, 1.0, 0.96, 2204.55, 2478.0, 1000.0
surrogate, 10, 0.9955, 1.0, 0.96, 2135.85, 2445.0, 1000.0
surrogate, 11, 0.9955, 1.0, 0.96, 2061.05, 2397.0, 1000.0
surrogate, 12, 0.9955, 1.0, 0.96, 2023.1, 2386.0, 1000.0
surrogate, 13, 0.9955, 1.0, 0.96, 2023.1, 2386.0, 1000.0
surrogate, 14, 0.9955, 1.0, 0.96, 2013.8, 2374.0, 1000.0
surrogate, 15, 0.9955, 1.0, 0.96, 1993.95, 2329.0, 1000.0
surrogate, 16, 0.9955, 1.0, 0.96, 1978.55, 2266.0, 1000.0
surrogate, 17, 0.9955, 1.0, 0.96, 1914.7, 2259.0, 1000.0
surrogate, 18, 0.9955, 1.0, 0.96, 1860.9, 2175.0, 1000.0
surrogate, 19, 0.9955, 1.0, 0.96, 1845.95, 2156.0, 1000.0
surrogate, 20, 0.9955, 1.0, 0.96, 1832.95, 2131.0, 1000.0
surrogate, 21, 0.9955, 1.0, 0.96, 1812.7, 2068.0, 1000.0
surrogate, 22, 0.9955, 1.0, 0.96, 1812.7, 2068.0, 1000.0
surrogate, 23, 0.9955, 1.0, 0.96, 1800.3, 2064.0, 1000.0
surrogate, 24, 0.9955, 1.0, 0.96, 1771.9, 2056.0, 1000.0
surrogate, 25, 0.9955, 1.0, 0.96, 1771.9, 2056.0, 1000.0
surrogate, 26, 0.9955, 1.0, 0.96, 1771.9, 2056.0, 1000.0
surrogate, 27, 0.9955, 1.0, 0.96, 1771.9, 2056.0, 1000.0
surrogate, 28, 0.9955, 1.0, 0.96, 1771.9, 2056.0, 1000.0
surrogate, 29, 0.9955, 1.0, 0.96, 1767.5, 2049.0, 1000.0
surrogate, 30, 0.9955, 1.0, 0.96, 1767.5, 2049.0, 1000.0
surrogate, 31, 0.9955, 1.0, 0.96, 1724.65, 2023.0, 1000.0
surrogate, 32, 0.9955, 1.0, 0.96, 1715.7, 2000.0, 1000.0
surrogate, 33, 0.9955, 1.0, 0.96, 1715.7, 2000.0, 1000.0
surrogate, 34, 0.9974999999999999, 1.0, 0.97, 1708.7, 1944.0, 1000.0
surrogate, 35, 0.9974999999999999, 1.0, 0.97, 1703.75, 1941.0, 1000.0
surrogate, 36, 0.9974999999999999, 1.0, 0.97, 1661.15, 1894.0, 1000.0
surrogate, 37, 0.9974999999999999, 1.0, 0.97, 1634.1, 1884.0, 1000.0
surrogate, 38, 0.9974999999999999, 1.0, 0.97, 1628.1, 1845.0, 1000.0
surrogate, 39, 0.9974999999999999, 1.0, 0.97, 1628.1, 1845.0, 1000.0
surrogate, 40, 0.9974999999999999, 1.0, 0.97, 1628.1, 1845.0, 1000.0
surrogate, 41, 0.9974999999999999, 1.0, 0.97, 1621.45, 1844.0, 1000.0
surrogate, 42, 0.9974999999999999, 1.0, 0.97, 1621.45, 1844.0, 1000.0
surrogate, 43, 0.9974999999999999, 1.0, 0.97, 1621.45, 1844.0, 1000.0
surrogate, 44, 0.9974999999999999, 1.0, 0.97, 1621.45, 1844.0, 1000.0
surrogate, 45, 0.9974999999999999, 1.0, 0.97, 1621.45, 1844.0, 1000.0
surrogate, 46, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 47, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 48, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 49, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 50, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 51, 0.9974999999999999, 1.0, 0.97, 1614.05, 1837.0, 1000.0
surrogate, 52, 0.9974999999999999, 1.0, 0.97, 1606.8, 1825.0, 1000.0
surrogate, 53, 0.9974999999999999, 1.0, 0.97, 1606.8, 1825.0, 1000.0
surrogate, 54, 0.9974999999999999, 1.0, 0.97, 1606.8, 1825.0, 1000.0
surrogate, 55, 0.9974999999999999, 1.0, 0.97, 1606.8, 1825.0, 1000.0
surrogate, 56, 0.9974999999999999, 1.0, 0.97, 1606.8, 1825.0, 1000.0
surrogate, 57, 0.9974999999999999, 1.0, 0.97, 1602.6, 1822.0, 1000.0
surrogate, 58, 0.9974999999999999, 1.0, 0.97, 1598.85, 1822.0, 1000.0
surrogate, 59, 0.9974999999999999, 1.0, 0.97, 1598.85, 1822.0, 1000.0
surrogate, 60, 0.9974999999999999, 1.0, 0.97, 1594.6, 1790.0, 1000.0
surrogate, 61, 0.9974999999999999, 1.0, 0.97, 1586.85, 1768.0, 1000.0
surrogate, 62, 0.9974999999999999, 1.0, 0.97, 1586.85, 1768.0, 1000.0
surrogate, 63, 0.9974999999999999, 1.0, 0.97, 1586.85, 1768.0, 1000.0
surrogate, 64, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 65, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 66, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 67, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 68, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 69, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 70, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 71, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 72, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 73, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 74, 0.9974999999999999, 1.0, 0.97, 1560.85, 1764.0, 1000.0
surrogate, 75, 0.9974999999999999, 1.0, 0.97, 1528.4, 1762.0, 1000.0
surrogate, 76, 0.9974999999999999, 1.0, 0.97, 1528.4, 1762.0, 1000.0
surrogate, 77, 0.9974999999999999, 1.0, 0.97, 1528.4, 1762.0, 1000.0
surrogate, 78, 0.9974999999999999, 1.0, 0.97, 1528.4, 1762.0, 1000.0
surrogate, 79, 0.9974999999999999, 1.0, 0.97, 1528.4, 1762.0, 1000.0
surrogate, 80, 0.9974999999999999, 1.0, 0.97, 1494.25, 1747.0, 1000.0
surrogate, 81, 0.9974999999999999, 1.0, 0.97, 1494.25, 1747.0, 1000.0
surrogate, 82, 0.9974999999999999, 1.0, 0.97, 1494.25, 1747.0, 1000.0
surrogate, 83, 0.9974999999999999, 1.0, 0.97, 1493.65, 1741.0, 1000.0
surrogate, 84, 0.9974999999999999, 1.0, 0.97, 1479.5, 1735.0, 1000.0
surrogate, 85, 0.9974999999999999, 1.0, 0.97, 1473.4, 1730.0, 1000.0
surrogate, 86, 0.9974999999999999, 1.0, 0.97, 1473.4, 1730.0, 1000.0
surrogate, 87, 0.9974999999999999, 1.0, 0.97, 1473.4, 1730.0, 1000.0
surrogate, 88, 0.9974999999999999, 1.0, 0.97, 1450.3, 1729.0, 1000.0
surrogate, 89, 0.9974999999999999, 1.0, 0.97, 1450.3, 1729.0, 1000.0
surrogate, 90, 0.9974999999999999, 1.0, 0.97, 1419.2, 1696.0, 1000.0
surrogate, 91, 0.9974999999999999, 1.0, 0.97, 1387.6, 1693.0, 1000.0
surrogate, 92, 0.9974999999999999, 1.0, 0.97, 1387.6, 1693.0, 1000.0
surrogate, 93, 0.9974999999999999, 1.0, 0.97, 1387.6, 1693.0, 1000.0
surrogate, 94, 0.9974999999999999, 1.0, 0.97, 1387.6, 1693.0, 1000.0
surrogate, 95, 0.9974999999999999, 1.0, 0.97, 1373.9, 1692.0, 1000.0
surrogate, 96, 0.9974999999999999, 1.0, 0.97, 1373.9, 1692.0, 1000.0
surrogate, 97, 0.9974999999999999, 1.0, 0.97, 1343.45, 1680.0, 1000.0
surrogate, 98, 0.9974999999999999, 1.0, 0.97, 1343.45, 1680.0, 1000.0
surrogate, 99, 0.9974999999999999, 1.0, 0.97, 1331.95, 1674.0, 1000.0
surrogate, 100, 0.9974999999999999, 1.0, 0.97, 1331.95, 1674.0, 1000.0
