method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.08396875, 0.84375, 0.0, 12998.209, 50000.0, 19.0
surrogate, 2, 0.14071875, 0.84375, 0.03125, 30.386, 39.0, 19.0
surrogate, 3, 0.173125, 0.84375, 0.03125, 29.6285, 39.0, 19.0
surrogate, 4, 0.162359375, 0.84375, 0.03125, 28.457, 39.0, 19.0
surrogate, 5, 0.1933125, 0.84375, 0.03125, 28.1665, 39.0, 19.0
surrogate, 6, 0.218828125, 0.84375, 0.03125, 27.827, 39.0, 19.0
surrogate, 7, 0.15865625, 0.96875, 0.03125, 25.5115, 38.0, 19.0
surrogate, 8, 0.163921875, 0.96875, 0.03125, 24.857, 38.0, 19.0
surrogate, 9, 0.07371875, 1.0, 0.03125, 21.862, 37.0, 19.0
emulator, 9, 1.0, 1.0, 1.0, 38.0, 38.0, 38.0
