# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,2.00,0.94,5.64,14.00,0.02,25.11
1.00,0.00,1.88,17.23,17.33,0.03,28.45
1.00,12.00,1.41,13.47,17.33,0.01,28.45
1.00,17.00,0.94,7.52,20.00,0.01,31.11
1.00,6.00,1.88,12.69,21.00,0.01,32.11
1.00,20.00,2.35,18.80,21.33,0.02,32.45
1.00,4.00,0.94,7.52,20.00,0.01,31.11
1.00,7.00,1.88,12.92,22.00,0.02,33.11
1.00,5.00,0.94,7.52,20.00,0.01,31.11
1.00,21.00,1.88,12.45,22.00,0.01,33.11
1.00,3.00,1.88,17.39,20.00,0.02,31.11
1.00,15.00,3.29,19.89,24.00,0.02,35.11
1.00,14.00,1.88,14.10,17.33,0.01,28.45
1.00,11.00,3.29,23.14,21.00,0.02,32.11
1.00,19.00,6.11,46.48,19.60,0.03,30.71
1.00,1.00,7.99,56.31,19.67,0.04,30.78
1.00,42.00,0.94,7.99,22.00,0.01,33.11
1.00,47.00,0.94,7.99,22.00,0.01,33.11
1.00,37.00,2.35,15.27,24.00,0.02,35.11
1.00,38.00,0.94,7.99,22.00,0.01,33.11
1.00,33.00,2.82,15.98,19.33,0.01,30.45
1.00,24.00,1.41,10.81,19.00,0.01,30.11
1.00,48.00,1.88,14.88,17.33,0.02,28.45
1.00,29.00,3.29,19.97,20.50,0.01,31.61
1.00,49.00,2.35,22.44,21.50,0.02,32.61
1.00,32.00,0.94,8.46,24.00,0.01,35.11
1.00,26.00,3.76,27.07,20.80,0.02,31.91
1.00,25.00,3.76,24.67,22.00,0.02,33.11
1.00,35.00,3.29,22.75,18.00,0.02,29.11
1.00,23.00,2.82,23.61,21.00,0.03,32.11
1.00,34.00,4.70,35.25,19.71,0.03,30.83
1.00,40.00,0.94,6.58,16.00,0.01,27.11
1.00,77.00,2.82,19.58,23.33,0.02,34.45
1.00,52.00,0.94,7.99,22.00,0.01,33.11
1.00,61.00,0.94,7.99,22.00,0.01,33.11
1.00,63.00,0.94,8.46,24.00,0.01,35.11
1.00,59.00,1.41,13.86,22.00,0.02,33.11
1.00,66.00,1.41,8.46,24.00,0.01,35.11
1.00,50.00,3.29,20.79,18.50,0.03,29.62
1.00,75.00,2.35,22.09,20.00,0.03,31.11
1.00,58.00,2.82,24.91,19.60,0.02,30.71
1.00,39.00,1.41,14.10,22.00,0.02,33.11
