# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,0.00,6.11,41.51,18.44,0.02,29.56
4.00,1.00,2.35,16.13,17.33,0.03,28.45
4.00,5.00,0.94,6.11,16.00,0.02,27.11
4.00,4.00,1.41,10.10,16.00,0.01,27.11
4.00,3.00,1.88,14.57,18.00,0.01,29.11
4.00,2.00,4.70,31.96,19.67,0.04,30.78
4.00,7.00,1.41,10.81,17.00,0.02,28.11
4.00,8.00,1.41,13.16,14.67,0.02,25.78
4.00,9.00,1.88,15.51,17.33,0.02,28.45
4.00,11.00,0.94,6.58,18.00,0.02,29.11
4.00,20.00,1.41,10.57,15.00,0.03,26.11
4.00,23.00,0.94,6.11,16.00,0.02,27.11
4.00,13.00,0.94,6.11,14.00,0.01,25.11
4.00,16.00,1.88,14.10,17.33,0.02,28.45
4.00,21.00,1.41,10.57,18.00,0.01,29.11
4.00,12.00,0.94,7.05,18.00,0.01,29.11
4.00,14.00,0.94,6.58,16.00,0.01,27.11
4.00,17.00,3.29,22.28,17.60,0.02,28.71
4.00,10.00,4.23,32.96,18.86,0.04,29.97
4.00,18.00,2.35,17.54,18.00,0.02,29.11
4.00,15.00,7.52,60.80,19.23,0.03,30.34
4.00,6.00,7.99,69.42,19.43,0.06,30.55
4.00,19.00,7.99,60.11,21.64,0.05,32.76
4.00,38.00,0.94,4.70,10.00,0.02,21.11
4.00,36.00,1.88,10.57,18.00,0.01,29.11
4.00,25.00,0.94,6.58,16.00,0.01,27.11
4.00,31.00,3.29,25.28,18.80,0.02,29.91
4.00,22.00,4.23,32.03,20.00,0.02,31.11
4.00,33.00,4.57,34.91,18.57,0.04,29.69
4.00,29.00,4.23,33.57,19.14,0.03,30.26
4.00,32.00,2.82,18.45,16.50,0.02,27.61
4.00,28.00,0.94,8.93,15.00,0.01,26.11
4.00,30.00,5.64,48.82,21.11,0.03,32.22
4.00,27.00,9.87,63.41,20.31,0.04,31.42
4.00,24.00,2.35,19.62,16.50,0.02,27.61
4.00,26.00,10.81,77.57,21.07,0.05,32.18
4.00,35.00,8.93,66.88,21.23,0.04,32.35
4.00,34.00,10.34,72.37,21.14,0.04,32.26
4.00,64.00,0.94,6.11,14.00,0.01,25.11
4.00,44.00,0.94,6.11,16.00,0.02,27.11
4.00,41.00,0.94,7.05,18.00,0.01,29.11
4.00,47.00,1.88,12.22,18.00,0.03,29.11
4.00,67.00,2.35,17.39,17.00,0.02,28.11
4.00,39.00,1.88,14.72,18.00,0.02,29.11
4.00,49.00,2.70,19.85,17.50,0.03,28.61
4.00,37.00,1.88,15.66,16.67,0.02,27.78
4.00,55.00,0.94,6.11,16.00,0.02,27.11
4.00,46.00,0.94,6.11,14.00,0.01,25.11
4.00,45.00,1.41,12.69,18.00,0.02,29.11
4.00,52.00,1.41,11.04,18.00,0.01,29.11
4.00,65.00,5.17,39.36,19.50,0.02,30.61
4.00,48.00,7.05,43.86,20.00,0.03,31.11
4.00,42.00,5.64,48.82,21.11,0.03,32.22
4.00,50.00,6.58,40.83,20.50,0.03,31.61
4.00,43.00,5.17,41.47,21.25,0.03,32.36
4.00,40.00,5.17,34.17,19.43,0.03,30.54
4.00,53.00,7.52,54.90,20.91,0.03,32.02
4.00,51.00,3.76,26.63,17.00,0.03,28.11
4.00,66.00,0.94,7.05,18.00,0.01,29.11
4.00,61.00,0.94,7.05,18.00,0.01,29.11
4.00,69.00,0.94,6.58,18.00,0.02,29.11
4.00,54.00,0.94,7.05,18.00,0.01,29.11
4.00,72.00,1.88,10.34,17.00,0.01,28.11
4.00,70.00,1.88,15.51,17.33,0.02,28.45
4.00,59.00,1.41,13.94,17.33,0.01,28.45
4.00,74.00,4.23,29.29,19.33,0.02,30.45
4.00,57.00,2.82,18.45,16.50,0.02,27.61
4.00,73.00,5.64,33.63,18.57,0.03,29.68
4.00,56.00,3.29,23.50,19.20,0.02,30.31
4.00,62.00,3.29,29.68,19.67,0.03,30.78
4.00,58.00,4.70,38.43,18.22,0.03,29.33
4.00,68.00,6.37,48.40,20.22,0.05,31.34
4.00,63.00,5.64,45.32,20.00,0.03,31.11
4.00,60.00,5.64,38.07,20.29,0.03,31.40
4.00,71.00,5.64,45.32,20.00,0.03,31.11
4.00,88.00,1.41,9.87,17.00,0.01,28.11
4.00,87.00,0.94,6.58,16.00,0.01,27.11
4.00,84.00,0.94,6.58,18.00,0.02,29.11
4.00,76.00,0.94,6.58,18.00,0.02,29.11
4.00,86.00,1.88,15.51,17.33,0.02,28.45
4.00,77.00,0.94,6.11,14.00,0.01,25.11
4.00,82.00,2.82,18.45,16.50,0.03,27.61
4.00,78.00,0.94,6.58,16.00,0.01,27.11
4.00,75.00,5.10,37.33,19.14,0.05,30.27
4.00,80.00,6.58,45.30,18.20,0.03,29.31
4.00,79.00,8.93,63.87,21.83,0.04,32.95
4.00,85.00,5.17,32.96,18.86,0.03,29.97
4.00,83.00,10.81,85.32,19.56,0.06,30.68
4.00,81.00,10.34,72.37,21.14,0.04,32.26
4.00,90.00,0.94,5.64,12.00,0.01,23.11
4.00,92.00,0.94,6.58,16.00,0.01,27.11
4.00,89.00,3.76,28.20,20.80,0.02,31.91
4.00,93.00,4.23,32.56,17.71,0.03,28.83
4.00,91.00,7.99,56.31,19.67,0.04,30.78
4.00,111.00,0.94,7.05,18.00,0.01,29.11
4.00,109.00,0.94,6.58,18.00,0.02,29.11
4.00,105.00,0.94,7.05,18.00,0.01,29.11
4.00,106.00,0.94,7.05,18.00,0.01,29.11
4.00,110.00,0.94,7.05,18.00,0.01,29.11
4.00,100.00,0.94,7.05,18.00,0.01,29.11
4.00,99.00,2.35,15.51,16.00,0.03,27.11
4.00,101.00,2.35,17.51,17.50,0.02,28.61
4.00,98.00,6.11,46.47,20.22,0.04,31.34
4.00,94.00,3.29,30.39,18.33,0.03,29.45
4.00,97.00,4.70,30.78,19.33,0.03,30.45
4.00,96.00,8.93,62.18,19.85,0.04,30.96
4.00,95.00,4.10,32.69,18.29,0.03,29.40
4.00,102.00,8.46,48.35,21.11,0.03,32.22
4.00,122.00,0.94,5.17,12.00,0.02,23.11
4.00,125.00,0.94,7.05,18.00,0.01,29.11
4.00,112.00,0.94,8.69,14.00,0.01,25.11
4.00,115.00,0.94,6.58,16.00,0.01,27.11
4.00,123.00,1.88,10.81,13.00,0.02,24.11
4.00,118.00,3.20,24.53,17.60,0.02,28.71
4.00,113.00,3.76,27.88,19.00,0.03,30.11
4.00,119.00,2.82,22.18,18.00,0.02,29.11
4.00,103.00,3.20,23.22,18.40,0.02,29.51
4.00,108.00,1.88,14.57,16.67,0.01,27.78
4.00,116.00,6.11,53.02,20.18,0.04,31.30
4.00,126.00,4.70,31.25,20.00,0.02,31.11
4.00,107.00,4.70,38.54,18.25,0.04,29.37
4.00,124.00,7.05,55.73,18.83,0.05,29.96
4.00,120.00,4.23,31.33,19.67,0.02,30.78
4.00,114.00,7.00,49.48,19.00,0.04,30.12
4.00,104.00,5.05,37.30,18.50,0.03,29.61
4.00,121.00,0.94,6.58,16.00,0.01,27.11
4.00,139.00,0.94,6.58,16.00,0.01,27.11
4.00,117.00,0.94,6.58,16.00,0.01,27.11
4.00,133.00,1.88,11.98,18.00,0.02,29.11
4.00,141.00,0.94,7.05,18.00,0.01,29.11
4.00,130.00,1.41,11.04,18.00,0.01,29.11
4.00,134.00,0.94,6.11,14.00,0.01,25.11
4.00,127.00,1.72,14.10,16.67,0.02,27.78
4.00,135.00,1.41,10.57,18.00,0.01,29.11
4.00,137.00,0.94,6.11,14.00,0.01,25.11
4.00,138.00,1.72,13.94,17.33,0.02,28.45
4.00,129.00,3.29,25.56,18.40,0.02,29.51
4.00,128.00,2.82,15.19,17.33,0.03,28.45
4.00,140.00,1.72,13.94,17.33,0.01,28.45
4.00,136.00,2.82,18.45,18.00,0.01,29.11
4.00,132.00,6.49,49.48,19.60,0.03,30.71
4.00,142.00,5.17,42.06,20.75,0.03,31.86
4.00,131.00,3.76,30.55,19.00,0.02,30.11
4.00,151.00,1.41,12.69,17.00,0.02,28.11
4.00,148.00,1.88,14.25,18.00,0.02,29.11
4.00,147.00,1.41,9.40,15.00,0.02,26.11
4.00,152.00,0.94,6.11,16.00,0.02,27.11
4.00,149.00,2.35,19.62,16.50,0.02,27.61
4.00,146.00,1.88,11.04,18.00,0.01,29.11
4.00,150.00,7.05,39.36,21.00,0.02,32.11
4.00,143.00,5.64,39.71,19.25,0.03,30.36
4.00,144.00,5.64,36.72,20.29,0.04,31.40
4.00,154.00,6.11,46.29,18.60,0.03,29.71
4.00,168.00,0.94,9.87,16.00,0.01,27.11
