# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
345.00,9.00,1.88,7.52,8.00,0.03,19.20
345.00,4.00,1.88,7.52,8.00,0.03,19.20
345.00,0.00,1.88,7.52,8.00,0.03,19.20
345.00,13.00,1.88,7.52,8.00,0.03,19.20
345.00,5.00,1.88,7.52,8.00,0.03,19.20
345.00,1.00,1.88,7.52,8.00,0.03,19.20
345.00,2.00,1.88,7.52,8.00,0.03,19.20
345.00,8.00,1.88,7.52,8.00,0.03,19.20
345.00,6.00,1.88,7.52,8.00,0.03,19.20
345.00,7.00,1.88,7.52,8.00,0.03,19.20
345.00,3.00,10.34,71.54,14.22,0.07,26.58
345.00,35.00,1.88,7.52,8.00,0.03,19.20
345.00,30.00,1.88,7.52,8.00,0.03,19.20
345.00,33.00,3.76,15.04,8.00,0.05,22.42
345.00,17.00,1.88,7.52,8.00,0.03,19.20
345.00,12.00,1.88,7.52,8.00,0.03,19.20
345.00,19.00,3.76,15.04,8.00,0.05,22.42
345.00,18.00,1.88,7.52,8.00,0.03,19.20
345.00,14.00,1.88,7.52,8.00,0.03,19.20
345.00,21.00,1.88,7.52,8.00,0.03,19.20
345.00,27.00,1.88,7.52,8.00,0.03,19.20
345.00,25.00,1.88,7.52,8.00,0.03,19.20
345.00,28.00,1.88,7.52,8.00,0.03,19.20
345.00,26.00,1.88,7.52,8.00,0.03,19.20
345.00,16.00,1.88,7.52,8.00,0.03,19.20
345.00,29.00,1.88,7.52,8.00,0.03,19.20
345.00,11.00,1.88,7.52,8.00,0.03,19.20
345.00,10.00,27.26,225.40,21.91,0.08,33.22
345.00,24.00,27.26,225.40,21.91,0.08,33.22
345.00,65.00,1.88,7.52,8.00,0.03,19.20
345.00,64.00,1.88,7.52,8.00,0.03,19.20
345.00,41.00,1.88,7.52,8.00,0.03,19.20
345.00,66.00,1.88,7.52,8.00,0.03,19.20
345.00,48.00,1.88,7.52,8.00,0.03,19.20
345.00,34.00,1.88,7.52,8.00,0.03,19.20
345.00,36.00,1.88,7.52,8.00,0.03,19.20
345.00,67.00,1.88,7.52,8.00,0.03,19.20
345.00,52.00,5.17,29.14,11.00,0.06,23.53
345.00,46.00,1.88,7.52,8.00,0.03,19.20
345.00,31.00,1.88,7.52,8.00,0.03,19.20
345.00,43.00,1.88,7.52,8.00,0.03,19.20
345.00,50.00,1.88,7.52,8.00,0.03,19.20
345.00,39.00,1.88,7.52,8.00,0.03,19.20
345.00,37.00,1.88,7.52,8.00,0.03,19.20
345.00,42.00,1.88,7.52,8.00,0.03,19.20
345.00,22.00,1.88,7.52,8.00,0.03,19.20
345.00,40.00,1.88,7.52,8.00,0.03,19.20
345.00,61.00,1.88,7.52,8.00,0.03,19.20
345.00,54.00,1.88,7.52,8.00,0.03,19.20
345.00,56.00,1.88,7.52,8.00,0.03,19.20
345.00,15.00,31.96,270.99,23.04,0.10,34.96
345.00,20.00,35.72,312.42,24.00,0.11,36.56
345.00,76.00,1.88,7.52,8.00,0.03,19.20
345.00,69.00,1.88,7.52,8.00,0.03,19.20
345.00,72.00,1.88,7.52,8.00,0.03,19.20
345.00,79.00,1.88,7.52,8.00,0.03,19.20
345.00,68.00,1.88,7.52,8.00,0.03,19.20
345.00,74.00,1.88,7.52,8.00,0.03,19.20
345.00,78.00,1.88,7.52,8.00,0.03,19.20
345.00,81.00,1.88,7.52,8.00,0.03,19.20
345.00,77.00,1.88,7.52,8.00,0.03,19.20
345.00,70.00,1.88,7.52,8.00,0.03,19.20
345.00,47.00,5.17,29.14,11.00,0.06,23.53
345.00,49.00,1.88,7.52,8.00,0.03,19.20
345.00,45.00,1.88,7.52,8.00,0.03,19.20
345.00,59.00,1.88,7.52,8.00,0.03,19.20
345.00,44.00,1.88,7.52,8.00,0.03,19.20
345.00,58.00,1.88,7.52,8.00,0.03,19.20
345.00,53.00,1.88,7.52,8.00,0.03,19.20
345.00,63.00,1.88,7.52,8.00,0.03,19.20
345.00,55.00,5.17,29.14,11.00,0.06,23.53
345.00,75.00,10.34,68.61,14.00,0.06,26.15
345.00,71.00,9.40,68.72,14.22,0.06,32.85
345.00,73.00,11.28,72.27,14.89,0.06,28.38
345.00,62.00,19.74,121.03,17.85,0.09,30.20
345.00,60.00,24.44,158.23,19.29,0.07,32.22
345.00,51.00,17.86,122.18,17.71,0.07,31.70
345.00,32.00,40.41,351.73,23.48,0.12,36.46
345.00,86.00,1.88,7.52,8.00,0.03,19.20
345.00,88.00,1.88,7.52,8.00,0.03,19.20
345.00,85.00,1.88,7.52,8.00,0.03,19.20
345.00,90.00,1.88,7.52,8.00,0.03,19.20
345.00,93.00,3.76,15.04,8.00,0.05,22.42
345.00,82.00,1.88,7.52,8.00,0.03,19.20
345.00,80.00,1.88,7.52,8.00,0.03,19.20
345.00,89.00,1.88,7.52,8.00,0.03,19.20
345.00,87.00,1.88,7.52,8.00,0.03,19.20
345.00,91.00,1.88,7.52,8.00,0.03,19.20
345.00,38.00,27.26,173.93,19.78,0.08,30.73
345.00,23.00,28.20,225.66,21.73,0.09,33.17
345.00,83.00,24.44,157.51,19.18,0.08,30.34
345.00,57.00,31.96,270.42,22.80,0.09,34.24
345.00,98.00,1.88,7.52,8.00,0.03,19.20
345.00,96.00,1.88,7.52,8.00,0.03,19.20
345.00,97.00,7.52,51.56,12.57,0.06,24.98
345.00,95.00,10.34,68.61,14.00,0.06,26.15
345.00,94.00,23.50,173.51,20.11,0.08,31.31
345.00,84.00,31.96,277.11,23.52,0.10,35.41
