# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,1.00,10.72,88.97,25.25,0.05,38.17
1.00,7.00,11.40,101.43,26.71,0.04,39.51
1.00,4.00,11.74,107.32,26.56,0.06,39.80
1.00,0.00,10.44,97.57,25.88,0.05,39.08
1.00,5.00,9.79,85.22,28.00,0.04,40.40
1.00,2.00,12.40,109.48,25.16,0.06,38.47
1.00,12.00,6.52,55.29,23.20,0.02,34.01
1.00,17.00,11.09,82.64,22.47,0.05,35.65
1.00,18.00,11.09,100.18,25.76,0.05,38.85
1.00,3.00,13.41,106.09,24.90,0.05,38.06
1.00,25.00,11.74,116.09,27.67,0.06,40.96
1.00,14.00,11.74,105.38,26.44,0.05,39.57
1.00,22.00,11.74,98.53,26.44,0.05,39.40
1.00,19.00,9.13,77.91,26.29,0.04,39.08
1.00,24.00,12.55,109.60,26.82,0.07,40.24
1.00,9.00,11.09,102.67,28.00,0.04,40.48
1.00,6.00,12.34,108.85,28.71,0.04,41.30
1.00,20.00,11.74,95.12,25.33,0.04,37.99
1.00,13.00,12.82,97.42,23.65,0.07,37.04
1.00,29.00,10.02,84.96,26.67,0.05,39.81
1.00,16.00,11.09,87.51,25.76,0.04,38.35
1.00,42.00,10.44,90.64,25.25,0.05,38.27
1.00,36.00,12.40,106.89,26.21,0.05,39.29
1.00,27.00,11.09,108.77,28.35,0.04,41.06
1.00,30.00,11.74,106.32,27.56,0.05,40.52
1.00,33.00,11.74,100.39,24.78,0.05,37.98
1.00,28.00,11.74,102.13,25.89,0.04,38.58
1.00,8.00,11.74,107.86,25.67,0.05,38.84
1.00,34.00,12.40,127.51,28.74,0.05,41.59
1.00,15.00,13.05,116.99,26.00,0.05,39.18
1.00,31.00,9.13,79.36,25.57,0.04,38.03
1.00,37.00,11.59,106.45,28.59,0.04,41.28
1.00,32.00,10.07,88.51,27.86,0.04,40.65
1.00,11.00,11.74,92.51,24.33,0.04,37.11
1.00,26.00,11.78,101.04,26.82,0.06,40.16
1.00,10.00,11.74,111.21,28.22,0.06,41.53
1.00,23.00,12.63,98.28,25.53,0.06,38.87
1.00,41.00,12.40,109.31,25.58,0.06,38.86
1.00,21.00,12.40,119.20,27.89,0.04,40.70
1.00,35.00,11.09,101.16,26.24,0.05,39.15
1.00,64.00,9.13,71.44,24.43,0.03,35.77
1.00,38.00,9.79,84.09,26.93,0.03,38.98
1.00,47.00,13.31,95.00,25.00,0.07,38.39
1.00,40.00,9.79,78.52,24.13,0.05,37.23
1.00,54.00,10.02,84.61,25.47,0.04,38.31
1.00,43.00,11.74,108.26,26.22,0.07,39.65
1.00,51.00,12.14,106.03,25.89,0.06,39.25
1.00,44.00,11.09,91.05,24.82,0.05,37.79
1.00,46.00,9.13,75.23,23.57,0.04,36.45
1.00,39.00,11.09,88.05,25.76,0.03,37.60
1.00,55.00,13.15,105.27,23.47,0.07,36.86
1.00,48.00,11.74,102.26,26.22,0.04,39.01
1.00,56.00,16.13,112.26,27.00,0.07,40.34
1.00,67.00,9.23,81.90,26.92,0.04,39.84
1.00,60.00,9.60,85.44,24.86,0.04,37.16
1.00,53.00,11.74,103.04,26.22,0.04,38.27
1.00,62.00,11.09,92.08,26.35,0.04,39.07
1.00,52.00,11.32,96.49,27.06,0.05,40.27
1.00,49.00,13.09,106.13,27.88,0.05,40.85
1.00,57.00,11.09,103.04,27.76,0.05,40.83
1.00,70.00,11.55,87.19,24.35,0.04,37.05
1.00,50.00,10.44,85.24,23.00,0.05,36.16
1.00,45.00,9.79,85.16,27.73,0.04,40.22
1.00,65.00,9.79,91.29,26.40,0.05,39.55
1.00,66.00,11.09,90.16,25.18,0.06,38.50
1.00,69.00,10.44,99.77,27.50,0.04,40.23
1.00,63.00,12.94,119.71,28.33,0.06,41.67
1.00,76.00,10.44,97.82,27.38,0.04,40.07
1.00,79.00,11.09,101.77,25.53,0.05,38.71
1.00,71.00,10.44,92.11,26.62,0.05,39.70
1.00,78.00,11.09,104.99,26.00,0.04,38.74
1.00,77.00,10.93,101.06,28.38,0.05,41.42
1.00,73.00,13.53,110.37,24.95,0.07,38.38
1.00,80.00,11.09,99.10,27.88,0.04,40.61
1.00,72.00,10.44,91.56,26.75,0.04,39.25
1.00,82.00,10.44,83.59,23.88,0.04,36.66
1.00,58.00,10.18,91.07,26.80,0.05,39.87
1.00,61.00,10.44,85.89,25.62,0.04,38.22
1.00,59.00,12.40,97.39,25.05,0.04,37.85
1.00,81.00,10.44,85.73,26.88,0.04,39.47
1.00,87.00,12.24,98.92,22.93,0.08,36.38
1.00,83.00,11.74,102.57,25.67,0.05,38.81
1.00,90.00,13.97,110.04,28.24,0.04,40.16
1.00,86.00,11.74,89.99,23.00,0.05,35.98
1.00,74.00,12.40,104.19,24.11,0.06,37.47
1.00,84.00,13.05,114.82,27.20,0.06,40.43
1.00,99.00,9.13,75.47,25.57,0.03,36.85
1.00,68.00,10.44,90.68,24.38,0.05,37.58
1.00,75.00,10.44,82.95,24.62,0.05,37.73
1.00,89.00,8.48,72.56,26.62,0.03,38.63
1.00,96.00,10.44,94.57,25.62,0.04,38.22
1.00,95.00,11.32,97.76,26.94,0.05,39.95
1.00,97.00,11.09,102.52,27.18,0.04,40.01
1.00,92.00,13.52,105.87,24.89,0.06,38.09
1.00,93.00,11.09,96.94,26.82,0.04,39.66
1.00,94.00,12.25,108.97,26.67,0.05,39.64
1.00,88.00,12.21,111.54,26.44,0.05,39.52
1.00,85.00,13.10,117.95,26.11,0.06,39.47
1.00,98.00,13.05,117.27,26.20,0.06,39.48
1.00,91.00,10.44,86.28,25.50,0.04,38.39
