generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.6390625,0.8125,0.46875,3047.0182169978693,3942.064310263131,2108.208168378356
2,0.58875,0.84375,0.4375,2778.440645315115,4104.378186659932,1982.1280824153855
3,0.5653125,0.75,0.4375,2651.007717071115,3551.540685326644,1980.1051988718214
4,0.535625,0.71875,0.375,2480.1061713732197,3434.983661780933,1803.176814969703
5,0.5278125,0.75,0.34375,2424.857446458486,3517.7236437154384,1413.1958414073308
6,0.50625,0.75,0.34375,2321.061995609852,3614.673537854259,1413.1958414073308
7,0.484375,0.6875,0.28125,2209.2694896301455,3255.5263356793457,1122.0482493999934
8,0.45625,0.6875,0.28125,2053.781106075147,3194.750044579156,1122.0482493999934
9,0.4375,0.625,0.28125,1940.8153962731865,2888.371201557208,1122.0482493999934
10,0.433125,0.65625,0.25,1917.7713201439747,3053.2609355670916,990.4393147351686
11,0.42375,0.625,0.25,1871.178956525944,2869.6613313420394,990.4393147351686
12,0.3953125,0.59375,0.21875,1728.6718861644945,2763.442654552676,902.4114562233237
13,0.3703125,0.53125,0.21875,1606.064327698304,2360.9472478069456,907.1762143995704
14,0.3603125,0.5625,0.1875,1557.8137664200185,2589.35443132579,757.5508520970832
15,0.34125,0.5,0.1875,1472.5006152483738,2402.121128799402,713.3655716858127
16,0.3240625,0.53125,0.15625,1389.3796563767114,2429.2965125185874,623.8680051051108
17,0.314375,0.53125,0.15625,1331.733274599792,2323.684293437444,623.8680051051108
18,0.289375,0.46875,0.15625,1202.3937042519208,2127.8851776316596,573.7452891854607
19,0.29125,0.46875,0.15625,1198.88112913864,2169.8321890609222,573.7452891854607
20,0.27625,0.4375,0.15625,1129.781168902363,1926.913816819907,573.7452891854607
21,0.2596875,0.5,0.15625,1058.8380825042636,2177.1206099306437,530.6224878575044
22,0.2515625,0.4375,0.125,1031.6525233165426,1859.4237517558838,424.61563200211026
23,0.24125,0.40625,0.125,984.2673995373192,1821.2277327132983,424.61563200211026
24,0.2284375,0.375,0.09375,919.3254080605622,1604.864007168868,329.4607819194008
25,0.2103125,0.34375,0.09375,834.1252964347749,1558.0610897724177,310.39603716412154
26,0.2009375,0.34375,0.125,791.9184216463193,1482.481004964257,422.6836788799519
27,0.2028125,0.34375,0.125,801.3018583888714,1492.5592409349408,422.6836788799519
28,0.19125,0.3125,0.09375,750.367351187607,1326.1971927852928,330.4558262016818
29,0.183125,0.28125,0.09375,706.3145732807394,1269.0184043681184,310.49783999312007
30,0.1671875,0.28125,0.0625,635.7386813944725,1220.7672344587475,252.82589058176632
31,0.1690625,0.3125,0.0625,652.2930709792525,1308.61084660495,221.1583820213533
32,0.1721875,0.3125,0.0625,672.6317853537445,1423.7232351098924,224.70216178211348
33,0.163125,0.28125,0.0625,631.055943250264,1221.6985202263836,202.71256291130402
34,0.153125,0.28125,0.0625,582.0331275985275,1156.9866994613678,282.21618373652586
35,0.1453125,0.25,0.09375,545.408574814329,1062.6755704287152,307.9361324065148
36,0.14875,0.25,0.0625,554.1372010021461,1096.7720385469102,221.1372845518802
37,0.145625,0.25,0.0625,538.2798872125069,1081.6255330101308,219.98169824534634
38,0.141875,0.28125,0.09375,525.8833518606009,1076.9542070062066,301.17825018645107
39,0.1371875,0.25,0.0625,508.8756390461546,1022.8025761734187,205.1407879227392
40,0.1328125,0.3125,0.0625,489.3339483533421,1265.3566118733588,205.71568896655603
41,0.1221875,0.25,0.03125,445.56311078385517,1077.629803337101,104.7357365937232
42,0.1246875,0.25,0.0625,461.2298778731429,1033.7578119489363,201.0669568259974
43,0.1203125,0.21875,0.0625,441.6679364372953,950.4400077442997,203.14078792273918
44,0.1196875,0.21875,0.0625,438.0277112457875,833.0067805165154,203.27583352951567
45,0.1171875,0.25,0.0625,426.7693116526006,1086.1774421351518,203.01054037376102
46,0.1153125,0.1875,0.03125,420.7106716015336,788.4157612085316,102.51846449079167
47,0.118125,0.21875,0.03125,436.03366497095595,955.8378401576525,105.2236130835867
48,0.1078125,0.21875,0.03125,398.1723912514841,859.3242253363901,102.51846449079167
49,0.101875,0.21875,0.03125,377.3811943471508,888.6827314515161,105.2236130835867
50,0.1015625,0.21875,0.03125,384.6322259581126,1008.9988500610627,105.2236130835867
51,0.0934375,0.21875,0.03125,349.88484362061865,938.6384854885711,98.16770981269002
52,0.08875,0.1875,0.03125,332.3225349996937,795.3191606397705,98.16770981269002
53,0.08875,0.25,0.0,341.26407466595947,1079.6480933104378,0.0
54,0.08125,0.21875,0.03125,306.9541789562137,1061.169205952007,100.75736903872401
55,0.08375,0.1875,0.03125,308.447756591113,813.7591485432987,100.75736903872401
56,0.0853125,0.1875,0.0,317.14494531323356,871.9128180026531,0.0
57,0.07625,0.1875,0.0,280.83012016829093,815.4683606634668,0.0
58,0.065,0.125,0.0,235.6060068985279,570.6669200481551,0.0
59,0.064375,0.15625,0.0,240.1068139491061,741.7162167952139,0.0
60,0.054375,0.15625,0.0,200.07449929939852,677.5823921320672,0.0
61,0.053125,0.125,0.0,196.91537676566665,549.0795566907534,0.0
62,0.0484375,0.15625,0.0,178.2320271102249,672.9354499314617,0.0
63,0.0484375,0.125,0.0,181.79691211594798,567.7345644169568,0.0
64,0.0453125,0.15625,0.0,169.34956967207415,608.7786343205523,0.0
65,0.0459375,0.125,0.0,174.34076147802526,486.74684050283605,0.0
66,0.045,0.125,0.0,169.09170193364017,589.9193953564595,0.0
67,0.04625,0.125,0.0,172.87396339167802,595.309198829913,0.0
68,0.046875,0.125,0.0,173.20807200932217,495.1487325881799,0.0
69,0.05125,0.125,0.0,192.4957279107226,584.64613111248,0.0
70,0.053125,0.125,0.03125,204.12850880425,612.1961625001949,95.84334374241071
71,0.0596875,0.125,0.03125,237.17002631305436,563.951947196674,95.84334374241071
72,0.0575,0.125,0.03125,214.01609221824287,565.8364779182552,95.84334374241071
73,0.0684375,0.15625,0.03125,259.7776807012947,638.6789294907271,95.84334374241071
74,0.06625,0.15625,0.03125,241.808902815392,595.412339954634,95.84334374241071
75,0.0759375,0.15625,0.03125,278.5102930114333,601.8891226878192,95.84334374241071
76,0.0803125,0.1875,0.03125,296.0721434090433,805.6781672152822,95.84334374241071
77,0.0865625,0.15625,0.03125,317.87087127927066,696.669286379549,95.84334374241071
78,0.081875,0.25,0.03125,296.36210777702445,1015.8067738776112,95.84334374241071
79,0.0796875,0.15625,0.03125,293.1133056318346,678.6010600351523,95.84334374241071
80,0.076875,0.15625,0.03125,274.222432221036,627.5581707798049,95.84334374241071
81,0.0771875,0.1875,0.03125,274.9979616267247,723.6940213922146,95.84334374241071
82,0.081875,0.1875,0.03125,302.7860181587944,758.0783777483509,95.84334374241071
83,0.0821875,0.1875,0.03125,308.018305478894,826.5257169768714,95.84334374241071
84,0.0815625,0.1875,0.03125,301.4893079793335,841.5019388663608,95.84334374241071
85,0.08375,0.15625,0.03125,307.46921397122253,676.6485914191159,95.84334374241071
86,0.085625,0.25,0.03125,315.95120418533935,1147.305658157251,95.84334374241071
87,0.0865625,0.21875,0.03125,318.4284963313468,912.778418043704,94.6793184480876
88,0.0921875,0.21875,0.03125,339.3216201229108,918.6969964736498,95.84334374241071
89,0.0878125,0.15625,0.03125,317.0526418823412,672.0462066229884,95.84334374241071
90,0.08875,0.1875,0.03125,319.4654001955406,810.0918630174097,95.84334374241071
91,0.0815625,0.1875,0.03125,284.51891324563593,736.8431124370104,95.84334374241071
92,0.075625,0.1875,0.03125,259.2437777754613,750.345993639163,95.84334374241071
93,0.07625,0.15625,0.0625,260.2770532227671,648.9259261161326,191.57488094302806
94,0.0784375,0.15625,0.03125,270.66356803312397,697.8461479162655,96.89556249494048
95,0.0771875,0.15625,0.0625,265.0166485180126,680.7973637527858,191.57488094302806
96,0.0759375,0.15625,0.0625,257.8665038420724,635.662335703172,191.57488094302806
97,0.0765625,0.125,0.0625,262.05861670210913,502.2948145765045,191.57488094302806
98,0.0753125,0.15625,0.0625,255.25026868137135,686.0566966347765,191.57488094302806
99,0.07625,0.125,0.0625,255.80866643676757,556.1069515604663,191.57488094302806
100,0.0778125,0.15625,0.0625,262.1752431864176,623.278968043803,191.57488094302806
101,0.076875,0.125,0.03125,258.3315410659595,556.601548047952,95.84334374241071
102,0.0784375,0.15625,0.0625,268.516151062752,626.314488274863,191.57488094302806
103,0.07375,0.125,0.0625,248.17980464934126,560.9232046424437,191.57488094302806
104,0.0734375,0.125,0.0625,242.30427746350145,470.77545790332755,191.57488094302806
105,0.0734375,0.15625,0.03125,241.37859799054957,545.0623633953335,94.6793184480876
106,0.07625,0.15625,0.0625,257.07423281934757,720.6002986303413,191.57488094302806
107,0.085,0.1875,0.0625,293.3306860045472,766.0517878797855,191.57488094302806
108,0.0871875,0.15625,0.0625,297.1710698916046,632.2461929190317,191.57488094302806
109,0.089375,0.15625,0.0625,303.9755167996056,647.8580014127232,191.57488094302806
110,0.0921875,0.15625,0.0625,308.44046407922315,642.7514548774609,191.57488094302806
111,0.0890625,0.15625,0.0625,294.55348201185245,641.0989133758713,191.57488094302806
112,0.0940625,0.1875,0.0625,317.20608388000056,832.5494014515831,191.57488094302806
113,0.095625,0.15625,0.0625,316.8825660870604,610.9682868178869,191.57488094302806
114,0.0965625,0.15625,0.0625,319.3540363117763,646.9358507266951,191.57488094302806
115,0.099375,0.15625,0.0625,327.93324180074495,613.1224425593024,191.57488094302806
116,0.1025,0.15625,0.0625,339.4646095965852,627.2874959017435,191.57488094302806
117,0.10625,0.1875,0.0625,355.8173750379935,765.5593564878436,191.57488094302806
118,0.1015625,0.1875,0.0625,334.08696127575155,749.9779768962788,191.57488094302806
119,0.10375,0.1875,0.0625,342.9594667643981,764.0368972390412,191.57488094302806
120,0.1059375,0.15625,0.0625,352.5983381801576,650.0625227406928,191.57488094302806
121,0.1071875,0.1875,0.03125,358.53460252215433,790.9169200382042,94.6793184480876
122,0.10625,0.21875,0.03125,355.1582219964012,934.6284783094453,94.6793184480876
123,0.10625,0.1875,0.0625,354.0836318622621,791.6787299278691,191.57488094302806
124,0.106875,0.21875,0.0625,356.0158932776173,925.8021920842148,191.57488094302806
125,0.1096875,0.1875,0.0625,371.9961951840253,787.315979965113,191.57488094302806
126,0.105625,0.1875,0.0625,350.3727354406342,800.9601430287433,191.57488094302806
127,0.1075,0.1875,0.0625,356.115594742947,722.7995305292823,191.57488094302806
128,0.110625,0.1875,0.0625,369.06200745026564,681.3437782020535,191.57488094302806
129,0.109375,0.1875,0.0625,368.20291997005785,828.028562905634,191.57488094302806
130,0.110625,0.15625,0.0625,374.92762034804167,653.3399394105642,191.57488094302806
131,0.1075,0.1875,0.0625,356.03169799564535,764.4608121726242,189.3586368961752
132,0.10875,0.1875,0.0625,364.24751603346886,790.2330936666878,191.57488094302806
133,0.10875,0.15625,0.0625,367.5386351733764,650.3013347215835,189.3586368961752
134,0.105625,0.15625,0.0625,351.1920773873,653.1131365825607,191.57488094302806
135,0.1025,0.15625,0.0625,334.7945863209773,598.5835279527108,208.53003122723212
136,0.1053125,0.21875,0.0625,347.53982439599247,856.7699756770769,191.57488094302806
137,0.103125,0.15625,0.0625,337.88178134596166,660.0233431881736,191.57488094302806
138,0.104375,0.15625,0.0625,345.47775057629076,642.357348503769,189.3586368961752
139,0.104375,0.15625,0.0625,341.88872132966503,649.3615701372729,191.57488094302806
140,0.1025,0.1875,0.0625,333.09106645399436,784.6572970377657,189.3586368961752
141,0.103125,0.15625,0.03125,335.7834740300893,641.2803951972302,96.89556249494048
142,0.1053125,0.15625,0.0625,349.7630298628576,637.5021970337001,191.57488094302806
143,0.1040625,0.15625,0.0625,342.46156943191187,648.4562756734495,191.57488094302806
144,0.1040625,0.15625,0.0625,342.53499350467695,655.5516956188554,191.57488094302806
145,0.105,0.1875,0.0625,345.05626695804887,755.1452876150954,191.57488094302806
146,0.1071875,0.15625,0.0625,358.36915324176573,648.0137834082924,191.57488094302806
147,0.10875,0.1875,0.09375,362.2137795528739,796.0989799727708,286.25419939111566
148,0.1075,0.1875,0.09375,355.28703081621694,655.2227015401703,286.25419939111566
149,0.1125,0.1875,0.09375,378.60317286182914,711.2463290268365,286.25419939111566
150,0.1134375,0.1875,0.0625,381.8313417638299,785.1009929676552,191.57488094302806
151,0.1175,0.1875,0.0625,407.172235890775,815.0762763464578,191.57488094302806
152,0.1109375,0.1875,0.0625,373.836607683405,824.9298844384882,191.57488094302806
153,0.113125,0.15625,0.09375,381.52713150460755,648.9179882913745,286.25419939111566
154,0.11375,0.15625,0.09375,381.7989127895869,707.7784210239737,286.25419939111566
155,0.1178125,0.25,0.0625,399.15769683849436,1121.1978250583438,191.57488094302806
