# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
20.00,0.00,0.94,6.11,14.00,0.02,25.11
20.00,12.00,0.94,6.11,14.00,0.02,25.11
20.00,9.00,0.94,6.11,14.00,0.02,25.11
20.00,7.00,0.94,6.11,14.00,0.02,25.11
20.00,4.00,0.94,6.11,14.00,0.02,25.11
20.00,5.00,0.94,6.11,14.00,0.02,25.11
20.00,3.00,0.94,6.11,14.00,0.02,25.11
20.00,16.00,0.94,6.11,14.00,0.02,25.11
20.00,1.00,0.94,6.11,14.00,0.02,25.11
20.00,10.00,0.94,6.11,14.00,0.02,25.11
20.00,20.00,0.94,6.11,14.00,0.02,25.11
20.00,19.00,0.94,6.11,14.00,0.02,25.11
20.00,21.00,0.94,6.11,14.00,0.02,25.11
20.00,2.00,0.94,6.11,14.00,0.02,25.11
20.00,14.00,0.94,6.11,14.00,0.02,25.11
20.00,13.00,0.94,6.11,14.00,0.02,25.11
20.00,6.00,2.82,22.46,17.60,0.04,29.01
20.00,11.00,0.94,6.11,14.00,0.02,25.11
20.00,8.00,6.90,56.86,18.15,0.07,30.95
20.00,54.00,0.94,6.11,14.00,0.02,25.11
20.00,46.00,0.94,6.11,14.00,0.02,25.11
20.00,32.00,0.94,6.11,14.00,0.02,25.11
20.00,31.00,0.94,6.11,14.00,0.02,25.11
20.00,48.00,0.94,6.11,14.00,0.02,25.11
20.00,56.00,0.94,6.11,14.00,0.02,25.11
20.00,38.00,0.94,6.11,14.00,0.02,25.11
20.00,23.00,0.94,6.11,14.00,0.02,25.11
20.00,37.00,0.94,6.11,14.00,0.02,25.11
20.00,58.00,0.94,6.11,14.00,0.02,25.11
20.00,55.00,0.94,6.11,14.00,0.02,25.11
20.00,28.00,0.94,6.11,14.00,0.02,25.11
20.00,63.00,0.94,6.11,14.00,0.02,25.11
20.00,42.00,0.94,6.11,14.00,0.02,25.11
20.00,18.00,0.94,6.11,14.00,0.02,25.11
20.00,17.00,0.94,6.11,14.00,0.02,25.11
20.00,25.00,0.94,6.11,14.00,0.02,25.11
20.00,30.00,0.94,6.11,14.00,0.02,25.11
20.00,24.00,0.94,6.11,14.00,0.02,25.11
20.00,44.00,0.94,6.11,14.00,0.02,25.11
20.00,34.00,0.94,6.11,14.00,0.02,25.11
20.00,36.00,0.94,6.11,14.00,0.02,25.11
20.00,40.00,0.94,6.11,14.00,0.02,25.11
20.00,27.00,0.94,6.11,14.00,0.02,25.11
20.00,62.00,0.94,6.11,14.00,0.02,25.11
20.00,26.00,0.94,6.11,14.00,0.02,25.11
20.00,39.00,0.94,9.16,15.00,0.02,26.11
20.00,22.00,0.94,6.11,14.00,0.02,25.11
20.00,43.00,1.41,11.75,17.00,0.04,28.32
20.00,51.00,0.94,6.11,14.00,0.02,25.11
20.00,33.00,0.94,6.11,14.00,0.02,25.11
20.00,49.00,6.11,50.33,18.73,0.06,31.19
20.00,29.00,2.82,22.46,17.60,0.04,29.01
20.00,35.00,6.42,51.81,17.50,0.07,30.17
20.00,15.00,8.46,60.33,19.08,0.07,31.45
20.00,50.00,9.40,74.38,20.13,0.08,33.31
20.00,41.00,13.16,105.85,20.95,0.13,36.77
20.00,47.00,13.16,92.26,21.11,0.11,35.64
20.00,45.00,18.33,142.30,23.15,0.15,39.45
20.00,74.00,0.94,6.11,14.00,0.02,25.11
20.00,70.00,0.94,6.11,14.00,0.02,25.11
20.00,64.00,0.94,6.11,14.00,0.02,25.11
20.00,67.00,0.94,6.11,14.00,0.02,25.11
20.00,66.00,0.94,6.11,14.00,0.02,25.11
20.00,72.00,0.94,6.11,14.00,0.02,25.11
20.00,73.00,0.94,6.11,14.00,0.02,25.11
20.00,59.00,0.94,6.11,14.00,0.02,25.11
20.00,75.00,0.94,6.11,14.00,0.02,25.11
20.00,69.00,0.94,6.11,14.00,0.02,25.11
20.00,68.00,0.94,6.11,14.00,0.02,25.11
20.00,57.00,0.94,6.11,14.00,0.02,25.11
20.00,52.00,0.94,6.11,14.00,0.02,25.11
20.00,65.00,2.82,19.74,19.00,0.04,30.41
20.00,53.00,0.94,6.11,14.00,0.02,25.11
20.00,61.00,0.94,9.16,15.00,0.02,26.11
20.00,60.00,0.94,6.11,14.00,0.02,25.11
20.00,71.00,13.16,92.26,21.11,0.11,35.64
20.00,90.00,0.94,6.11,14.00,0.02,25.11
20.00,87.00,0.94,6.11,14.00,0.02,25.11
20.00,86.00,0.94,6.11,14.00,0.02,25.11
20.00,92.00,0.94,6.11,14.00,0.02,25.11
20.00,95.00,0.94,6.11,14.00,0.02,25.11
20.00,78.00,0.94,6.11,14.00,0.02,25.11
20.00,99.00,0.94,6.11,14.00,0.02,25.11
20.00,88.00,0.94,6.11,14.00,0.02,25.11
20.00,81.00,0.94,6.11,14.00,0.02,25.11
20.00,93.00,0.94,6.11,14.00,0.02,25.11
20.00,94.00,0.94,6.11,14.00,0.02,25.11
20.00,83.00,0.94,6.11,14.00,0.02,25.11
20.00,84.00,0.94,6.11,14.00,0.02,25.11
20.00,79.00,0.94,6.11,14.00,0.02,25.11
20.00,82.00,0.94,6.11,14.00,0.02,25.11
20.00,96.00,0.94,6.11,14.00,0.02,25.11
20.00,85.00,6.42,51.81,17.50,0.07,30.17
20.00,80.00,9.40,67.17,19.86,0.07,32.29
