# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
497.00,0.00,0.94,5.64,12.00,0.02,23.11
497.00,11.00,0.94,5.64,12.00,0.02,23.11
497.00,14.00,0.94,5.64,12.00,0.02,23.11
497.00,1.00,0.94,5.64,12.00,0.02,23.11
497.00,9.00,0.94,5.64,12.00,0.02,23.11
497.00,12.00,0.94,5.64,12.00,0.02,23.11
497.00,13.00,0.94,5.64,12.00,0.02,23.11
497.00,3.00,0.94,5.64,12.00,0.02,23.11
497.00,7.00,0.94,5.64,12.00,0.02,23.11
497.00,10.00,0.94,5.64,12.00,0.02,23.11
497.00,15.00,6.58,52.05,16.77,0.06,29.21
497.00,8.00,6.58,52.05,16.77,0.06,29.21
497.00,2.00,7.99,66.47,17.12,0.08,30.37
497.00,5.00,11.75,88.61,18.40,0.10,32.94
497.00,6.00,15.04,116.81,19.44,0.17,36.38
497.00,34.00,0.94,5.64,12.00,0.02,23.11
497.00,19.00,0.94,5.64,12.00,0.02,23.11
497.00,36.00,0.94,5.64,12.00,0.02,23.11
497.00,26.00,0.94,5.64,12.00,0.02,23.11
497.00,20.00,0.94,5.64,12.00,0.02,23.11
497.00,21.00,0.94,5.64,12.00,0.02,23.11
497.00,28.00,0.94,5.64,12.00,0.02,23.11
497.00,29.00,0.94,5.64,12.00,0.02,23.11
497.00,23.00,0.94,5.64,12.00,0.02,23.11
497.00,31.00,0.94,5.64,12.00,0.02,23.11
497.00,44.00,0.94,5.64,12.00,0.02,23.11
497.00,35.00,0.94,5.64,12.00,0.02,23.11
497.00,38.00,0.94,5.64,12.00,0.02,23.11
497.00,39.00,0.94,5.64,12.00,0.02,23.11
497.00,18.00,0.94,5.64,12.00,0.02,23.11
497.00,17.00,0.94,5.64,12.00,0.02,23.11
497.00,33.00,0.94,5.64,12.00,0.02,23.11
497.00,25.00,0.94,5.64,12.00,0.02,23.11
497.00,30.00,7.52,62.69,17.07,0.08,30.36
497.00,4.00,18.80,130.57,20.30,0.17,36.88
497.00,22.00,21.15,151.07,22.21,0.18,39.51
497.00,24.00,23.50,180.16,22.91,0.25,39.26
497.00,16.00,27.73,199.06,23.11,0.28,39.51
497.00,65.00,0.94,5.64,12.00,0.02,23.11
497.00,63.00,0.94,5.64,12.00,0.02,23.11
497.00,68.00,0.94,5.64,12.00,0.02,23.11
497.00,51.00,0.94,5.64,12.00,0.02,23.11
497.00,56.00,0.94,5.64,12.00,0.02,23.11
497.00,61.00,0.94,5.64,12.00,0.02,23.11
497.00,43.00,0.94,5.64,12.00,0.02,23.11
497.00,69.00,0.94,5.64,12.00,0.02,23.11
497.00,48.00,0.94,5.64,12.00,0.02,23.11
497.00,53.00,0.94,5.64,12.00,0.02,23.11
497.00,58.00,0.94,5.64,12.00,0.02,23.11
497.00,55.00,1.41,10.34,14.00,0.04,25.32
497.00,46.00,1.88,14.57,16.00,0.03,27.40
497.00,27.00,0.94,5.64,12.00,0.02,23.11
497.00,42.00,0.94,5.64,12.00,0.02,23.11
497.00,32.00,0.94,5.64,12.00,0.02,23.11
497.00,59.00,0.94,5.64,12.00,0.02,23.11
497.00,45.00,1.88,14.57,16.00,0.03,27.40
497.00,54.00,0.94,5.64,12.00,0.02,23.11
497.00,64.00,3.29,28.12,18.00,0.05,30.88
497.00,62.00,0.94,5.64,12.00,0.02,23.11
497.00,37.00,0.94,5.64,12.00,0.02,23.11
497.00,60.00,0.94,5.64,12.00,0.02,23.11
497.00,57.00,0.94,5.64,12.00,0.02,23.11
497.00,40.00,0.94,5.64,12.00,0.02,23.11
497.00,49.00,0.94,5.64,12.00,0.02,23.11
497.00,50.00,1.41,10.34,14.00,0.04,25.32
497.00,41.00,0.94,5.64,12.00,0.02,23.11
497.00,52.00,0.94,5.64,12.00,0.02,23.11
497.00,66.00,21.15,154.34,21.33,0.23,38.22
497.00,47.00,21.15,155.46,21.40,0.23,38.43
497.00,83.00,0.94,5.64,12.00,0.02,23.11
497.00,81.00,0.94,5.64,12.00,0.02,23.11
497.00,73.00,0.94,5.64,12.00,0.02,23.11
497.00,76.00,0.94,5.64,12.00,0.02,23.11
