method, generation, latency, ar
surrogate, 1, 155.0, 0.9333333333333333
surrogate, 1, 65.0, 0.9166666666666666
surrogate, 1, 36.0, 0.8666666666666667
surrogate, 1, 35.0, 0.85
surrogate, 2, 155.0, 0.9333333333333333
surrogate, 2, 65.0, 0.9166666666666666
surrogate, 2, 65.0, 0.9166666666666666
surrogate, 2, 48.0, 0.8833333333333333
surrogate, 2, 36.0, 0.8666666666666667
surrogate, 2, 35.0, 0.85
surrogate, 3, 155.0, 0.9333333333333333
surrogate, 3, 65.0, 0.9166666666666666
surrogate, 3, 65.0, 0.9166666666666666
surrogate, 3, 38.0, 0.9
surrogate, 3, 36.0, 0.8666666666666667
surrogate, 3, 35.0, 0.85
surrogate, 4, 101.0, 0.95
surrogate, 4, 65.0, 0.9166666666666666
surrogate, 4, 65.0, 0.9166666666666666
surrogate, 4, 38.0, 0.9
surrogate, 4, 36.0, 0.8666666666666667
surrogate, 4, 35.0, 0.85
surrogate, 5, 101.0, 0.95
surrogate, 5, 58.0, 0.9333333333333333
surrogate, 5, 38.0, 0.9
surrogate, 5, 36.0, 0.8666666666666667
surrogate, 5, 35.0, 0.85
surrogate, 6, 101.0, 0.95
surrogate, 6, 58.0, 0.9333333333333333
surrogate, 6, 36.0, 0.9
surrogate, 6, 35.0, 0.85
surrogate, 7, 52.0, 0.95
surrogate, 7, 36.0, 0.9
surrogate, 7, 35.0, 0.85
