method, generation, power, ar
surrogate, 1, 171.0, 0.9666666666666667
surrogate, 1, 90.0, 0.9
surrogate, 2, 171.0, 0.9666666666666667
surrogate, 2, 90.0, 0.9
surrogate, 3, 171.0, 0.9666666666666667
surrogate, 3, 74.0, 0.9
surrogate, 4, 211.0, 1.0
surrogate, 4, 171.0, 0.9666666666666667
surrogate, 4, 147.0, 0.9333333333333333
surrogate, 4, 74.0, 0.9
surrogate, 4, 72.0, 0.7666666666666667
emulator, 4.1, 210.0, 1.0
