method, generation, average_ar, max_ar, min_ar, average_power, max_power, min_power
surrogate, 1, 0.8476666666666667, 0.9666666666666667, 0.6666666666666666, 200.01, 211.0, 90.0
surrogate, 2, 0.8886666666666665, 0.9666666666666667, 0.7333333333333333, 195.03, 211.0, 90.0
surrogate, 3, 0.9000000000000005, 0.9666666666666667, 0.7333333333333333, 189.55, 211.0, 74.0
surrogate, 4, 0.8976666666666666, 1.0, 0.6666666666666666, 182.36, 211.0, 72.0
emulator, 4.1, 1.0, 1.0, 1.0, 210.0, 210.0, 210.0
