# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,80.00,3.39,23.14,18.67,0.01,29.92
1.00,53.00,3.70,21.29,18.00,0.01,29.20
1.00,42.00,3.70,27.15,21.33,0.02,32.48
1.00,63.00,5.09,31.01,21.00,0.01,32.41
1.00,75.00,3.70,25.69,15.00,0.01,26.25
1.00,64.00,3.70,24.76,19.00,0.02,30.08
1.00,66.00,6.85,35.91,20.00,0.02,31.04
1.00,23.00,7.03,35.17,15.20,0.02,26.25
1.00,71.00,6.79,35.33,14.67,0.02,25.75
1.00,50.00,3.70,25.69,18.00,0.01,29.41
1.00,49.00,5.55,44.80,23.20,0.01,34.45
1.00,83.00,6.32,42.27,18.67,0.01,29.94
1.00,57.00,12.96,101.98,23.00,0.04,34.03
1.00,17.00,19.93,109.68,24.13,0.04,35.14
1.00,11.00,13.88,114.16,26.67,0.03,37.70
1.00,24.00,15.74,118.01,23.76,0.04,34.89
1.00,44.00,12.03,95.27,23.69,0.03,34.73
1.00,79.00,15.74,134.05,25.41,0.05,36.71
1.00,96.00,4.63,35.73,22.40,0.02,33.55
