# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,83.00,2.82,13.78,17.33,0.02,28.41
1.00,68.00,2.58,14.33,17.00,0.03,28.20
1.00,84.00,1.88,14.69,21.00,0.02,32.09
1.00,31.00,2.35,19.64,24.80,0.02,35.89
1.00,98.00,5.17,27.02,15.00,0.05,35.25
1.00,61.00,2.82,21.30,21.33,0.02,32.46
1.00,14.00,3.29,24.50,21.14,0.03,32.31
1.00,23.00,1.88,14.41,21.33,0.02,32.42
1.00,81.00,4.54,27.57,19.56,0.03,30.65
1.00,42.00,4.23,28.35,19.11,0.03,30.22
1.00,60.00,5.17,31.66,22.50,0.05,43.13
1.00,66.00,4.49,31.43,18.67,0.04,30.05
1.00,77.00,3.76,26.26,22.50,0.03,33.74
1.00,74.00,4.23,29.55,20.44,0.03,31.81
1.00,12.00,13.88,89.25,22.42,0.11,37.25
1.00,9.00,14.57,132.08,27.35,0.14,43.43
1.00,32.00,21.15,175.14,21.96,0.27,38.34
1.00,17.00,22.56,202.57,25.54,0.25,41.91
1.00,10.00,22.56,211.36,27.79,0.20,49.45
1.00,58.00,21.15,182.31,24.40,0.23,41.35
