method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8575000000000002, 0.925, 0.8, 47.65, 49.0, 47.0
surrogate, 2, 0.8800000000000001, 0.925, 0.825, 47.7, 49.0, 47.0
surrogate, 3, 0.8912499999999998, 0.925, 0.8375, 47.45, 49.0, 46.0
surrogate, 4, 0.89625, 0.925, 0.85, 47.4, 49.0, 46.0
surrogate, 5, 0.9037499999999998, 0.925, 0.85, 47.3, 49.0, 46.0
surrogate, 6, 0.9068750000000001, 0.925, 0.8625, 47.2, 49.0, 46.0
surrogate, 7, 0.905, 0.925, 0.8625, 47.1, 48.0, 46.0
surrogate, 8, 0.9056249999999999, 0.925, 0.8625, 47.05, 48.0, 46.0
surrogate, 9, 0.9081249999999998, 0.925, 0.8625, 47.15, 48.0, 46.0
surrogate, 10, 0.9087499999999998, 0.925, 0.8625, 47.1, 48.0, 46.0
surrogate, 11, 0.9118749999999999, 0.95, 0.8625, 47.1, 48.0, 46.0
