method, generation, latency, ar
surrogate, 1, 39.0, 0.8125
surrogate, 1, 30.0, 0.40625
surrogate, 1, 26.0, 0.15625
surrogate, 1, 25.0, 0.0625
surrogate, 2, 41.0, 0.96875
surrogate, 2, 39.0, 0.8125
surrogate, 2, 37.0, 0.71875
surrogate, 2, 35.0, 0.4375
surrogate, 2, 30.0, 0.40625
surrogate, 2, 26.0, 0.15625
surrogate, 2, 25.0, 0.0625
surrogate, 3, 41.0, 0.96875
surrogate, 3, 39.0, 0.8125
surrogate, 3, 37.0, 0.71875
surrogate, 3, 36.0, 0.65625
surrogate, 3, 35.0, 0.4375
surrogate, 3, 35.0, 0.4375
surrogate, 3, 30.0, 0.40625
surrogate, 3, 27.0, 0.1875
surrogate, 3, 24.0, 0.15625
surrogate, 3, 22.0, 0.125
surrogate, 4, 49.0, 1.0
surrogate, 4, 41.0, 0.96875
surrogate, 4, 37.0, 0.90625
surrogate, 4, 36.0, 0.65625
surrogate, 4, 35.0, 0.5
surrogate, 4, 30.0, 0.40625
surrogate, 4, 27.0, 0.1875
surrogate, 4, 24.0, 0.15625
surrogate, 4, 22.0, 0.125
emulator, 4.1, 35.0, 1.0
