method, generation, latency, ar
surrogate, 1, 73.0, 0.9333333333333333
surrogate, 1, 58.0, 0.9166666666666666
surrogate, 1, 45.0, 0.8666666666666667
surrogate, 1, 39.0, 0.8333333333333334
surrogate, 2, 73.0, 0.9333333333333333
surrogate, 2, 58.0, 0.9166666666666666
surrogate, 2, 51.0, 0.8833333333333333
surrogate, 2, 43.0, 0.8666666666666667
surrogate, 2, 42.0, 0.85
surrogate, 2, 39.0, 0.8333333333333334
surrogate, 2, 38.0, 0.6833333333333333
surrogate, 3, 54.0, 0.9333333333333333
surrogate, 3, 51.0, 0.8833333333333333
surrogate, 3, 43.0, 0.8666666666666667
surrogate, 3, 42.0, 0.85
surrogate, 3, 39.0, 0.8333333333333334
surrogate, 3, 38.0, 0.6833333333333333
surrogate, 4, 90.0, 0.95
surrogate, 4, 54.0, 0.9333333333333333
surrogate, 4, 51.0, 0.8833333333333333
surrogate, 4, 43.0, 0.8666666666666667
surrogate, 4, 42.0, 0.85
surrogate, 4, 39.0, 0.8333333333333334
surrogate, 4, 38.0, 0.6833333333333333
