method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.860625, 0.9125, 0.8125, 46.9, 48.0, 46.0
surrogate, 2, 0.8825, 0.9125, 0.825, 47.0, 48.0, 46.0
surrogate, 3, 0.890625, 0.9125, 0.8625, 46.85, 48.0, 46.0
surrogate, 4, 0.9024999999999999, 0.9375, 0.875, 46.9, 48.0, 46.0
surrogate, 5, 0.911875, 0.9375, 0.8875, 46.9, 48.0, 46.0
surrogate, 6, 0.9168750000000001, 0.9375, 0.9, 46.75, 48.0, 46.0
surrogate, 7, 0.9218750000000002, 0.9375, 0.9, 46.75, 48.0, 46.0
surrogate, 8, 0.923125, 0.9375, 0.9, 46.4, 48.0, 46.0
surrogate, 9, 0.9225, 0.9375, 0.9125, 46.3, 47.0, 46.0
surrogate, 10, 0.9225, 0.9375, 0.9125, 46.3, 47.0, 46.0
surrogate, 11, 0.9187500000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 12, 0.9200000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 13, 0.9212500000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 14, 0.9237500000000001, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 15, 0.9250000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 16, 0.9275000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 17, 0.9275000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 18, 0.9275000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 19, 0.9275000000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 20, 0.9287500000000002, 0.9375, 0.9125, 46.1, 47.0, 46.0
surrogate, 21, 0.9337500000000001, 0.9375, 0.9125, 46.15, 47.0, 45.0
surrogate, 22, 0.9350000000000002, 0.9375, 0.9125, 45.95, 47.0, 45.0
surrogate, 23, 0.93625, 0.9375, 0.9125, 45.95, 47.0, 45.0
surrogate, 24, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 25, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 26, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 27, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 28, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 29, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 30, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 31, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 32, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 33, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 34, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 35, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 36, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 37, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 38, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 39, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 40, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 41, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 42, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 43, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 44, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 45, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 46, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
surrogate, 47, 0.93625, 0.9375, 0.9125, 45.9, 46.0, 45.0
