# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,10.00,6.58,42.16,20.57,0.02,31.66
1.00,1.00,5.64,32.58,12.00,0.02,23.05
1.00,9.00,7.52,51.46,20.50,0.03,31.63
1.00,5.00,5.64,45.27,21.33,0.02,32.38
1.00,16.00,8.69,61.91,20.00,0.05,33.38
1.00,6.00,20.68,167.38,23.82,0.10,37.37
1.00,36.00,3.76,37.60,25.00,0.02,36.07
1.00,33.00,5.26,31.02,14.40,0.02,25.45
1.00,25.00,6.58,39.48,14.00,0.03,25.28
1.00,26.00,6.27,41.20,20.67,0.02,31.72
1.00,23.00,5.64,32.71,15.20,0.04,26.56
1.00,21.00,5.64,42.14,20.00,0.02,31.05
1.00,12.00,20.90,138.10,18.29,0.13,33.23
1.00,27.00,19.74,148.41,20.38,0.12,35.17
1.00,42.00,19.74,148.17,23.05,0.07,34.52
1.00,11.00,35.72,324.44,26.05,0.21,44.79
1.00,61.00,3.76,29.14,15.00,0.02,26.07
1.00,62.00,3.76,25.38,17.00,0.02,28.07
1.00,48.00,5.64,32.19,19.00,0.03,30.15
1.00,60.00,5.26,29.51,15.20,0.03,26.52
1.00,32.00,5.64,39.63,17.33,0.03,28.44
1.00,46.00,6.89,49.66,24.00,0.03,35.06
1.00,54.00,8.22,52.99,19.50,0.04,30.73
1.00,76.00,7.52,45.79,14.29,0.04,25.56
1.00,78.00,8.69,61.33,18.00,0.06,31.06
1.00,41.00,20.68,159.72,21.00,0.13,36.01
1.00,69.00,21.62,164.13,23.13,0.11,37.29
1.00,24.00,21.62,141.49,20.52,0.08,32.20
1.00,29.00,21.62,161.72,21.57,0.12,35.93
1.00,37.00,23.50,186.49,24.72,0.09,36.94
1.00,31.00,31.49,254.22,24.94,0.14,39.63
1.00,77.00,3.76,17.39,14.00,0.01,25.29
1.00,93.00,6.11,36.66,21.00,0.02,32.08
1.00,84.00,7.92,53.04,22.29,0.03,33.32
1.00,81.00,17.86,133.36,23.16,0.09,35.76
1.00,92.00,20.68,154.59,23.00,0.10,35.97
1.00,30.00,23.73,165.14,24.90,0.16,41.14
1.00,87.00,28.20,215.28,22.80,0.13,37.58
1.00,74.00,33.66,240.19,25.67,0.12,39.44
1.00,49.00,30.08,242.97,24.44,0.13,38.83
1.00,70.00,17.86,139.84,23.05,0.08,35.29
1.00,89.00,20.27,162.29,21.24,0.13,36.52
1.00,66.00,31.96,269.58,25.88,0.14,40.46
1.00,45.00,39.64,338.31,26.10,0.20,43.82
1.00,50.00,41.35,354.62,25.59,0.18,41.56
1.00,67.00,27.26,236.12,26.41,0.11,39.89
1.00,43.00,45.11,407.91,25.00,0.28,41.51
1.00,44.00,45.11,444.21,29.50,0.25,45.41
1.00,99.00,19.74,148.88,23.43,0.10,36.45
1.00,88.00,28.29,240.42,25.17,0.18,41.62
1.00,90.00,40.41,320.42,24.60,0.19,40.95
1.00,95.00,29.14,258.92,27.61,0.11,40.70
1.00,98.00,40.41,369.44,25.86,0.21,43.86
