# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,95.00,4.63,29.62,20.00,0.02,31.06
1.00,47.00,6.17,47.82,22.67,0.03,33.96
1.00,91.00,5.18,28.88,15.20,0.03,26.53
1.00,76.00,3.39,23.14,17.33,0.02,28.40
1.00,36.00,5.55,39.18,16.67,0.03,27.91
1.00,89.00,3.39,23.76,16.00,0.02,27.07
1.00,29.00,7.03,42.21,20.80,0.02,31.85
1.00,73.00,8.07,47.34,18.86,0.05,30.37
1.00,75.00,8.79,52.87,20.00,0.03,31.09
1.00,58.00,7.40,54.73,22.00,0.03,33.21
1.00,1.00,6.48,49.06,21.14,0.04,32.69
1.00,64.00,7.40,52.41,18.00,0.05,29.61
1.00,37.00,6.48,53.29,22.86,0.03,34.09
1.00,72.00,6.79,41.65,18.67,0.04,29.94
1.00,13.00,8.10,58.08,19.50,0.04,30.75
1.00,16.00,18.33,123.34,19.22,0.12,33.85
1.00,55.00,16.80,109.17,17.88,0.10,31.38
1.00,81.00,17.59,136.26,21.05,0.14,36.94
1.00,20.00,18.51,121.90,20.10,0.07,31.66
1.00,93.00,24.37,157.90,19.62,0.18,36.22
1.00,48.00,19.44,151.97,22.86,0.10,36.32
1.00,79.00,22.21,169.21,24.92,0.10,37.67
1.00,96.00,42.88,218.49,17.29,0.42,33.47
1.00,94.00,37.47,244.54,24.19,0.25,40.37
1.00,63.00,28.69,234.86,24.00,0.17,40.15
1.00,85.00,28.69,241.25,24.00,0.20,43.52
1.00,80.00,40.73,362.39,24.86,0.26,41.18
1.00,42.00,42.58,375.85,27.65,0.23,44.07
1.00,88.00,40.73,364.43,25.36,0.23,41.53
1.00,49.00,44.43,431.04,26.08,0.42,42.26
1.00,10.00,31.55,241.55,20.06,0.30,36.39
1.00,71.00,28.69,222.20,25.03,0.17,41.27
1.00,83.00,44.97,452.74,28.12,0.44,44.33
