method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8237500000000001, 0.925, 0.65, 48.6, 51.0, 46.0
surrogate, 2, 0.8400000000000001, 0.925, 0.7, 48.1, 51.0, 46.0
surrogate, 3, 0.8150000000000001, 0.925, 0.675, 47.4, 49.0, 46.0
surrogate, 4, 0.8350000000000002, 0.925, 0.675, 47.5, 49.0, 46.0
surrogate, 5, 0.8537500000000001, 0.925, 0.725, 47.5, 49.0, 46.0
surrogate, 6, 0.8512500000000001, 0.925, 0.725, 47.4, 49.0, 46.0
surrogate, 7, 0.8475000000000001, 0.925, 0.675, 47.1, 49.0, 45.0
surrogate, 8, 0.8525, 0.925, 0.675, 47.15, 49.0, 45.0
surrogate, 9, 0.8674999999999999, 0.975, 0.675, 47.0, 49.0, 45.0
emulator, 10, 0.975, 0.975, 0.975, 49.0, 49.0, 49.0
