# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,38.00,14.81,88.59,18.86,0.02,30.12
1.00,59.00,9.26,73.68,23.20,0.01,34.69
1.00,0.00,9.26,58.13,16.00,0.01,27.34
1.00,22.00,18.51,154.02,25.60,0.03,36.61
1.00,3.00,25.06,193.95,25.54,0.04,36.71
1.00,10.00,27.77,225.60,23.07,0.04,34.35
1.00,11.00,31.18,240.42,26.00,0.04,37.35
1.00,2.00,53.68,482.46,26.07,0.09,37.30
1.00,44.00,27.09,144.81,16.73,0.06,27.84
1.00,87.00,7.40,29.62,12.00,0.01,23.32
1.00,86.00,22.21,161.52,19.17,0.03,30.33
1.00,75.00,24.07,197.44,24.77,0.04,35.89
1.00,68.00,27.77,205.36,23.47,0.03,35.02
1.00,37.00,27.77,222.88,25.73,0.03,37.11
1.00,53.00,22.21,154.34,19.67,0.03,30.77
1.00,16.00,48.13,428.94,25.46,0.09,36.62
1.00,36.00,62.30,592.84,27.38,0.12,38.55
1.00,74.00,30.24,248.18,21.20,0.07,32.35
1.00,61.00,59.85,544.54,24.06,0.12,35.81
