method, generation, latency, ar
surrogate, 1, 46.0, 1.0
surrogate, 1, 42.0, 0.875
surrogate, 1, 41.0, 0.84375
surrogate, 1, 39.0, 0.625
surrogate, 1, 36.0, 0.53125
surrogate, 1, 33.0, 0.375
surrogate, 1, 32.0, 0.21875
surrogate, 1, 31.0, 0.125
surrogate, 1, 27.0, 0.09375
surrogate, 1, 23.0, 0.0625
surrogate, 1, 19.0, 0.03125
emulator, 1.1, 36.0, 1.0
