method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.0734375, 0.375, 0.0, 14522.33, 50000.0, 25.0
surrogate, 2, 0.1278125, 0.375, 0.03125, 30.51, 34.0, 25.0
surrogate, 3, 0.1684375, 0.375, 0.03125, 29.62, 34.0, 25.0
surrogate, 4, 0.1884375, 0.4375, 0.03125, 29.36, 34.0, 25.0
surrogate, 5, 0.1740625, 0.4375, 0.03125, 28.53, 34.0, 25.0
surrogate, 6, 0.1609375, 0.5, 0.03125, 28.19, 34.0, 25.0
surrogate, 7, 0.1471875, 0.65625, 0.03125, 27.65, 35.0, 25.0
surrogate, 8, 0.15375, 0.65625, 0.03125, 27.75, 35.0, 23.0
surrogate, 9, 0.16, 0.65625, 0.03125, 27.53, 35.0, 23.0
surrogate, 10, 0.175625, 0.65625, 0.03125, 27.28, 35.0, 23.0
surrogate, 11, 0.2521875, 0.65625, 0.03125, 28.09, 35.0, 23.0
surrogate, 12, 0.3134375, 0.65625, 0.03125, 28.96, 35.0, 23.0
surrogate, 13, 0.34125, 0.75, 0.03125, 29.15, 35.0, 23.0
surrogate, 14, 0.3665625, 0.875, 0.03125, 29.0, 36.0, 23.0
surrogate, 15, 0.2659375, 0.875, 0.03125, 27.19, 36.0, 23.0
surrogate, 16, 0.239375, 0.875, 0.03125, 26.53, 36.0, 23.0
surrogate, 17, 0.19, 0.875, 0.0625, 25.65, 36.0, 23.0
surrogate, 18, 0.17, 0.875, 0.0625, 25.02, 36.0, 23.0
surrogate, 19, 0.135, 0.875, 0.0625, 24.25, 35.0, 23.0
surrogate, 20, 0.135, 0.875, 0.0625, 24.25, 35.0, 23.0
surrogate, 21, 0.143125, 0.875, 0.0625, 24.37, 35.0, 23.0
surrogate, 22, 0.1296875, 0.875, 0.0625, 24.14, 35.0, 23.0
surrogate, 23, 0.1296875, 0.875, 0.0625, 24.14, 35.0, 23.0
surrogate, 24, 0.1265625, 0.875, 0.0625, 24.06, 35.0, 23.0
surrogate, 25, 0.1265625, 0.875, 0.0625, 24.06, 35.0, 23.0
surrogate, 26, 0.114375, 0.875, 0.0625, 23.82, 35.0, 23.0
surrogate, 27, 0.1196875, 0.875, 0.0625, 23.9, 35.0, 23.0
surrogate, 28, 0.125625, 0.875, 0.0625, 23.94, 35.0, 23.0
surrogate, 29, 0.1240625, 0.875, 0.0625, 23.91, 35.0, 23.0
surrogate, 30, 0.12, 0.875, 0.0625, 23.84, 35.0, 23.0
surrogate, 31, 0.12375, 0.875, 0.0625, 23.9, 35.0, 23.0
surrogate, 32, 0.1284375, 0.875, 0.0625, 23.97, 35.0, 23.0
surrogate, 33, 0.139375, 0.875, 0.0625, 24.14, 35.0, 23.0
surrogate, 34, 0.139375, 0.875, 0.0625, 24.14, 35.0, 23.0
surrogate, 35, 0.1353125, 0.875, 0.0625, 24.07, 35.0, 23.0
surrogate, 36, 0.1378125, 0.875, 0.0625, 24.09, 35.0, 23.0
surrogate, 37, 0.1378125, 0.875, 0.0625, 24.09, 35.0, 23.0
surrogate, 38, 0.1421875, 0.875, 0.0625, 24.15, 35.0, 23.0
surrogate, 39, 0.1421875, 0.875, 0.0625, 24.15, 35.0, 23.0
surrogate, 40, 0.138125, 0.875, 0.0625, 24.09, 35.0, 23.0
surrogate, 41, 0.138125, 0.875, 0.0625, 24.09, 35.0, 23.0
surrogate, 42, 0.138125, 0.875, 0.0625, 24.09, 35.0, 23.0
surrogate, 43, 0.1428125, 0.875, 0.0625, 24.15, 35.0, 23.0
surrogate, 44, 0.1253125, 0.875, 0.0625, 23.87, 35.0, 23.0
surrogate, 45, 0.1325, 0.875, 0.0625, 23.96, 35.0, 23.0
surrogate, 46, 0.1353125, 0.875, 0.0625, 23.99, 35.0, 23.0
surrogate, 47, 0.180625, 0.875, 0.0625, 24.61, 35.0, 23.0
surrogate, 48, 0.2459375, 0.875, 0.0625, 25.55, 37.0, 23.0
