method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8641666666666667, 0.95, 0.7666666666666667, 2281.65, 4376.0, 108.0
surrogate, 2, 0.8666666666666666, 0.95, 0.75, 2126.8, 4376.0, 108.0
surrogate, 3, 0.8724999999999999, 0.9666666666666667, 0.75, 1929.6, 4505.0, 108.0
surrogate, 4, 0.8691666666666666, 0.9666666666666667, 0.75, 1838.45, 4505.0, 108.0
surrogate, 5, 0.8691666666666666, 0.9666666666666667, 0.75, 1653.3, 4505.0, 108.0
surrogate, 6, 0.8741666666666668, 0.9666666666666667, 0.75, 1593.7, 4505.0, 108.0
surrogate, 7, 0.8724999999999999, 0.9666666666666667, 0.75, 1522.5, 4505.0, 108.0
surrogate, 8, 0.8641666666666665, 0.9666666666666667, 0.7333333333333333, 1410.0, 4505.0, 90.0
surrogate, 9, 0.8641666666666667, 0.9666666666666667, 0.7333333333333333, 1378.45, 4505.0, 72.0
surrogate, 10, 0.8641666666666665, 0.9666666666666667, 0.7333333333333333, 1317.1, 4505.0, 72.0
surrogate, 11, 0.8641666666666667, 0.9666666666666667, 0.7333333333333333, 1290.75, 4505.0, 72.0
surrogate, 12, 0.8724999999999999, 0.9666666666666667, 0.7666666666666667, 1351.75, 4505.0, 71.0
surrogate, 13, 0.8724999999999999, 0.9666666666666667, 0.7666666666666667, 1323.15, 4342.0, 71.0
surrogate, 14, 0.875, 0.9666666666666667, 0.7666666666666667, 1258.35, 4342.0, 71.0
surrogate, 15, 0.8716666666666667, 0.9666666666666667, 0.7666666666666667, 1220.35, 4342.0, 71.0
surrogate, 16, 0.8699999999999999, 0.9666666666666667, 0.7666666666666667, 1219.05, 4342.0, 71.0
surrogate, 17, 0.8491666666666667, 0.9666666666666667, 0.6833333333333333, 1097.1, 4342.0, 49.0
surrogate, 18, 0.8466666666666667, 0.9666666666666667, 0.6833333333333333, 1059.2, 4342.0, 49.0
surrogate, 19, 0.8508333333333333, 0.9666666666666667, 0.6833333333333333, 1092.5, 4342.0, 49.0
surrogate, 20, 0.8450000000000001, 0.9666666666666667, 0.6833333333333333, 997.6, 4342.0, 49.0
surrogate, 21, 0.845, 0.9666666666666667, 0.6833333333333333, 997.6, 4342.0, 49.0
surrogate, 22, 0.8533333333333333, 0.9666666666666667, 0.6833333333333333, 1112.55, 4342.0, 49.0
surrogate, 23, 0.8450000000000001, 0.9666666666666667, 0.6833333333333333, 919.0, 4342.0, 49.0
surrogate, 24, 0.8491666666666667, 0.9666666666666667, 0.6833333333333333, 928.05, 4342.0, 49.0
surrogate, 25, 0.85, 0.9666666666666667, 0.6833333333333333, 937.45, 4342.0, 49.0
surrogate, 26, 0.8508333333333333, 0.9666666666666667, 0.6833333333333333, 932.65, 4342.0, 49.0
surrogate, 27, 0.8508333333333333, 0.9666666666666667, 0.6833333333333333, 932.65, 4342.0, 49.0
surrogate, 28, 0.8533333333333335, 0.9666666666666667, 0.6833333333333333, 950.7, 4342.0, 49.0
surrogate, 29, 0.8525, 0.9666666666666667, 0.6833333333333333, 937.65, 4342.0, 49.0
surrogate, 30, 0.8474999999999999, 0.9833333333333333, 0.6833333333333333, 1049.45, 4519.0, 49.0
surrogate, 31, 0.8549999999999999, 0.9833333333333333, 0.6833333333333333, 1118.6, 4519.0, 49.0
surrogate, 32, 0.8516666666666668, 0.9833333333333333, 0.6833333333333333, 1089.35, 4519.0, 49.0
surrogate, 33, 0.8541666666666666, 0.9833333333333333, 0.6833333333333333, 1109.85, 4519.0, 49.0
surrogate, 34, 0.8541666666666666, 0.9833333333333333, 0.6833333333333333, 1060.2, 4519.0, 49.0
surrogate, 35, 0.8424999999999999, 0.9833333333333333, 0.6833333333333333, 1013.4, 4519.0, 49.0
surrogate, 36, 0.8433333333333334, 0.9833333333333333, 0.6833333333333333, 1011.8, 4519.0, 49.0
surrogate, 37, 0.8433333333333334, 0.9833333333333333, 0.6833333333333333, 911.7, 4519.0, 49.0
surrogate, 38, 0.8441666666666666, 0.9833333333333333, 0.6833333333333333, 925.15, 4519.0, 49.0
surrogate, 39, 0.8383333333333333, 0.9833333333333333, 0.6833333333333333, 905.15, 4519.0, 49.0
surrogate, 40, 0.8441666666666666, 0.9833333333333333, 0.6833333333333333, 924.6, 4519.0, 49.0
surrogate, 41, 0.8516666666666666, 1.0, 0.6833333333333333, 1058.0, 4519.0, 49.0
surrogate, 42, 0.8591666666666665, 1.0, 0.7, 1084.95, 4519.0, 49.0
surrogate, 43, 0.86, 1.0, 0.7, 1069.3, 4519.0, 49.0
surrogate, 44, 0.8724999999999999, 1.0, 0.7, 1189.3, 4519.0, 49.0
surrogate, 45, 0.8733333333333334, 1.0, 0.7, 1234.85, 4519.0, 49.0
surrogate, 46, 0.8700000000000001, 1.0, 0.7, 1212.45, 4519.0, 49.0
