method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8243750000000001, 0.8875, 0.75, 59.9, 62.0, 56.0
surrogate, 2, 0.838125, 0.9125, 0.7125, 59.05, 62.0, 55.0
surrogate, 3, 0.83125, 0.9125, 0.7125, 58.35, 62.0, 55.0
surrogate, 4, 0.8474999999999999, 0.9125, 0.7375, 58.25, 62.0, 55.0
surrogate, 5, 0.8493750000000002, 0.9125, 0.7375, 58.0, 62.0, 55.0
surrogate, 6, 0.8575000000000002, 0.9125, 0.7625, 58.2, 62.0, 55.0
surrogate, 7, 0.85625, 0.925, 0.7625, 57.4, 62.0, 55.0
surrogate, 8, 0.8612500000000001, 0.925, 0.7875, 57.35, 62.0, 55.0
surrogate, 9, 0.874375, 0.925, 0.8125, 57.75, 62.0, 55.0
surrogate, 10, 0.87375, 0.925, 0.8125, 57.15, 60.0, 55.0
surrogate, 11, 0.8775000000000001, 0.9375, 0.8125, 57.25, 64.0, 55.0
surrogate, 12, 0.88125, 0.9375, 0.825, 57.25, 64.0, 55.0
surrogate, 13, 0.8887500000000002, 0.9375, 0.8375, 57.15, 60.0, 55.0
surrogate, 14, 0.891875, 0.9375, 0.8375, 56.95, 60.0, 55.0
surrogate, 15, 0.8943749999999999, 0.95, 0.8375, 57.0, 60.0, 55.0
emulator, 16, 0.95, 0.95, 0.95, 64.0, 64.0, 64.0
